Gene Name,Accession-1,Left-End-Position,Right-End-Position,Product,Accession-2,replicon
B488_RS04055,B488_RS04055,930572,931268,B488_RS04055-MONOMER,B488_08470,CP003789.1
B488_RS00730,B488_RS00730,181037,181151,B488_RS00730-MONOMER,B488_01460,CP003789.1
B488_RS00075,B488_RS00075,17521,17965,B488_RS00075-MONOMER,B488_00140,CP003789.1
B488_RS05105,B488_RS05105,1145406,1145910,B488_RS05105-MONOMER,B488_10510,CP003789.1
B488_RS02420,B488_RS02420,0,732,B488_RS02420-MONOMER,,B488_RS02420
B488_RS00335,B488_RS00335,0,973,B488_RS00335-MONOMER,,B488_RS00335
B488_RS05385,B488_RS05385,1206488,1207001,B488_RS05385-MONOMER,B488_11070,CP003789.1
B488_RS01295,B488_RS01295,293697,294300,B488_RS01295-MONOMER,B488_02590,CP003789.1
B488_RS01025,B488_RS01025,241030,241543,B488_RS01025-MONOMER,B488_02060,CP003789.1
B488_RS00635,B488_RS00635,155006,156437,B488_RS00635-MONOMER,B488_01270,CP003789.1
B488_RS03045,B488_RS03045,690187,690862,B488_RS03045-MONOMER,B488_06260,CP003789.1
B488_RS04480,B488_RS04480,1009315,1009699,B488_RS04480-MONOMER,B488_09350,CP003789.1
B488_RS03920,B488_RS03920,891538,892120,B488_RS03920-MONOMER,B488_08200,CP003789.1
B488_RS04765,B488_RS04765,1069736,1069810,B488_RS04765-tRNA,B488_14130,CP003789.1
B488_RS03285,B488_RS03285,0,378,B488_RS03285-MONOMER,,B488_RS03285
B488_RS05790,B488_RS05790,1299839,1300715,B488_RS05790-MONOMER,B488_11900,CP003789.1
B488_RS01900,B488_RS01900,449213,451337,B488_RS01900-MONOMER,B488_03860,CP003789.1
B488_RS03405,B488_RS03405,782702,785960,B488_RS03405-MONOMER,B488_07050,CP003789.1
B488_RS01490,B488_RS01490,341298,342138,B488_RS01490-MONOMER,B488_02950,CP003789.1
B488_RS05990,B488_RS05990,1342170,1342788,B488_RS05990-MONOMER,B488_12280,CP003789.1
B488_RS00875,B488_RS00875,212398,214864,B488_RS00875-MONOMER,B488_01760,CP003789.1
B488_RS04820,B488_RS04820,1085118,1085319,B488_RS04820-MONOMER,B488_09940,CP003789.1
B488_RS00080,B488_RS00080,18005,18665,B488_RS00080-MONOMER,B488_00150,CP003789.1
B488_RS05660,B488_RS05660,1266857,1267109,B488_RS05660-MONOMER,B488_11630,CP003789.1
B488_RS04110,B488_RS04110,939496,940504,B488_RS04110-MONOMER,B488_08570,CP003789.1
B488_RS05110,B488_RS05110,1146092,1147307,B488_RS05110-MONOMER,B488_10520,CP003789.1
B488_RS00340,B488_RS00340,81682,82456,B488_RS00340-MONOMER,B488_00680,CP003789.1
B488_RS01475,B488_RS01475,338812,338897,B488_RS01475-tRNA,B488_13950,CP003789.1
B488_RS05390,B488_RS05390,1207512,1207719,B488_RS05390-MONOMER,B488_11080,CP003789.1
B488_RS02175,B488_RS02175,500150,500573,B488_RS02175-MONOMER,B488_04470,CP003789.1
B488_RS02565,B488_RS02565,572283,572517,B488_RS02565-MONOMER,B488_05300,CP003789.1
B488_RS06165,B488_RS06165,0,1161,B488_RS06165-MONOMER,,B488_RS06165
B488_RS01300,B488_RS01300,294345,295536,B488_RS01300-MONOMER,B488_02600,CP003789.1
B488_RS06815,B488_RS06815,593847,596436,B488_RS06815-MONOMER,B488_05490,CP003789.1
B488_RS03675,B488_RS03675,845662,846019,B488_RS03675-MONOMER,B488_07620,CP003789.1
B488_RS03050,B488_RS03050,0,318,B488_RS03050-MONOMER,,B488_RS03050
B488_RS06365,B488_RS06365,1418637,1419828,B488_RS06365-MONOMER,B488_13080,CP003789.1
B488_RS01760,B488_RS01760,407690,408089,B488_RS01760-MONOMER,B488_03550,CP003789.1
B488_RS05825,B488_RS05825,1307255,1308044,B488_RS05825-MONOMER,B488_11980,CP003789.1
B488_RS06525,B488_RS06525,1455620,1456733,B488_RS06525-MONOMER,B488_13390,CP003789.1
B488_RS02740,B488_RS02740,611276,612569,B488_RS02740-MONOMER,B488_05630,CP003789.1
B488_RS06195,B488_RS06195,1387176,1387611,B488_RS06195-MONOMER,B488_12720,CP003789.1
B488_RS06045,B488_RS06045,0,1178,B488_RS06045-MONOMER,,B488_RS06045
B488_RS03535,B488_RS03535,816523,817009,B488_RS03535-MONOMER,B488_07320,CP003789.1
B488_RS01610,B488_RS01610,370840,371839,B488_RS01610-MONOMER,B488_03230,CP003789.1
B488_RS05510,B488_RS05510,1230378,1231494,B488_RS05510-MONOMER,B488_11320,CP003789.1
B488_RS00735,B488_RS00735,181266,181716,B488_RS00735-MONOMER,B488_01470,CP003789.1
B488_RS00085,B488_RS00085,18767,19307,B488_RS00085-MONOMER,B488_00160,CP003789.1
B488_RS04830,B488_RS04830,1086177,1088718,B488_RS04830-MONOMER,B488_09950,CP003789.1
B488_RS05115,B488_RS05115,1147585,1148116,B488_RS05115-MONOMER,B488_10530,CP003789.1
B488_RS00345,B488_RS00345,82610,83630,B488_RS00345-MONOMER,B488_00690,CP003789.1
B488_RS02425,B488_RS02425,546624,547026,B488_RS02425-MONOMER,B488_05030,CP003789.1
B488_RS06940,B488_RS06940,1207800,1208313,B488_RS06940-MONOMER,B488_11090,CP003789.1
B488_RS02180,B488_RS02180,500805,501387,B488_RS02180-MONOMER,B488_04480,CP003789.1
B488_RS04375,B488_RS04375,983692,986110,B488_RS04375-MONOMER,B488_09140,CP003789.1
B488_RS01305,B488_RS01305,0,885,B488_RS01305-MONOMER,,B488_RS01305
B488_RS01030,B488_RS01030,241572,242274,B488_RS01030-MONOMER,B488_02070,CP003789.1
B488_RS06710,B488_RS06710,1497867,1498350,B488_RS06710-MONOMER,B488_13710,CP003789.1
B488_RS03055,B488_RS03055,691439,691799,B488_RS03055-MONOMER,B488_06280,CP003789.1
B488_RS06440,B488_RS06440,1436420,1437308,B488_RS06440-MONOMER,B488_13230,CP003789.1
B488_RS04590,B488_RS04590,1030392,1031010,B488_RS04590-MONOMER,B488_09570,CP003789.1
B488_RS03925,B488_RS03925,892424,894596,B488_RS03925-MONOMER,B488_08210,CP003789.1
B488_RS03295,B488_RS03295,755160,758680,B488_RS03295-MONOMER,B488_06810,CP003789.1
B488_RS05795,B488_RS05795,1300881,1301154,B488_RS05795-MONOMER,B488_11910,CP003789.1
B488_RS01910,B488_RS01910,0,378,B488_RS01910-MONOMER,,B488_RS01910
B488_RS03410,B488_RS03410,786207,787233,B488_RS03410-MONOMER,B488_07060,CP003789.1
B488_RS04170,B488_RS04170,949241,950435,B488_RS04170-MONOMER,B488_08720,CP003789.1
B488_RS04025,B488_RS04025,917575,918496,B488_RS04025-MONOMER,B488_08410,CP003789.1
B488_RS04420,B488_RS04420,994737,995940,B488_RS04420-MONOMER,B488_09230,CP003789.1
B488_RS00090,B488_RS00090,19375,19834,B488_RS00090-MONOMER,B488_00170,CP003789.1
B488_RS04835,B488_RS04835,1088949,1090806,B488_RS04835-MONOMER,B488_09960,CP003789.1
B488_RS06970,B488_RS06970,0,306,B488_RS06970-MONOMER,,B488_RS06970
B488_RS05120,B488_RS05120,1148472,1149549,B488_RS05120-MONOMER,B488_10540,CP003789.1
B488_RS00350,B488_RS00350,83736,85479,B488_RS00350-MONOMER,B488_00700,CP003789.1
B488_RS02185,B488_RS02185,501835,502057,B488_RS02185-MONOMER,B488_04490,CP003789.1
B488_RS02570,B488_RS02570,572546,574775,B488_RS02570-MONOMER,B488_05310,CP003789.1
B488_RS03785,B488_RS03785,866127,866361,B488_RS03785-MONOMER,B488_07890,CP003789.1
B488_RS01310,B488_RS01310,296524,297790,B488_RS01310-MONOMER,B488_02620,CP003789.1
B488_RS03680,B488_RS03680,846048,846765,B488_RS03680-MONOMER,B488_07630,CP003789.1
B488_RS02865,B488_RS02865,647207,647444,B488_RS02865-MONOMER,B488_05880,CP003789.1
B488_RS01765,B488_RS01765,408154,408571,B488_RS01765-MONOMER,B488_03560,CP003789.1
B488_RS03300,B488_RS03300,758692,758983,B488_RS03300-MONOMER,B488_06820,CP003789.1
B488_RS06535,B488_RS06535,1457222,1457435,B488_RS06535-MONOMER,B488_13410,CP003789.1
B488_RS06495,B488_RS06495,1446972,1447045,B488_RS06495-tRNA,B488_14260,CP003789.1
B488_RS02745,B488_RS02745,612579,613287,B488_RS02745-MONOMER,B488_05640,CP003789.1
B488_RS03540,B488_RS03540,817019,817571,B488_RS03540-MONOMER,B488_07330,CP003789.1
B488_RS06310,B488_RS06310,1408354,1409590,B488_RS06310-MONOMER,B488_12970,CP003789.1
B488_RS01615,B488_RS01615,371863,373699,B488_RS01615-MONOMER,B488_03240,CP003789.1
B488_RS05515,B488_RS05515,1231548,1232115,B488_RS05515-MONOMER,B488_11330,CP003789.1
B488_RS00740,B488_RS00740,181860,182949,B488_RS00740-MONOMER,B488_01480,CP003789.1
B488_RS00095,B488_RS00095,19820,20789,B488_RS00095-MONOMER,B488_00180,CP003789.1
B488_RS04840,B488_RS04840,1091245,1092106,B488_RS04840-MONOMER,B488_09970,CP003789.1
B488_RS01915,B488_RS01915,453118,454006,B488_RS01915-MONOMER,B488_03910,CP003789.1
B488_RS05125,B488_RS05125,1149538,1150207,B488_RS05125-MONOMER,B488_10550,CP003789.1
B488_RS02430,B488_RS02430,0,309,B488_RS02430-MONOMER,,B488_RS02430
B488_RS00355,B488_RS00355,85802,86570,B488_RS00355-MONOMER,B488_00710,CP003789.1
B488_RS01695,B488_RS01695,394497,394571,B488_RS01695-tRNA,B488_13960,CP003789.1
B488_RS05400,B488_RS05400,0,872,B488_RS05400-MONOMER,,B488_RS05400
B488_RS02190,B488_RS02190,502231,504031,B488_RS02190-MONOMER,B488_04500,CP003789.1
B488_RS01315,B488_RS01315,297889,299962,B488_RS01315-MONOMER,B488_02630,CP003789.1
B488_RS06975,B488_RS06975,242490,242655,B488_RS06975-MONOMER,B488_02080,CP003789.1
B488_RS04565,B488_RS04565,1023794,1024418,B488_RS04565-MONOMER,B488_09520,CP003789.1
B488_RS00640,B488_RS00640,156586,158392,B488_RS00640-MONOMER,B488_01280,CP003789.1
B488_RS03930,B488_RS03930,894848,895556,B488_RS03930-MONOMER,B488_08220,CP003789.1
B488_RS04770,B488_RS04770,1069941,1071447,B488_RS04770-rRNA,B488_14140,CP003789.1
B488_RS05910,B488_RS05910,1325818,1327105,B488_RS05910-MONOMER,B488_12130,CP003789.1
B488_RS03415,B488_RS03415,787392,788652,B488_RS03415-MONOMER,B488_07070,CP003789.1
B488_RS01495,B488_RS01495,342422,343076,B488_RS01495-MONOMER,B488_02960,CP003789.1
B488_RS04270,B488_RS04270,0,462,B488_RS04270-MONOMER,,B488_RS04270
B488_RS00885,B488_RS00885,216285,217230,B488_RS00885-MONOMER,B488_01770,CP003789.1
B488_RS04845,B488_RS04845,1092152,1093031,B488_RS04845-MONOMER,B488_09980,CP003789.1
B488_RS00100,B488_RS00100,20915,21389,B488_RS00100-MONOMER,B488_00190,CP003789.1
B488_RS05665,B488_RS05665,1267381,1268569,B488_RS05665-MONOMER,B488_11640,CP003789.1
B488_RS04115,B488_RS04115,940503,941571,B488_RS04115-MONOMER,B488_08580,CP003789.1
B488_RS01920,B488_RS01920,454062,454806,B488_RS01920-MONOMER,B488_03920,CP003789.1
B488_RS00360,B488_RS00360,86583,87585,B488_RS00360-MONOMER,B488_00720,CP003789.1
B488_RS05405,B488_RS05405,1209191,1210478,B488_RS05405-MONOMER,B488_11110,CP003789.1
B488_RS02195,B488_RS02195,504241,505279,B488_RS02195-MONOMER,B488_04510,CP003789.1
B488_RS02575,B488_RS02575,574860,575202,B488_RS02575-MONOMER,B488_05320,CP003789.1
B488_RS06170,B488_RS06170,1382339,1383218,B488_RS06170-MONOMER,B488_12670,CP003789.1
B488_RS06995,B488_RS06995,596618,597545,B488_RS06995-MONOMER,B488_05500,CP003789.1
B488_RS03685,B488_RS03685,0,1179,B488_RS03685-MONOMER,,B488_RS03685
B488_RS06875,B488_RS06875,866344,867118,B488_RS06875-MONOMER,B488_07900,CP003789.1
B488_RS02870,B488_RS02870,647716,648307,B488_RS02870-MONOMER,B488_05890,CP003789.1
B488_RS06370,B488_RS06370,1419861,1421220,B488_RS06370-MONOMER,B488_13090,CP003789.1
B488_RS07090,B488_RS07090,0,144,B488_RS07090-MONOMER,,B488_RS07090
B488_RS06270,B488_RS06270,0,246,B488_RS06270-MONOMER,,B488_RS06270
B488_RS01770,B488_RS01770,408739,409855,B488_RS01770-MONOMER,B488_03570,CP003789.1
B488_RS03305,B488_RS03305,759053,761155,B488_RS03305-MONOMER,B488_06830,CP003789.1
B488_RS05135,B488_RS05135,1151292,1151655,B488_RS05135-MONOMER,B488_10570,CP003789.1
B488_RS06540,B488_RS06540,1457994,1460208,B488_RS06540-MONOMER,B488_13420,CP003789.1
B488_RS02750,B488_RS02750,613276,614485,B488_RS02750-MONOMER,B488_05650,CP003789.1
B488_RS03995,B488_RS03995,911411,912026,B488_RS03995-MONOMER,B488_08350,CP003789.1
B488_RS06050,B488_RS06050,1357981,1358833,B488_RS06050-MONOMER,B488_12420,CP003789.1
B488_RS03545,B488_RS03545,817664,817925,B488_RS03545-MONOMER,B488_07340,CP003789.1
B488_RS01620,B488_RS01620,373917,375618,B488_RS01620-MONOMER,B488_03250,CP003789.1
B488_RS05520,B488_RS05520,1232300,1233257,B488_RS05520-MONOMER,B488_11340,CP003789.1
B488_RS00745,B488_RS00745,182974,183892,B488_RS00745-MONOMER,B488_01490,CP003789.1
B488_RS06755,B488_RS06755,0,1167,B488_RS06755-MONOMER,,B488_RS06755
B488_RS04850,B488_RS04850,1093027,1094083,B488_RS04850-MONOMER,B488_09990,CP003789.1
B488_RS01925,B488_RS01925,454777,456253,B488_RS01925-MONOMER,B488_03930,CP003789.1
B488_RS02165,B488_RS02165,499210,499282,B488_RS02165-tRNA,B488_13970,CP003789.1
B488_RS05410,B488_RS05410,1210728,1211403,B488_RS05410-MONOMER,B488_11120,CP003789.1
B488_RS07080,B488_RS07080,0,102,B488_RS07080-MONOMER,,B488_RS07080
B488_RS04495,B488_RS04495,1010502,1011246,B488_RS04495-MONOMER,B488_09380,CP003789.1
B488_RS01320,B488_RS01320,299980,301021,B488_RS01320-MONOMER,B488_02640,CP003789.1
B488_RS01035,B488_RS01035,242948,244214,B488_RS01035-MONOMER,B488_02090,CP003789.1
B488_RS03060,B488_RS03060,692002,692407,B488_RS03060-MONOMER,B488_06290,CP003789.1
B488_RS03935,B488_RS03935,895600,896926,B488_RS03935-MONOMER,B488_08230,CP003789.1
B488_RS06445,B488_RS06445,1437649,1438660,B488_RS06445-MONOMER,B488_13240,CP003789.1
B488_RS03310,B488_RS03310,761301,762462,B488_RS03310-MONOMER,B488_06840,CP003789.1
B488_RS04435,B488_RS04435,998931,999648,B488_RS04435-MONOMER,B488_09260,CP003789.1
B488_RS05805,B488_RS05805,1303382,1304570,B488_RS05805-MONOMER,B488_11940,CP003789.1
B488_RS05915,B488_RS05915,1327746,1328262,B488_RS05915-MONOMER,B488_12150,CP003789.1
B488_RS03420,B488_RS03420,788698,789325,B488_RS03420-MONOMER,B488_07080,CP003789.1
B488_RS04175,B488_RS04175,950504,951287,B488_RS04175-MONOMER,B488_08730,CP003789.1
B488_RS01500,B488_RS01500,343163,344537,B488_RS01500-MONOMER,B488_02970,CP003789.1
B488_RS04855,B488_RS04855,1094091,1094664,B488_RS04855-MONOMER,B488_10000,CP003789.1
B488_RS00105,B488_RS00105,21504,29996,B488_RS00105-MONOMER,B488_00200,CP003789.1
B488_RS05670,B488_RS05670,1268598,1270434,B488_RS05670-MONOMER,B488_11650,CP003789.1
B488_RS01930,B488_RS01930,456403,457777,B488_RS01930-MONOMER,B488_03940,CP003789.1
B488_RS05145,B488_RS05145,1151997,1152693,B488_RS05145-MONOMER,B488_10580,CP003789.1
B488_RS00365,B488_RS00365,87760,90206,B488_RS00365-MONOMER,B488_00730,CP003789.1
B488_RS06945,B488_RS06945,1211521,1212766,B488_RS06945-MONOMER,B488_11130,CP003789.1
B488_RS07085,B488_RS07085,0,96,B488_RS07085-MONOMER,,B488_RS07085
B488_RS04525,B488_RS04525,1014966,1016037,B488_RS04525-MONOMER,B488_09440,CP003789.1
B488_RS01325,B488_RS01325,301066,301552,B488_RS01325-MONOMER,B488_02650,CP003789.1
B488_RS03690,B488_RS03690,848042,848579,B488_RS03690-MONOMER,B488_07670,CP003789.1
B488_RS03795,B488_RS03795,867114,868545,B488_RS03795-MONOMER,B488_07910,CP003789.1
B488_RS02875,B488_RS02875,648565,649534,B488_RS02875-MONOMER,B488_05900,CP003789.1
B488_RS03065,B488_RS03065,692659,693382,B488_RS03065-MONOMER,B488_06300,CP003789.1
B488_RS01775,B488_RS01775,409875,412737,B488_RS01775-MONOMER,B488_03580,CP003789.1
B488_RS03315,B488_RS03315,763013,763676,B488_RS03315-MONOMER,B488_06860,CP003789.1
B488_RS04610,B488_RS04610,1034800,1035778,B488_RS04610-MONOMER,B488_09610,CP003789.1
B488_RS06545,B488_RS06545,1460209,1461415,B488_RS06545-MONOMER,B488_13430,CP003789.1
B488_RS06560,B488_RS06560,1462419,1462493,B488_RS06560-tRNA,B488_14270,CP003789.1
B488_RS02755,B488_RS02755,614531,615500,B488_RS02755-MONOMER,B488_05660,CP003789.1
B488_RS06055,B488_RS06055,1359027,1359318,B488_RS06055-MONOMER,B488_12430,CP003789.1
B488_RS04230,B488_RS04230,962307,963501,B488_RS04230-MONOMER,B488_08840,CP003789.1
B488_RS03550,B488_RS03550,817973,818723,B488_RS03550-MONOMER,B488_07350,CP003789.1
B488_RS06315,B488_RS06315,1409685,1410489,B488_RS06315-MONOMER,B488_12980,CP003789.1
B488_RS01625,B488_RS01625,375692,376745,B488_RS01625-MONOMER,B488_03260,CP003789.1
B488_RS05525,B488_RS05525,1233309,1234263,B488_RS05525-MONOMER,B488_11350,CP003789.1
B488_RS00750,B488_RS00750,183937,185128,B488_RS00750-MONOMER,B488_01500,CP003789.1
B488_RS04060,B488_RS04060,931271,931700,B488_RS04060-MONOMER,B488_08480,CP003789.1
B488_RS00110,B488_RS00110,30126,31191,B488_RS00110-MONOMER,B488_00210,CP003789.1
B488_RS04860,B488_RS04860,1095096,1095492,B488_RS04860-MONOMER,B488_10010,CP003789.1
B488_RS01935,B488_RS01935,457985,459389,B488_RS01935-MONOMER,B488_03950,CP003789.1
B488_RS05150,B488_RS05150,1152774,1153773,B488_RS05150-MONOMER,B488_10590,CP003789.1
B488_RS02435,B488_RS02435,547514,548729,B488_RS02435-MONOMER,B488_05050,CP003789.1
B488_RS00370,B488_RS00370,90376,91516,B488_RS00370-MONOMER,B488_00740,CP003789.1
B488_RS02695,B488_RS02695,604347,604420,B488_RS02695-tRNA,B488_13980,CP003789.1
B488_RS05420,B488_RS05420,1212789,1213575,B488_RS05420-MONOMER,B488_11140,CP003789.1
B488_RS02200,B488_RS02200,506075,508616,B488_RS02200-MONOMER,B488_04520,CP003789.1
B488_RS01330,B488_RS01330,301645,302254,B488_RS01330-MONOMER,B488_02660,CP003789.1
B488_RS01040,B488_RS01040,244455,245859,B488_RS01040-MONOMER,B488_02110,CP003789.1
B488_RS06235,B488_RS06235,1394702,1395697,B488_RS06235-MONOMER,B488_12800,CP003789.1
B488_RS00645,B488_RS00645,158524,159616,B488_RS00645-MONOMER,B488_01290,CP003789.1
B488_RS03070,B488_RS03070,0,561,B488_RS03070-MONOMER,,B488_RS03070
B488_RS03940,B488_RS03940,896970,897786,B488_RS03940-MONOMER,B488_08240,CP003789.1
B488_RS04825,B488_RS04825,1085999,1086071,B488_RS04825-tRNA,B488_14150,CP003789.1
B488_RS03320,B488_RS03320,763734,765561,B488_RS03320-MONOMER,B488_06870,CP003789.1
B488_RS05810,B488_RS05810,1304576,1305218,B488_RS05810-MONOMER,B488_11950,CP003789.1
B488_RS05920,B488_RS05920,1328548,1329562,B488_RS05920-MONOMER,B488_12160,CP003789.1
B488_RS00890,B488_RS00890,218190,219774,B488_RS00890-MONOMER,B488_01780,CP003789.1
B488_RS04865,B488_RS04865,1095562,1097359,B488_RS04865-MONOMER,B488_10020,CP003789.1
B488_RS00115,B488_RS00115,31267,32824,B488_RS00115-MONOMER,B488_00220,CP003789.1
B488_RS05675,B488_RS05675,1270776,1272996,B488_RS05675-MONOMER,B488_11660,CP003789.1
B488_RS04120,B488_RS04120,941646,942447,B488_RS04120-MONOMER,B488_08590,CP003789.1
B488_RS01940,B488_RS01940,459588,461055,B488_RS01940-MONOMER,B488_03970,CP003789.1
B488_RS05160,B488_RS05160,1154527,1155568,B488_RS05160-MONOMER,B488_10600,CP003789.1
B488_RS05425,B488_RS05425,1214157,1215792,B488_RS05425-MONOMER,B488_11150,CP003789.1
B488_RS02205,B488_RS02205,508805,510197,B488_RS02205-MONOMER,B488_04530,CP003789.1
B488_RS02580,B488_RS02580,575305,575986,B488_RS02580-MONOMER,B488_05330,CP003789.1
B488_RS06175,B488_RS06175,1383502,1384999,B488_RS06175-MONOMER,B488_12680,CP003789.1
B488_RS01335,B488_RS01335,302253,302562,B488_RS01335-MONOMER,B488_02670,CP003789.1
B488_RS02670,B488_RS02670,597818,598706,B488_RS02670-MONOMER,B488_05510,CP003789.1
B488_RS03695,B488_RS03695,848826,849123,B488_RS03695-MONOMER,B488_07690,CP003789.1
B488_RS03800,B488_RS03800,869080,870229,B488_RS03800-MONOMER,B488_07930,CP003789.1
B488_RS02880,B488_RS02880,649815,650547,B488_RS02880-MONOMER,B488_05910,CP003789.1
B488_RS03075,B488_RS03075,0,687,B488_RS03075-MONOMER,,B488_RS03075
B488_RS06375,B488_RS06375,1421227,1422226,B488_RS06375-MONOMER,B488_13100,CP003789.1
B488_RS01780,B488_RS01780,413025,413613,B488_RS01780-MONOMER,B488_03590,CP003789.1
B488_RS03325,B488_RS03325,765649,767020,B488_RS03325-MONOMER,B488_06880,CP003789.1
B488_RS06550,B488_RS06550,1461419,1461773,B488_RS06550-MONOMER,B488_13440,CP003789.1
B488_RS02760,B488_RS02760,615646,617299,B488_RS02760-MONOMER,B488_05670,CP003789.1
B488_RS06060,B488_RS06060,1359521,1360337,B488_RS06060-MONOMER,B488_12440,CP003789.1
B488_RS03555,B488_RS03555,819164,820526,B488_RS03555-MONOMER,B488_07360,CP003789.1
B488_RS01630,B488_RS01630,376737,377631,B488_RS01630-MONOMER,B488_03270,CP003789.1
B488_RS05530,B488_RS05530,0,1314,B488_RS05530-MONOMER,,B488_RS05530
B488_RS00755,B488_RS00755,185490,186003,B488_RS00755-MONOMER,B488_01510,CP003789.1
B488_RS04870,B488_RS04870,1097381,1099142,B488_RS04870-MONOMER,B488_10030,CP003789.1
B488_RS01945,B488_RS01945,461467,462262,B488_RS01945-MONOMER,B488_03980,CP003789.1
B488_RS05165,B488_RS05165,1155908,1157408,B488_RS05165-MONOMER,B488_10610,CP003789.1
B488_RS02440,B488_RS02440,548731,550741,B488_RS02440-MONOMER,B488_05060,CP003789.1
B488_RS00375,B488_RS00375,92203,94078,B488_RS00375-MONOMER,,CP003789.1
B488_RS02710,B488_RS02710,605666,605737,B488_RS02710-tRNA,B488_13990,CP003789.1
B488_RS05430,B488_RS05430,1215920,1216619,B488_RS05430-MONOMER,B488_11160,CP003789.1
B488_RS02210,B488_RS02210,510509,512477,B488_RS02210-MONOMER,B488_04540,CP003789.1
B488_RS04380,B488_RS04380,986279,987557,B488_RS04380-MONOMER,B488_09150,CP003789.1
B488_RS01045,B488_RS01045,246106,247039,B488_RS01045-MONOMER,B488_02120,CP003789.1
B488_RS06715,B488_RS06715,1498365,1499076,B488_RS06715-MONOMER,B488_13720,CP003789.1
B488_RS03080,B488_RS03080,695637,696432,B488_RS03080-MONOMER,B488_06340,CP003789.1
B488_RS03945,B488_RS03945,898026,900336,B488_RS03945-MONOMER,B488_08250,CP003789.1
B488_RS06450,B488_RS06450,1438631,1439774,B488_RS06450-MONOMER,B488_13250,CP003789.1
B488_RS05815,B488_RS05815,1305210,1305945,B488_RS05815-MONOMER,B488_11960,CP003789.1
B488_RS05925,B488_RS05925,1329681,1330896,B488_RS05925-MONOMER,B488_12170,CP003789.1
B488_RS03425,B488_RS03425,789333,790286,B488_RS03425-MONOMER,B488_07090,CP003789.1
B488_RS00380,B488_RS00380,95305,95677,B488_RS00380-MONOMER,B488_00780,CP003789.1
B488_RS04180,B488_RS04180,951338,952808,B488_RS04180-MONOMER,B488_08740,CP003789.1
B488_RS01505,B488_RS01505,344628,345378,B488_RS01505-MONOMER,B488_02980,CP003789.1
B488_RS04030,B488_RS04030,918747,920577,B488_RS04030-MONOMER,B488_08420,CP003789.1
B488_RS04875,B488_RS04875,0,810,B488_RS04875-MONOMER,,B488_RS04875
B488_RS00120,B488_RS00120,33351,34611,B488_RS00120-MONOMER,B488_00230,CP003789.1
B488_RS05680,B488_RS05680,0,726,B488_RS05680-MONOMER,,B488_RS05680
B488_RS00895,B488_RS00895,220025,220769,B488_RS00895-MONOMER,B488_01790,CP003789.1
B488_RS01950,B488_RS01950,462300,463167,B488_RS01950-MONOMER,B488_03990,CP003789.1
B488_RS05170,B488_RS05170,1157536,1157890,B488_RS05170-MONOMER,B488_10620,CP003789.1
B488_RS00385,B488_RS00385,95714,97058,B488_RS00385-MONOMER,B488_00790,CP003789.1
B488_RS02215,B488_RS02215,512505,513441,B488_RS02215-MONOMER,B488_04550,CP003789.1
B488_RS02585,B488_RS02585,576064,576319,B488_RS02585-MONOMER,B488_05340,CP003789.1
B488_RS01340,B488_RS01340,0,1993,B488_RS01340-MONOMER,,B488_RS01340
B488_RS03700,B488_RS03700,849125,849617,B488_RS03700-MONOMER,B488_07700,CP003789.1
B488_RS03805,B488_RS03805,0,735,B488_RS03805-MONOMER,,B488_RS03805
B488_RS02885,B488_RS02885,650934,651657,B488_RS02885-MONOMER,B488_05920,CP003789.1
B488_RS03085,B488_RS03085,696428,696938,B488_RS03085-MONOMER,B488_06350,CP003789.1
B488_RS06890,B488_RS06890,968630,968891,B488_RS06890-MONOMER,B488_08910,CP003789.1
B488_RS06565,B488_RS06565,1462552,1462671,B488_RS06565-rRNA,B488_14280,CP003789.1
B488_RS00390,B488_RS00390,97442,97610,B488_RS00390-MONOMER,B488_00800,CP003789.1
B488_RS02765,B488_RS02765,617421,617892,B488_RS02765-MONOMER,B488_05680,CP003789.1
B488_RS07115,B488_RS07115,0,198,B488_RS07115-MONOMER,,B488_RS07115
B488_RS05970,B488_RS05970,1339544,1340216,B488_RS05970-MONOMER,B488_12260,CP003789.1
B488_RS03560,B488_RS03560,820615,822010,B488_RS03560-MONOMER,B488_07370,CP003789.1
B488_RS06320,B488_RS06320,1411123,1412350,B488_RS06320-MONOMER,B488_12990,CP003789.1
B488_RS01635,B488_RS01635,377590,378868,B488_RS01635-MONOMER,B488_03280,CP003789.1
B488_RS05535,B488_RS05535,1235593,1236115,B488_RS05535-MONOMER,B488_11370,CP003789.1
B488_RS06555,B488_RS06555,1461841,1462342,B488_RS06555-MONOMER,B488_13450,CP003789.1
B488_RS00760,B488_RS00760,186208,186907,B488_RS00760-MONOMER,B488_01520,CP003789.1
B488_RS04880,B488_RS04880,1100671,1101934,B488_RS04880-MONOMER,B488_10060,CP003789.1
B488_RS01955,B488_RS01955,463403,463784,B488_RS01955-MONOMER,B488_04000,CP003789.1
B488_RS05175,B488_RS05175,1158266,1160696,B488_RS05175-MONOMER,B488_10630,CP003789.1
B488_RS02445,B488_RS02445,550737,550980,B488_RS02445-MONOMER,B488_05070,CP003789.1
B488_RS02735,B488_RS02735,610993,611066,B488_RS02735-tRNA,B488_14000,CP003789.1
B488_RS00395,B488_RS00395,98260,99172,B488_RS00395-MONOMER,B488_00810,CP003789.1
