Gene Name,Accession-2,Left-End-Position,Right-End-Position,Product,Accession-1,replicon
CLJU_RS12080,CLJU_RS12080,2720821,2721001,CLJU_RS12080-MONOMER,CLJU_RS12080,NC_014328.1
CLJU_RS17850,CLJU_RS17850,3947684,3949256,CLJU_RS17850-MONOMER,CLJU_c36300,NC_014328.1
CLJU_RS10320,CLJU_RS10320,2287898,2288318,CLJU_RS10320-MONOMER,CLJU_c21020,NC_014328.1
CLJU_RS05485,CLJU_RS05485,1219982,1220435,CLJU_RS05485-MONOMER,CLJU_c11190,NC_014328.1
CLJU_RS17265,CLJU_RS17265,3821630,3822068,CLJU_RS17265-MONOMER,CLJU_c35040,NC_014328.1
CLJU_RS15360,CLJU_RS15360,3437699,3438941,CLJU_RS15360-MONOMER,CLJU_c31160,NC_014328.1
CLJU_RS01215,CLJU_RS01215,253490,254207,CLJU_RS01215-MONOMER,CLJU_c02480,NC_014328.1
CLJU_RS10820,CLJU_RS10820,2406392,2407730,CLJU_RS10820-MONOMER,CLJU_c22050,NC_014328.1
CLJU_RS13385,CLJU_RS13385,2999663,3000398,CLJU_RS13385-MONOMER,CLJU_c27150,NC_014328.1
CLJU_RS08195,CLJU_RS08195,1812975,1813542,CLJU_RS08195-MONOMER,CLJU_c16710,NC_014328.1
CLJU_RS06165,CLJU_RS06165,1357100,1357559,CLJU_RS06165-MONOMER,CLJU_c12560,NC_014328.1
CLJU_RS00775,CLJU_RS00775,158832,159786,CLJU_RS00775-MONOMER,CLJU_c01600,NC_014328.1
CLJU_RS11755,CLJU_RS11755,2635047,2637162,CLJU_RS11755-MONOMER,CLJU_c23900,NC_014328.1
CLJU_RS20460,CLJU_RS20460,4495510,4497319,CLJU_RS20460-MONOMER,CLJU_c41530,NC_014328.1
CLJU_RS06860,CLJU_RS06860,1498017,1498251,CLJU_RS06860-MONOMER,CLJU_c13970,NC_014328.1
CLJU_RS03020,CLJU_RS03020,674590,675895,CLJU_RS03020-MONOMER,CLJU_c06150,NC_014328.1
CLJU_RS04620,CLJU_RS04620,1047851,1048679,CLJU_RS04620-MONOMER,CLJU_c09370,NC_014328.1
CLJU_RS11120,CLJU_RS11120,2479374,2480313,CLJU_RS11120-MONOMER,CLJU_c22600,NC_014328.1
CLJU_RS01705,CLJU_RS01705,363672,363984,CLJU_RS01705-MONOMER,CLJU_c03490,NC_014328.1
CLJU_RS16860,CLJU_RS16860,3738110,3739193,CLJU_RS16860-MONOMER,CLJU_c34200,NC_014328.1
CLJU_RS01125,CLJU_RS01125,237999,238458,CLJU_RS01125-MONOMER,CLJU_c02300,NC_014328.1
CLJU_RS13575,CLJU_RS13575,3038115,3039459,CLJU_RS13575-MONOMER,CLJU_c27500,NC_014328.1
CLJU_RS22270,CLJU_RS22270,0,101,CLJU_RS22270-MONOMER,CLJU_RS22270,CLJU_RS22270
CLJU_RS09200,CLJU_RS09200,2032725,2034630,CLJU_RS09200-MONOMER,CLJU_c18760,NC_014328.1
CLJU_RS06575,CLJU_RS06575,1437950,1439393,CLJU_RS06575-MONOMER,CLJU_c13390,NC_014328.1
CLJU_RS08900,CLJU_RS08900,1964276,1965212,CLJU_RS08900-MONOMER,CLJU_c18110,NC_014328.1
CLJU_RS16400,CLJU_RS16400,3638116,3639748,CLJU_RS16400-MONOMER,CLJU_c33270,NC_014328.1
CLJU_RS05995,CLJU_RS05995,1320528,1322352,CLJU_RS05995-MONOMER,CLJU_c12220,NC_014328.1
CLJU_RS13270,CLJU_RS13270,2975397,2975937,CLJU_RS13270-MONOMER,CLJU_c26920,NC_014328.1
CLJU_RS14235,CLJU_RS14235,3191097,3191517,CLJU_RS14235-MONOMER,CLJU_c28850,NC_014328.1
CLJU_RS20000,CLJU_RS20000,4415246,4416488,CLJU_RS20000-MONOMER,CLJU_c40610,NC_014328.1
CLJU_RS16990,CLJU_RS16990,3767432,3767954,CLJU_RS16990-MONOMER,CLJU_c34460,NC_014328.1
CLJU_RS13870,CLJU_RS13870,3106682,3107978,CLJU_RS13870-MONOMER,CLJU_c28080,NC_014328.1
CLJU_RS08525,CLJU_RS08525,1881928,1883536,CLJU_RS08525-MONOMER,CLJU_c17360,NC_014328.1
CLJU_RS00460,CLJU_RS00460,87162,87351,CLJU_RS00460-MONOMER,CLJU_c00950,NC_014328.1
CLJU_RS19935,CLJU_RS19935,4403015,4403540,CLJU_RS19935-MONOMER,CLJU_c40480,NC_014328.1
CLJU_RS18990,CLJU_RS18990,4189319,4190210,CLJU_RS18990-MONOMER,CLJU_c38560,NC_014328.1
CLJU_RS01055,CLJU_RS01055,223614,224853,CLJU_RS01055-MONOMER,CLJU_c02160,NC_014328.1
CLJU_RS02715,CLJU_RS02715,598483,599488,CLJU_RS02715-MONOMER,CLJU_c05520,NC_014328.1
CLJU_RS11585,CLJU_RS11585,2592720,2593677,CLJU_RS11585-MONOMER,CLJU_c23560,NC_014328.1
CLJU_RS04190,CLJU_RS04190,939796,940897,CLJU_RS04190-MONOMER,CLJU_c08510,NC_014328.1
CLJU_RS22645,CLJU_RS22645,3222284,3222443,CLJU_RS22645-MONOMER,CLJU_c29190,NC_014328.1
CLJU_RS03235,CLJU_RS03235,723675,724590,CLJU_RS03235-MONOMER,CLJU_c06580,NC_014328.1
CLJU_RS18095,CLJU_RS18095,3992263,3992348,CLJU_RS18095-tRNA,CLJU_c36760,NC_014328.1
CLJU_RS21275,CLJU_RS21275,1603448,1604189,CLJU_RS21275-MONOMER,CLJU_c14830,NC_014328.1
CLJU_RS12545,CLJU_RS12545,2823957,2824626,CLJU_RS12545-MONOMER,CLJU_c25460,NC_014328.1
CLJU_RS17780,CLJU_RS17780,3932128,3932542,CLJU_RS17780-MONOMER,CLJU_c36140,NC_014328.1
CLJU_RS07550,CLJU_RS07550,1674714,1675767,CLJU_RS07550-MONOMER,CLJU_c15410,NC_014328.1
CLJU_RS05325,CLJU_RS05325,1194410,1194857,CLJU_RS05325-MONOMER,CLJU_c10860,NC_014328.1
CLJU_RS19760,CLJU_RS19760,4363066,4364476,CLJU_RS19760-MONOMER,CLJU_c40120,NC_014328.1
CLJU_RS04160,CLJU_RS04160,932789,934463,CLJU_RS04160-MONOMER,CLJU_c08460,NC_014328.1
CLJU_RS17890,CLJU_RS17890,3959636,3961532,CLJU_RS17890-MONOMER,CLJU_c36380,NC_014328.1
CLJU_RS18255,CLJU_RS18255,4018188,4019361,CLJU_RS18255-MONOMER,CLJU_c37070,NC_014328.1
CLJU_RS06460,CLJU_RS06460,1414502,1414868,CLJU_RS06460-MONOMER,CLJU_c13160,NC_014328.1
CLJU_RS09840,CLJU_RS09840,2174881,2175565,CLJU_RS09840-MONOMER,CLJU_c20060,NC_014328.1
CLJU_RS09565,CLJU_RS09565,2118634,2118868,CLJU_RS09565-MONOMER,CLJU_c19520,NC_014328.1
CLJU_RS18760,CLJU_RS18760,4127422,4128232,CLJU_RS18760-MONOMER,CLJU_c38090,NC_014328.1
CLJU_RS01835,CLJU_RS01835,386911,388543,CLJU_RS01835-MONOMER,CLJU_c03760,NC_014328.1
CLJU_RS18565,CLJU_RS18565,4094936,4095392,CLJU_RS18565-MONOMER,CLJU_c37700,NC_014328.1
CLJU_RS18025,CLJU_RS18025,3987509,3987692,CLJU_RS18025-MONOMER,CLJU_RS18025,NC_014328.1
CLJU_RS06065,CLJU_RS06065,1336323,1337034,CLJU_RS06065-MONOMER,CLJU_c12360,NC_014328.1
CLJU_RS02530,CLJU_RS02530,560796,561516,CLJU_RS02530-MONOMER,CLJU_c05160,NC_014328.1
CLJU_RS11980,CLJU_RS11980,2699332,2700133,CLJU_RS11980-MONOMER,CLJU_c24350,NC_014328.1
CLJU_RS14220,CLJU_RS14220,3188020,3189178,CLJU_RS14220-MONOMER,CLJU_c28820,NC_014328.1
CLJU_RS18940,CLJU_RS18940,4178971,4180201,CLJU_RS18940-MONOMER,CLJU_c38460,NC_014328.1
CLJU_RS04325,CLJU_RS04325,968413,970264,CLJU_RS04325-MONOMER,CLJU_c08770,NC_014328.1
CLJU_RS05755,CLJU_RS05755,1274684,1275446,CLJU_RS05755-MONOMER,CLJU_c11730,NC_014328.1
CLJU_RS01305,CLJU_RS01305,270390,271731,CLJU_RS01305-MONOMER,CLJU_c02670,NC_014328.1
CLJU_RS05945,CLJU_RS05945,1311123,1311552,CLJU_RS05945-MONOMER,CLJU_c12120,NC_014328.1
CLJU_RS18465,CLJU_RS18465,4073713,4074349,CLJU_RS18465-MONOMER,CLJU_c37500,NC_014328.1
CLJU_RS00220,CLJU_RS00220,45051,45375,CLJU_RS00220-MONOMER,CLJU_c00440,NC_014328.1
CLJU_RS10325,CLJU_RS10325,2288442,2289060,CLJU_RS10325-MONOMER,CLJU_c21030,NC_014328.1
CLJU_RS11185,CLJU_RS11185,2493404,2494589,CLJU_RS11185-MONOMER,CLJU_c22740,NC_014328.1
CLJU_RS17395,CLJU_RS17395,3850016,3851648,CLJU_RS17395-MONOMER,CLJU_c35310,NC_014328.1
CLJU_RS17490,CLJU_RS17490,3872710,3873259,CLJU_RS17490-MONOMER,CLJU_c35520,NC_014328.1
CLJU_RS21725,CLJU_RS21725,0,453,CLJU_RS21725-MONOMER,CLJU_c27600,CLJU_c27600
CLJU_RS00370,CLJU_RS00370,74968,75061,CLJU_RS00370-tRNA,CLJU_c00770,NC_014328.1
CLJU_RS13055,CLJU_RS13055,2931512,2932100,CLJU_RS13055-MONOMER,CLJU_c26490,NC_014328.1
CLJU_RS15365,CLJU_RS15365,3438953,3439964,CLJU_RS15365-MONOMER,CLJU_c31170,NC_014328.1
CLJU_RS21395,CLJU_RS21395,3234926,3236255,CLJU_RS21395-MONOMER,CLJU_c29310,NC_014328.1
CLJU_RS01025,CLJU_RS01025,214807,217432,CLJU_RS01025-MONOMER,CLJU_c02100,NC_014328.1
CLJU_RS10825,CLJU_RS10825,2407830,2408292,CLJU_RS10825-MONOMER,CLJU_c22060,NC_014328.1
CLJU_RS21850,CLJU_RS21850,3802776,3803016,CLJU_RS21850-MONOMER,CLJU_c34810,NC_014328.1
CLJU_RS04915,CLJU_RS04915,1110853,1112323,CLJU_RS04915-MONOMER,CLJU_c10020,NC_014328.1
CLJU_RS04995,CLJU_RS04995,1130066,1130915,CLJU_RS04995-MONOMER,CLJU_c10180,NC_014328.1
CLJU_RS03870,CLJU_RS03870,870269,872858,CLJU_RS03870-MONOMER,CLJU_c07870,NC_014328.1
CLJU_RS18175,CLJU_RS18175,3999861,4001292,CLJU_RS18175-MONOMER,CLJU_c36910,NC_014328.1
CLJU_RS09080,CLJU_RS09080,2001766,2001967,CLJU_RS09080-MONOMER,CLJU_c18490,NC_014328.1
CLJU_RS22070,CLJU_RS22070,0,201,CLJU_RS22070-MONOMER,CLJU_RS22070,CLJU_RS22070
CLJU_RS03025,CLJU_RS03025,675913,677176,CLJU_RS03025-MONOMER,CLJU_c06160,NC_014328.1
CLJU_RS18625,CLJU_RS18625,4103253,4103745,CLJU_RS18625-MONOMER,CLJU_c37820,NC_014328.1
CLJU_RS12970,CLJU_RS12970,2917145,2917859,CLJU_RS12970-MONOMER,CLJU_c26320,NC_014328.1
CLJU_RS20325,CLJU_RS20325,4466213,4466639,CLJU_RS20325-MONOMER,CLJU_c41260,NC_014328.1
CLJU_RS03640,CLJU_RS03640,816955,818230,CLJU_RS03640-MONOMER,CLJU_c07390,NC_014328.1
CLJU_RS20855,CLJU_RS20855,4567723,4568479,CLJU_RS20855-MONOMER,CLJU_c42340,NC_014328.1
CLJU_RS12830,CLJU_RS12830,2887013,2887991,CLJU_RS12830-MONOMER,CLJU_c26040,NC_014328.1
CLJU_RS00335,CLJU_RS00335,0,857,CLJU_RS00335-MONOMER,CLJU_RS00335,CLJU_RS00335
CLJU_RS02110,CLJU_RS02110,453159,453405,CLJU_RS02110-MONOMER,CLJU_c04320,NC_014328.1
CLJU_RS13960,CLJU_RS13960,3132459,3133485,CLJU_RS13960-MONOMER,CLJU_c28280,NC_014328.1
CLJU_RS06580,CLJU_RS06580,1439753,1440809,CLJU_RS06580-MONOMER,CLJU_c13400,NC_014328.1
CLJU_RS04735,CLJU_RS04735,1069855,>1070008,CLJU_RS04735-MONOMER,CLJU_c09600,NC_014328.1
CLJU_RS03940,CLJU_RS03940,888867,889623,CLJU_RS03940-MONOMER,CLJU_c08010,NC_014328.1
CLJU_RS18695,CLJU_RS18695,4115771,4116506,CLJU_RS18695-MONOMER,CLJU_c37960,NC_014328.1
CLJU_RS22670,CLJU_RS22670,3918653,3918806,CLJU_RS22670-MONOMER,CLJU_c35990,NC_014328.1
CLJU_RS14030,CLJU_RS14030,3148639,3149824,CLJU_RS14030-MONOMER,CLJU_c28420,NC_014328.1
CLJU_RS12240,CLJU_RS12240,2753427,2755326,CLJU_RS12240-MONOMER,CLJU_c24850,NC_014328.1
CLJU_RS00555,CLJU_RS00555,109919,111429,CLJU_RS00555-rRNA,CLJU_c01140,NC_014328.1
CLJU_RS14490,CLJU_RS14490,3245182,3245968,CLJU_RS14490-MONOMER,CLJU_c29380,NC_014328.1
CLJU_RS04430,CLJU_RS04430,995193,996621,CLJU_RS04430-MONOMER,CLJU_c08990,NC_014328.1
CLJU_RS15155,CLJU_RS15155,3400844,3401432,CLJU_RS15155-MONOMER,CLJU_c30730,NC_014328.1
CLJU_RS08530,CLJU_RS08530,1883769,1888308,CLJU_RS08530-MONOMER,CLJU_c17370,NC_014328.1
CLJU_RS14995,CLJU_RS14995,3359811,3361023,CLJU_RS14995-MONOMER,CLJU_c30400,NC_014328.1
CLJU_RS20940,CLJU_RS20940,4586059,4587439,CLJU_RS20940-MONOMER,CLJU_c42500,NC_014328.1
CLJU_RS13485,CLJU_RS13485,3020686,3022177,CLJU_RS13485-MONOMER,CLJU_c27340,NC_014328.1
CLJU_RS14785,CLJU_RS14785,3305453,3306383,CLJU_RS14785-MONOMER,CLJU_c29970,NC_014328.1
CLJU_RS06955,CLJU_RS06955,1515636,1516650,CLJU_RS06955-MONOMER,CLJU_c14180,NC_014328.1
CLJU_RS10330,CLJU_RS10330,2289105,2290320,CLJU_RS10330-MONOMER,CLJU_c21040,NC_014328.1
CLJU_RS16175,CLJU_RS16175,3588229,3588655,CLJU_RS16175-MONOMER,CLJU_c32820,NC_014328.1
CLJU_RS00550,CLJU_RS00550,108078,109224,CLJU_RS00550-MONOMER,CLJU_c01130,NC_014328.1
CLJU_RS13450,CLJU_RS13450,3013136,3014243,CLJU_RS13450-MONOMER,CLJU_c27270,NC_014328.1
CLJU_RS11590,CLJU_RS11590,2593784,2594738,CLJU_RS11590-MONOMER,CLJU_c23570,NC_014328.1
CLJU_RS09345,CLJU_RS09345,2073039,2073327,CLJU_RS09345-MONOMER,CLJU_c19060,NC_014328.1
CLJU_RS17715,CLJU_RS17715,3919956,3921306,CLJU_RS17715-MONOMER,CLJU_c36010,NC_014328.1
CLJU_RS10830,CLJU_RS10830,2408313,2409519,CLJU_RS10830-MONOMER,CLJU_c22070,NC_014328.1
CLJU_RS11870,CLJU_RS11870,2667424,2670154,CLJU_RS11870-MONOMER,CLJU_c24130,NC_014328.1
CLJU_RS07270,CLJU_RS07270,1604490,1606971,CLJU_RS07270-MONOMER,CLJU_c14840,NC_014328.1
CLJU_RS15760,CLJU_RS15760,3498259,3499132,CLJU_RS15760-MONOMER,CLJU_c31980,NC_014328.1
CLJU_RS00025,CLJU_RS00025,4235,4499,CLJU_RS00025-MONOMER,CLJU_c00050,NC_014328.1
CLJU_RS07555,CLJU_RS07555,1675799,1676276,CLJU_RS07555-MONOMER,CLJU_c15420,NC_014328.1
CLJU_RS16025,CLJU_RS16025,3551727,3552639,CLJU_RS16025-MONOMER,CLJU_c32520,NC_014328.1
CLJU_RS16705,CLJU_RS16705,3701220,3702642,CLJU_RS16705-MONOMER,CLJU_c33890,NC_014328.1
CLJU_RS04030,CLJU_RS04030,906533,906866,CLJU_RS04030-MONOMER,CLJU_c08180,NC_014328.1
CLJU_RS07725,CLJU_RS07725,1714727,1715957,CLJU_RS07725-MONOMER,CLJU_c15760,NC_014328.1
CLJU_RS00935,CLJU_RS00935,192248,196334,CLJU_RS00935-MONOMER,CLJU_c01920,NC_014328.1
CLJU_RS01515,CLJU_RS01515,313931,315107,CLJU_RS01515-MONOMER,CLJU_c03090,NC_014328.1
CLJU_RS09845,CLJU_RS09845,2175883,2176666,CLJU_RS09845-MONOMER,CLJU_c20070,NC_014328.1
CLJU_RS01155,CLJU_RS01155,242963,243326,CLJU_RS01155-MONOMER,CLJU_c02360,NC_014328.1
CLJU_RS19665,CLJU_RS19665,4340886,4341501,CLJU_RS19665-MONOMER,CLJU_c39920,NC_014328.1
CLJU_RS09570,CLJU_RS09570,2118860,2119223,CLJU_RS09570-MONOMER,CLJU_c19530,NC_014328.1
CLJU_RS01840,CLJU_RS01840,388558,390160,CLJU_RS01840-MONOMER,CLJU_c03770,NC_014328.1
CLJU_RS07925,CLJU_RS07925,1758774,1759701,CLJU_RS07925-MONOMER,CLJU_c16170,NC_014328.1
CLJU_RS04955,CLJU_RS04955,1123774,1124239,CLJU_RS04955-MONOMER,CLJU_c10100,NC_014328.1
CLJU_RS03410,CLJU_RS03410,768013,768952,CLJU_RS03410-MONOMER,CLJU_c06940,NC_014328.1
CLJU_RS02325,CLJU_RS02325,505607,507011,CLJU_RS02325-MONOMER,CLJU_c04750,NC_014328.1
CLJU_RS18880,CLJU_RS18880,4160465,4161503,CLJU_RS18880-MONOMER,CLJU_c38330,NC_014328.1
CLJU_RS12085,CLJU_RS12085,2721057,2721699,CLJU_RS12085-MONOMER,CLJU_c24550,NC_014328.1
CLJU_RS10335,CLJU_RS10335,2290376,2290829,CLJU_RS10335-MONOMER,CLJU_c21050,NC_014328.1
CLJU_RS14125,CLJU_RS14125,3167210,3167477,CLJU_RS14125-MONOMER,CLJU_c28630,NC_014328.1
CLJU_RS15835,CLJU_RS15835,3518044,3519106,CLJU_RS15835-MONOMER,CLJU_c32130,NC_014328.1
CLJU_RS05690,CLJU_RS05690,1260098,1261424,CLJU_RS05690-MONOMER,CLJU_c11600,NC_014328.1
CLJU_RS03160,CLJU_RS03160,706163,707840,CLJU_RS03160-MONOMER,CLJU_c06430,NC_014328.1
CLJU_RS06135,CLJU_RS06135,1351513,1352392,CLJU_RS06135-MONOMER,CLJU_c12500,NC_014328.1
CLJU_RS05390,CLJU_RS05390,1205108,1206185,CLJU_RS05390-MONOMER,CLJU_c11000,NC_014328.1
CLJU_RS03310,CLJU_RS03310,742143,742623,CLJU_RS03310-MONOMER,CLJU_c06730,NC_014328.1
CLJU_RS04135,CLJU_RS04135,927308,928079,CLJU_RS04135-MONOMER,CLJU_c08410,NC_014328.1
CLJU_RS10835,CLJU_RS10835,2409797,2410451,CLJU_RS10835-MONOMER,CLJU_c22080,NC_014328.1
CLJU_RS21160,CLJU_RS21160,4628841,4629051,CLJU_RS21160-MONOMER,CLJU_c42950,NC_014328.1
CLJU_RS05510,CLJU_RS05510,1225394,1226045,CLJU_RS05510-MONOMER,CLJU_c11250,NC_014328.1
CLJU_RS11125,CLJU_RS11125,2480420,2480744,CLJU_RS11125-MONOMER,CLJU_c22610,NC_014328.1
CLJU_RS00780,CLJU_RS00780,159956,160856,CLJU_RS00780-MONOMER,CLJU_c01610,NC_014328.1
CLJU_RS11760,CLJU_RS11760,2637202,2639767,CLJU_RS11760-MONOMER,CLJU_c23910,NC_014328.1
CLJU_RS05085,CLJU_RS05085,1144085,1145906,CLJU_RS05085-MONOMER,CLJU_c10360,NC_014328.1
CLJU_RS08200,CLJU_RS08200,1813619,1814450,CLJU_RS08200-MONOMER,CLJU_c16720,NC_014328.1
CLJU_RS03030,CLJU_RS03030,677426,680024,CLJU_RS03030-MONOMER,CLJU_c06170,NC_014328.1
CLJU_RS04625,CLJU_RS04625,1048917,1050870,CLJU_RS04625-MONOMER,CLJU_c09380,NC_014328.1
CLJU_RS06890,CLJU_RS06890,1502961,1503414,CLJU_RS06890-MONOMER,CLJU_c14050,NC_014328.1
CLJU_RS01710,CLJU_RS01710,364223,364940,CLJU_RS01710-MONOMER,CLJU_c03500,NC_014328.1
CLJU_RS06510,CLJU_RS06510,1425269,1426592,CLJU_RS06510-MONOMER,CLJU_c13260,NC_014328.1
CLJU_RS11330,CLJU_RS11330,2525602,2526736,CLJU_RS11330-MONOMER,CLJU_c23030,NC_014328.1
CLJU_RS00340,CLJU_RS00340,70571,71465,CLJU_RS00340-MONOMER,CLJU_c00710,NC_014328.1
CLJU_RS09205,CLJU_RS09205,2034849,2035395,CLJU_RS09205-MONOMER,CLJU_c18770,NC_014328.1
CLJU_RS05420,CLJU_RS05420,1209341,1209725,CLJU_RS05420-MONOMER,CLJU_c11060,NC_014328.1
CLJU_RS08905,CLJU_RS08905,1965306,1965705,CLJU_RS08905-MONOMER,CLJU_c18120,NC_014328.1
CLJU_RS19730,CLJU_RS19730,4355876,4357421,CLJU_RS19730-MONOMER,CLJU_c40060,NC_014328.1
CLJU_RS06435,CLJU_RS06435,1410223,1410688,CLJU_RS06435-MONOMER,CLJU_c13110,NC_014328.1
CLJU_RS18700,CLJU_RS18700,4116619,4117243,CLJU_RS18700-MONOMER,CLJU_c37970,NC_014328.1
CLJU_RS16545,CLJU_RS16545,3668325,3669363,CLJU_RS16545-MONOMER,CLJU_c33570,NC_014328.1
CLJU_RS20765,CLJU_RS20765,4556447,4557194,CLJU_RS20765-MONOMER,CLJU_c42160,NC_014328.1
CLJU_RS14710,CLJU_RS14710,3288611,3288836,CLJU_RS14710-MONOMER,CLJU_c29820,NC_014328.1
CLJU_RS15110,CLJU_RS15110,3388154,3389384,CLJU_RS15110-MONOMER,CLJU_c30640,NC_014328.1
CLJU_RS20005,CLJU_RS20005,4416523,4417981,CLJU_RS20005-MONOMER,CLJU_c40620,NC_014328.1
CLJU_RS16280,CLJU_RS16280,3609321,3609735,CLJU_RS16280-MONOMER,CLJU_c33030,NC_014328.1
CLJU_RS16405,CLJU_RS16405,3639873,3641181,CLJU_RS16405-MONOMER,CLJU_c33280,NC_014328.1
CLJU_RS08535,CLJU_RS08535,1888319,1889753,CLJU_RS08535-MONOMER,CLJU_c17380,NC_014328.1
CLJU_RS15800,CLJU_RS15800,3506241,3507690,CLJU_RS15800-MONOMER,CLJU_c32060,NC_014328.1
CLJU_RS17955,CLJU_RS17955,3974843,3976230,CLJU_RS17955-MONOMER,CLJU_c36500,NC_014328.1
CLJU_RS13730,CLJU_RS13730,3073722,3074046,CLJU_RS13730-MONOMER,CLJU_c27800,NC_014328.1
CLJU_RS11265,CLJU_RS11265,2510574,2511096,CLJU_RS11265-MONOMER,CLJU_c22900,NC_014328.1
CLJU_RS06095,CLJU_RS06095,1342417,1343167,CLJU_RS06095-MONOMER,CLJU_c12420,NC_014328.1
CLJU_RS02400,CLJU_RS02400,526643,527462,CLJU_RS02400-MONOMER,CLJU_c04900,NC_014328.1
CLJU_RS06630,CLJU_RS06630,1452082,>1452334,CLJU_RS06630-MONOMER,CLJU_c13510,NC_014328.1
CLJU_RS10340,CLJU_RS10340,2291000,2292026,CLJU_RS10340-MONOMER,CLJU_c21060,NC_014328.1
CLJU_RS02720,CLJU_RS02720,599513,600944,CLJU_RS02720-MONOMER,CLJU_c05530,NC_014328.1
CLJU_RS11595,CLJU_RS11595,2594778,2596104,CLJU_RS11595-MONOMER,CLJU_c23580,NC_014328.1
CLJU_RS15370,CLJU_RS15370,3439960,3440524,CLJU_RS15370-MONOMER,CLJU_c31180,NC_014328.1
CLJU_RS06355,CLJU_RS06355,1393196,1394054,CLJU_RS06355-MONOMER,CLJU_c12960,NC_014328.1
CLJU_RS04860,CLJU_RS04860,1101157,1102541,CLJU_RS04860-MONOMER,CLJU_RS04860,NC_014328.1
CLJU_RS10840,CLJU_RS10840,2410466,2411585,CLJU_RS10840-MONOMER,CLJU_c22090,NC_014328.1
CLJU_RS17420,CLJU_RS17420,3858839,3859238,CLJU_RS17420-MONOMER,CLJU_c35360,NC_014328.1
CLJU_RS07275,CLJU_RS07275,1606972,1607377,CLJU_RS07275-MONOMER,CLJU_c14850,NC_014328.1
CLJU_RS12550,CLJU_RS12550,2824677,2825736,CLJU_RS12550-MONOMER,CLJU_c25470,NC_014328.1
CLJU_RS15645,CLJU_RS15645,3477659,3478118,CLJU_RS15645-MONOMER,CLJU_c31730,NC_014328.1
CLJU_RS19295,CLJU_RS19295,4265548,4266016,CLJU_RS19295-MONOMER,CLJU_c39190,NC_014328.1
CLJU_RS07560,CLJU_RS07560,1676726,1677002,CLJU_RS07560-MONOMER,CLJU_c15430,NC_014328.1
CLJU_RS16030,CLJU_RS16030,3552771,3554475,CLJU_RS16030-MONOMER,CLJU_c32530,NC_014328.1
CLJU_RS20615,CLJU_RS20615,4525196,4525904,CLJU_RS20615-MONOMER,CLJU_c41840,NC_014328.1
CLJU_RS03710,CLJU_RS03710,832062,833886,CLJU_RS03710-MONOMER,CLJU_c07530,NC_014328.1
CLJU_RS00090,CLJU_RS00090,22244,22335,CLJU_RS00090-tRNA,CLJU_c00180,NC_014328.1
CLJU_RS20820,CLJU_RS20820,4564367,4564442,CLJU_RS20820-tRNA,CLJU_c42270,NC_014328.1
CLJU_RS21125,CLJU_RS21125,4621426,4622194,CLJU_RS21125-MONOMER,CLJU_c42880,NC_014328.1
CLJU_RS15900,CLJU_RS15900,3530779,3531196,CLJU_RS15900-MONOMER,CLJU_c32260,NC_014328.1
CLJU_RS17335,CLJU_RS17335,3838940,3840290,CLJU_RS17335-MONOMER,CLJU_c35180,NC_014328.1
CLJU_RS18260,CLJU_RS18260,4019674,4020067,CLJU_RS18260-MONOMER,CLJU_c37080,NC_014328.1
CLJU_RS09850,CLJU_RS09850,2176723,2177761,CLJU_RS09850-MONOMER,CLJU_c20080,NC_014328.1
CLJU_RS19870,CLJU_RS19870,4385794,4387252,CLJU_RS19870-MONOMER,CLJU_c40350,NC_014328.1
CLJU_RS12305,CLJU_RS12305,2770449,2771625,CLJU_RS12305-MONOMER,CLJU_c24980,NC_014328.1
CLJU_RS01020,CLJU_RS01020,213691,214498,CLJU_RS01020-MONOMER,CLJU_c02090,NC_014328.1
CLJU_RS09575,CLJU_RS09575,2119242,2120379,CLJU_RS09575-MONOMER,CLJU_c19540,NC_014328.1
CLJU_RS00095,CLJU_RS00095,22364,22455,CLJU_RS00095-tRNA,CLJU_c00190,NC_014328.1
CLJU_RS01960,CLJU_RS01960,418613,419837,CLJU_RS01960-MONOMER,CLJU_c04010,NC_014328.1
CLJU_RS01845,CLJU_RS01845,390385,391339,CLJU_RS01845-MONOMER,CLJU_c03780,NC_014328.1
CLJU_RS21970,CLJU_RS21970,0,248,CLJU_RS21970-MONOMER,CLJU_RS21970,CLJU_RS21970
CLJU_RS07930,CLJU_RS07930,0,2847,CLJU_RS07930-MONOMER,CLJU_c16180,CLJU_c16180
CLJU_RS01580,CLJU_RS01580,331617,332921,CLJU_RS01580-MONOMER,CLJU_RS01580,NC_014328.1
CLJU_RS17560,CLJU_RS17560,3887146,3887932,CLJU_RS17560-MONOMER,CLJU_c35660,NC_014328.1
CLJU_RS06070,CLJU_RS06070,1337049,1337745,CLJU_RS06070-MONOMER,CLJU_c12370,NC_014328.1
CLJU_RS11985,CLJU_RS11985,2700172,2701675,CLJU_RS11985-MONOMER,CLJU_c24360,NC_014328.1
CLJU_RS17660,CLJU_RS17660,3906040,3907408,CLJU_RS17660-MONOMER,CLJU_c35890,NC_014328.1
CLJU_RS01185,CLJU_RS01185,246953,247805,CLJU_RS01185-MONOMER,CLJU_c02420,NC_014328.1
CLJU_RS20570,CLJU_RS20570,4516388,4517804,CLJU_RS20570-MONOMER,CLJU_c41750,NC_014328.1
