Gene Name	Accession-2	Left-End-Position	Right-End-Position	Product	Accession-1
GMET_RS06155	GMET_RS06155	1377707	1378489	GMET_RS06155-MONOMER	Gmet_1222
GMET_RS11165	GMET_RS11165	2508676	2509452	GMET_RS11165-MONOMER	Gmet_2217
GMET_RS14215	GMET_RS14215	3216592	3217302	GMET_RS14215-MONOMER	Gmet_2837
GMET_RS03840	GMET_RS03840	843112	844560	GMET_RS03840-MONOMER	Gmet_0767
GMET_RS00585	GMET_RS00585	141947	142957	GMET_RS00585-MONOMER	Gmet_0116
GMET_RS01500	GMET_RS01500	335400	335927	GMET_RS01500-MONOMER	Gmet_0299
GMET_RS17535	GMET_RS17535	3926280	3928781	GMET_RS17535-MONOMER	Gmet_3497
GMET_RS14220	GMET_RS14220	3217388	3218278	GMET_RS14220-MONOMER	Gmet_2838
GMET_RS08380	GMET_RS08380	1870554	1872143	GMET_RS08380-MONOMER	Gmet_1666
GMET_RS06160	GMET_RS06160	1378512	1379642	GMET_RS06160-MONOMER	Gmet_1223
GMET_RS05025	GMET_RS05025	1119656	1121470	GMET_RS05025-MONOMER	Gmet_1005
GMET_RS11170	GMET_RS11170	2509657	2510571	GMET_RS11170-MONOMER	Gmet_2218
GMET_RS16630	GMET_RS16630	3734343	3734855	GMET_RS16630-MONOMER	Gmet_3318
GMET_RS14225	GMET_RS14225	3218583	3219452	GMET_RS14225-MONOMER	Gmet_2839
GMET_RS03235	GMET_RS03235	707832	708320	GMET_RS03235-MONOMER	Gmet_0643
GMET_RS02775	GMET_RS02775	594359	597058	GMET_RS02775-MONOMER	Gmet_0556
GMET_RS05030	GMET_RS05030	1121480	1122490	GMET_RS05030-MONOMER	Gmet_1006
GMET_RS06165	GMET_RS06165	1379642	1381813	GMET_RS06165-MONOMER	Gmet_1224
GMET_RS11175	GMET_RS11175	2510822	2511538	GMET_RS11175-MONOMER	
GMET_RS14230	GMET_RS14230	3219511	3220734	GMET_RS14230-MONOMER	Gmet_2840
GMET_RS17100	GMET_RS17100	3825857	3826282	GMET_RS17100-MONOMER	Gmet_3411
GMET_RS14235	GMET_RS14235	3221129	3221575	GMET_RS14235-MONOMER	Gmet_2841
GMET_RS05035	GMET_RS05035	1122508	1122900	GMET_RS05035-MONOMER	Gmet_1007
GMET_RS06170	GMET_RS06170	1381791	1382135	GMET_RS06170-MONOMER	Gmet_1225
GMET_RS11180	GMET_RS11180	2511577	2512560	GMET_RS11180-MONOMER	
GMET_RS02055	GMET_RS02055	454495	455622	GMET_RS02055-MONOMER	Gmet_0411
GMET_RS05040	GMET_RS05040	1123034	1123660	GMET_RS05040-MONOMER	Gmet_1008
GMET_RS17465	GMET_RS17465	3910770	3910845	GMET_RS17465-tRNA	Gmet_R0055
GMET_RS14240	GMET_RS14240	3221600	3222547	GMET_RS14240-MONOMER	Gmet_2842
GMET_RS16635	GMET_RS16635	3734852	3735802	GMET_RS16635-MONOMER	Gmet_3319
GMET_RS03845	GMET_RS03845	844638	844853	GMET_RS03845-MONOMER	Gmet_3590
GMET_RS18825	GMET_RS18825	2512723	2512863	GMET_RS18825-MONOMER	
GMET_RS06175	GMET_RS06175	1382188	1382730	GMET_RS06175-MONOMER	Gmet_1226
GMET_RS05045	GMET_RS05045	1123657	1124187	GMET_RS05045-MONOMER	Gmet_1009
GMET_RS14245	GMET_RS14245	3222563	3222883	GMET_RS14245-MONOMER	Gmet_2843
GMET_RS08385	GMET_RS08385	1872375	1873952	GMET_RS08385-MONOMER	Gmet_1667
GMET_RS05050	GMET_RS05050	1124642	1125103	GMET_RS05050-MONOMER	Gmet_1010
GMET_RS14250	GMET_RS14250	3222905	3223261	GMET_RS14250-MONOMER	Gmet_2844
GMET_RS11185	GMET_RS11185	2512922	2513176	GMET_RS11185-MONOMER	Gmet_2221
GMET_RS06180	GMET_RS06180	1383328	1384113	GMET_RS06180-MONOMER	Gmet_1227
GMET_RS02780	GMET_RS02780	597124	597966	GMET_RS02780-MONOMER	Gmet_0557
GMET_RS05055	GMET_RS05055	1125302	1125592	GMET_RS05055-MONOMER	Gmet_1011
GMET_RS17540	GMET_RS17540	3928922	3929383	GMET_RS17540-MONOMER	Gmet_3498
GMET_RS14255	GMET_RS14255	3223418	3224512	GMET_RS14255-MONOMER	Gmet_2845
GMET_RS11190	GMET_RS11190	2513348	2513713	GMET_RS11190-MONOMER	Gmet_2222
GMET_RS05060	GMET_RS05060	1125667	1126209	GMET_RS05060-MONOMER	Gmet_1012
GMET_RS06185	GMET_RS06185	1384123	1384557	GMET_RS06185-MONOMER	Gmet_1228
GMET_RS16640	GMET_RS16640	3735780	3737201	GMET_RS16640-MONOMER	Gmet_3320
GMET_RS14260	GMET_RS14260	3224555	3225139	GMET_RS14260-MONOMER	Gmet_2846
GMET_RS18210	GMET_RS18210	338883	339074	GMET_RS18210-MONOMER	Gmet_3580
GMET_RS14265	GMET_RS14265	3225163	3225750	GMET_RS14265-MONOMER	Gmet_2847
GMET_RS18740	GMET_RS18740	1126249	1126404	GMET_RS18740-MONOMER	
GMET_RS06190	GMET_RS06190	1384567	1384872	GMET_RS06190-MONOMER	Gmet_1229
GMET_RS11195	GMET_RS11195	2513938	2515485	GMET_RS11195-MONOMER	Gmet_2223
GMET_RS02060	GMET_RS02060	455619	456713	GMET_RS02060-MONOMER	Gmet_0412
GMET_RS05065	GMET_RS05065	1126431	1126802	GMET_RS05065-MONOMER	Gmet_1013
GMET_RS14270	GMET_RS14270	3225810	3226754	GMET_RS14270-MONOMER	Gmet_2848
GMET_RS08390	GMET_RS08390	1873998	1874546	GMET_RS08390-MONOMER	Gmet_1668
GMET_RS03850	GMET_RS03850	845100	845543	GMET_RS03850-MONOMER	Gmet_0769
GMET_RS11200	GMET_RS11200	2515855	2516652	GMET_RS11200-MONOMER	Gmet_2224
GMET_RS06195	GMET_RS06195	1384969	1388271	GMET_RS06195-MONOMER	Gmet_1230
GMET_RS17675	GMET_RS17675	3958841	3958917	GMET_RS17675-tRNA	Gmet_R0056
GMET_RS14280	GMET_RS14280	3226921	3227766	GMET_RS14280-MONOMER	Gmet_2849
GMET_RS02785	GMET_RS02785	597996	601106	GMET_RS02785-MONOMER	Gmet_0558
GMET_RS05070	GMET_RS05070	1126874	1128304	GMET_RS05070-MONOMER	Gmet_1014
GMET_RS01055	GMET_RS01055	243800	244552	GMET_RS01055-MONOMER	Gmet_0210
GMET_RS14285	GMET_RS14285	3227845	3228660	GMET_RS14285-MONOMER	Gmet_2850
GMET_RS06200	GMET_RS06200	1388268	1388525	GMET_RS06200-MONOMER	Gmet_1231
GMET_RS03240	GMET_RS03240	708343	708522	GMET_RS03240-MONOMER	Gmet_0644
GMET_RS05075	GMET_RS05075	1128376	1129632	GMET_RS05075-MONOMER	Gmet_1015
GMET_RS11205	GMET_RS11205	2516692	2518302	GMET_RS11205-MONOMER	Gmet_2225
GMET_RS08395	GMET_RS08395	1874607	1876637	GMET_RS08395-MONOMER	Gmet_1669
GMET_RS05080	GMET_RS05080	1129707	1132520	GMET_RS05080-MONOMER	Gmet_1016
GMET_RS14290	GMET_RS14290	3228780	3231374	GMET_RS14290-MONOMER	Gmet_2851
GMET_RS05085	GMET_RS05085	1132673	1133278	GMET_RS05085-MONOMER	Gmet_1017
GMET_RS18640	GMET_RS18640	3231461	3231625	GMET_RS18640-MONOMER	Gmet_2852
GMET_RS17545	GMET_RS17545	3929493	3930077	GMET_RS17545-MONOMER	Gmet_3499
GMET_RS11210	GMET_RS11210	2518351	2519136	GMET_RS11210-MONOMER	Gmet_2226
GMET_RS16650	GMET_RS16650	3737449	3737907	GMET_RS16650-MONOMER	Gmet_3322
GMET_RS05090	GMET_RS05090	1133326	1133622	GMET_RS05090-MONOMER	Gmet_1018
GMET_RS14295	GMET_RS14295	3231731	3232804	GMET_RS14295-MONOMER	Gmet_2853
GMET_RS08400	GMET_RS08400	1876825	1878009	GMET_RS08400-MONOMER	Gmet_1670
GMET_RS06205	GMET_RS06205	1388516	1390093	GMET_RS06205-MONOMER	Gmet_1232
GMET_RS11215	GMET_RS11215	2519197	2521797	GMET_RS11215-MONOMER	Gmet_2227
GMET_RS02065	GMET_RS02065	456716	458101	GMET_RS02065-MONOMER	Gmet_0413
GMET_RS00740	GMET_RS00740	175822	180354	GMET_RS00740-MONOMER	Gmet_0147
GMET_RS14300	GMET_RS14300	3233085	3233924	GMET_RS14300-MONOMER	Gmet_2854
GMET_RS05095	GMET_RS05095	1133639	1134529	GMET_RS05095-MONOMER	Gmet_1019
GMET_RS03855	GMET_RS03855	845540	847942	GMET_RS03855-MONOMER	Gmet_0770
GMET_RS11220	GMET_RS11220	2521923	2522378	GMET_RS11220-MONOMER	Gmet_2228
GMET_RS02790	GMET_RS02790	601354	603852	GMET_RS02790-MONOMER	Gmet_0559
GMET_RS14305	GMET_RS14305	3234034	3234780	GMET_RS14305-MONOMER	Gmet_2855
GMET_RS17105	GMET_RS17105	3826465	3827304	GMET_RS17105-MONOMER	Gmet_3412
GMET_RS08410	GMET_RS08410	1878417	1880369	GMET_RS08410-MONOMER	Gmet_1671
GMET_RS16655	GMET_RS16655	3737868	3738389	GMET_RS16655-MONOMER	Gmet_3323
GMET_RS17685	GMET_RS17685	3959466	3959558	GMET_RS17685-tRNA	Gmet_R0057
GMET_RS06210	GMET_RS06210	1390389	1392110	GMET_RS06210-MONOMER	Gmet_1233
GMET_RS05100	GMET_RS05100	1134536	1138150	GMET_RS05100-MONOMER	Gmet_1020
GMET_RS11225	GMET_RS11225	2522533	2524074	GMET_RS11225-MONOMER	Gmet_2229
GMET_RS14310	GMET_RS14310	3235040	3235825	GMET_RS14310-MONOMER	Gmet_2856
GMET_RS18180	GMET_RS18180	2524202	2525305	GMET_RS18180-MONOMER	Gmet_2230
GMET_RS08415	GMET_RS08415	1880428	1880826	GMET_RS08415-MONOMER	Gmet_1672
GMET_RS17550	GMET_RS17550	3930862	3931095	GMET_RS17550-MONOMER	Gmet_3501
GMET_RS00520	GMET_RS00520	128528	129958	GMET_RS00520-MONOMER	Gmet_0103
GMET_RS14315	GMET_RS14315	3235828	3237276	GMET_RS14315-MONOMER	Gmet_2857
GMET_RS05105	GMET_RS05105	1138201	1139688	GMET_RS05105-MONOMER	Gmet_1021
GMET_RS06215	GMET_RS06215	1392107	1393723	GMET_RS06215-MONOMER	Gmet_1234
GMET_RS11235	GMET_RS11235	2525357	2526130	GMET_RS11235-MONOMER	Gmet_2231
GMET_RS02070	GMET_RS02070	458106	459008	GMET_RS02070-MONOMER	Gmet_0414
GMET_RS00595	GMET_RS00595	144081	144311	GMET_RS00595-MONOMER	Gmet_0118
GMET_RS16660	GMET_RS16660	3738391	3739995	GMET_RS16660-MONOMER	Gmet_3324
GMET_RS14320	GMET_RS14320	3237331	3238038	GMET_RS14320-MONOMER	Gmet_2858
GMET_RS02795	GMET_RS02795	603849	604538	GMET_RS02795-MONOMER	Gmet_0560
GMET_RS08420	GMET_RS08420	1880817	1881008	GMET_RS08420-MONOMER	Gmet_1673
GMET_RS05110	GMET_RS05110	1139699	1140481	GMET_RS05110-MONOMER	Gmet_1022
GMET_RS11240	GMET_RS11240	2526180	2526545	GMET_RS11240-MONOMER	Gmet_2232
GMET_RS14325	GMET_RS14325	3238071	3238976	GMET_RS14325-MONOMER	Gmet_2859
GMET_RS14330	GMET_RS14330	3238976	3240643	GMET_RS14330-MONOMER	Gmet_2860
GMET_RS03245	GMET_RS03245	708543	708989	GMET_RS03245-MONOMER	Gmet_0645
GMET_RS06220	GMET_RS06220	1393804	1394784	GMET_RS06220-MONOMER	Gmet_1235
GMET_RS05115	GMET_RS05115	1140478	1140867	GMET_RS05115-MONOMER	Gmet_1023
GMET_RS11245	GMET_RS11245	2526724	2527671	GMET_RS11245-MONOMER	Gmet_2233
GMET_RS05120	GMET_RS05120	1141029	1141436	GMET_RS05120-MONOMER	Gmet_1024
GMET_RS14360	GMET_RS14360	3246398	3247246	GMET_RS14360-MONOMER	Gmet_2861
GMET_RS08425	GMET_RS08425	1881009	1882262	GMET_RS08425-MONOMER	Gmet_1674
GMET_RS16665	GMET_RS16665	3740078	3741382	GMET_RS16665-MONOMER	Gmet_3325
GMET_RS05125	GMET_RS05125	1141520	1141840	GMET_RS05125-MONOMER	Gmet_1025
GMET_RS03860	GMET_RS03860	848051	848662	GMET_RS03860-MONOMER	Gmet_0771
GMET_RS06225	GMET_RS06225	1394788	1395642	GMET_RS06225-MONOMER	Gmet_1236
GMET_RS11250	GMET_RS11250	2527734	2528168	GMET_RS11250-MONOMER	Gmet_2234
GMET_RS14365	GMET_RS14365	3247243	3248058	GMET_RS14365-MONOMER	Gmet_2862
GMET_RS01515	GMET_RS01515	338213	338653	GMET_RS01515-MONOMER	Gmet_0302
GMET_RS14370	GMET_RS14370	3248058	3248909	GMET_RS14370-MONOMER	Gmet_2863
GMET_RS01060	GMET_RS01060	244750	245622	GMET_RS01060-MONOMER	Gmet_0211
GMET_RS05130	GMET_RS05130	1141939	1142613	GMET_RS05130-MONOMER	Gmet_1026
GMET_RS11255	GMET_RS11255	2528207	2529229	GMET_RS11255-MONOMER	Gmet_2235
GMET_RS02800	GMET_RS02800	604598	605158	GMET_RS02800-MONOMER	Gmet_0561
GMET_RS05135	GMET_RS05135	1142619	1144043	GMET_RS05135-MONOMER	Gmet_1027
GMET_RS14375	GMET_RS14375	3248978	3249346	GMET_RS14375-MONOMER	Gmet_2864
GMET_RS17555	GMET_RS17555	3931158	3931376	GMET_RS17555-MONOMER	Gmet_3502
GMET_RS05140	GMET_RS05140	1144439	1144627	GMET_RS05140-MONOMER	
GMET_RS06230	GMET_RS06230	1395669	1396193	GMET_RS06230-MONOMER	Gmet_1237
GMET_RS11260	GMET_RS11260	2529320	2530120	GMET_RS11260-MONOMER	Gmet_2236
GMET_RS14380	GMET_RS14380	3249333	3249974	GMET_RS14380-MONOMER	Gmet_2865
GMET_RS16670	GMET_RS16670	3741635	3742225	GMET_RS16670-MONOMER	Gmet_3326
GMET_RS18130	GMET_RS18130	1144774	1145223	GMET_RS18130-MONOMER	
GMET_RS17690	GMET_RS17690	3959579	3959664	GMET_RS17690-tRNA	Gmet_R0058
GMET_RS14385	GMET_RS14385	3250021	3250377	GMET_RS14385-MONOMER	Gmet_2866
GMET_RS08430	GMET_RS08430	1882249	1882719	GMET_RS08430-MONOMER	Gmet_1675
GMET_RS05155	GMET_RS05155	1145481	1146329	GMET_RS05155-MONOMER	Gmet_1030
GMET_RS11265	GMET_RS11265	2530162	2530650	GMET_RS11265-MONOMER	Gmet_2237
GMET_RS00650	GMET_RS00650	156786	157076	GMET_RS00650-MONOMER	Gmet_0129
GMET_RS05160	GMET_RS05160	1146339	1147034	GMET_RS05160-MONOMER	Gmet_1031
GMET_RS14390	GMET_RS14390	3250442	3251023	GMET_RS14390-MONOMER	Gmet_2867
GMET_RS05165	GMET_RS05165	1147230	1148735	GMET_RS05165-MONOMER	Gmet_1032
GMET_RS06235	GMET_RS06235	1396211	1397008	GMET_RS06235-MONOMER	Gmet_1238
GMET_RS11270	GMET_RS11270	2530752	2531606	GMET_RS11270-MONOMER	Gmet_2238
GMET_RS14395	GMET_RS14395	3251020	3251757	GMET_RS14395-MONOMER	Gmet_2868
GMET_RS05170	GMET_RS05170	1148853	1149023	GMET_RS05170-MONOMER	Gmet_1033
GMET_RS16675	GMET_RS16675	3742228	3742692	GMET_RS16675-MONOMER	Gmet_3327
GMET_RS14400	GMET_RS14400	3251754	3252275	GMET_RS14400-MONOMER	Gmet_2869
GMET_RS02805	GMET_RS02805	605172	606110	GMET_RS02805-MONOMER	Gmet_0562
GMET_RS17110	GMET_RS17110	3827297	3828070	GMET_RS17110-MONOMER	Gmet_3413
GMET_RS05175	GMET_RS05175	1149287	1150552	GMET_RS05175-MONOMER	Gmet_1034
GMET_RS11275	GMET_RS11275	2531662	2532777	GMET_RS11275-MONOMER	Gmet_2239
GMET_RS01850	GMET_RS01850	414056	415564	GMET_RS01850-MONOMER	Gmet_0371
GMET_RS14405	GMET_RS14405	3252275	3252505	GMET_RS14405-MONOMER	Gmet_2870
GMET_RS01565	GMET_RS01565	352593	352904	GMET_RS01565-MONOMER	Gmet_0312
GMET_RS05180	GMET_RS05180	1150703	1151704	GMET_RS05180-MONOMER	Gmet_1035
GMET_RS06240	GMET_RS06240	1397008	1397898	GMET_RS06240-MONOMER	Gmet_1239
GMET_RS11280	GMET_RS11280	2532959	2534035	GMET_RS11280-MONOMER	Gmet_2240
GMET_RS14410	GMET_RS14410	3252571	3252837	GMET_RS14410-MONOMER	Gmet_2871
GMET_RS08435	GMET_RS08435	1882926	1884416	GMET_RS08435-MONOMER	Gmet_1676
GMET_RS00615	GMET_RS00615	147911	149353	GMET_RS00615-MONOMER	Gmet_0122
GMET_RS05185	GMET_RS05185	1151824	1152315	GMET_RS05185-MONOMER	Gmet_1036
GMET_RS17560	GMET_RS17560	3931681	3932742	GMET_RS17560-MONOMER	Gmet_3503
GMET_RS14415	GMET_RS14415	3252941	3254299	GMET_RS14415-MONOMER	Gmet_2872
GMET_RS03250	GMET_RS03250	708986	710293	GMET_RS03250-MONOMER	Gmet_0646
GMET_RS05190	GMET_RS05190	1152312	1152794	GMET_RS05190-MONOMER	Gmet_1037
GMET_RS11285	GMET_RS11285	2534194	2534790	GMET_RS11285-MONOMER	Gmet_2241
GMET_RS05195	GMET_RS05195	1152809	1154026	GMET_RS05195-MONOMER	Gmet_1038
GMET_RS03865	GMET_RS03865	848755	849147	GMET_RS03865-MONOMER	Gmet_0772
GMET_RS16680	GMET_RS16680	3742700	3743050	GMET_RS16680-MONOMER	Gmet_3328
GMET_RS14420	GMET_RS14420	3254454	3254708	GMET_RS14420-MONOMER	Gmet_2873
GMET_RS00960	GMET_RS00960	221225	221923	GMET_RS00960-MONOMER	Gmet_0191
GMET_RS14425	GMET_RS14425	3254826	3255083	GMET_RS14425-MONOMER	Gmet_2874
GMET_RS06245	GMET_RS06245	1398085	1399056	GMET_RS06245-MONOMER	Gmet_1240
GMET_RS05200	GMET_RS05200	1153981	1154724	GMET_RS05200-MONOMER	Gmet_1039
GMET_RS11290	GMET_RS11290	2534896	2535765	GMET_RS11290-MONOMER	Gmet_2242
GMET_RS05205	GMET_RS05205	1154731	1155417	GMET_RS05205-MONOMER	Gmet_1040
GMET_RS11295	GMET_RS11295	2536010	2536387	GMET_RS11295-MONOMER	Gmet_2243
GMET_RS14430	GMET_RS14430	3255076	3255564	GMET_RS14430-MONOMER	Gmet_2875
GMET_RS02810	GMET_RS02810	606130	608031	GMET_RS02810-MONOMER	Gmet_0563
GMET_RS06250	GMET_RS06250	1399078	1399368	GMET_RS06250-MONOMER	Gmet_1241
GMET_RS05210	GMET_RS05210	1155472	1156281	GMET_RS05210-MONOMER	Gmet_1041
GMET_RS18940	GMET_RS18940	460099	460932	GMET_RS18940-MONOMER	
GMET_RS00605	GMET_RS00605	146616	147350	GMET_RS00605-MONOMER	Gmet_0120
GMET_RS05215	GMET_RS05215	1156444	1157688	GMET_RS05215-MONOMER	Gmet_1042
GMET_RS14435	GMET_RS14435	3255570	3256337	GMET_RS14435-MONOMER	Gmet_2876
GMET_RS08440	GMET_RS08440	1884413	1885963	GMET_RS08440-MONOMER	Gmet_1677
GMET_RS14440	GMET_RS14440	3256327	3258786	GMET_RS14440-MONOMER	Gmet_2877
GMET_RS05220	GMET_RS05220	1158038	1158880	GMET_RS05220-MONOMER	Gmet_1043
GMET_RS06255	GMET_RS06255	1399453	1400154	GMET_RS06255-MONOMER	Gmet_1242
GMET_RS16685	GMET_RS16685	3743266	3743784	GMET_RS16685-MONOMER	Gmet_3329
GMET_RS11300	GMET_RS11300	2536495	2538990	GMET_RS11300-MONOMER	Gmet_2244
GMET_RS05225	GMET_RS05225	1158882	1159106	GMET_RS05225-MONOMER	Gmet_1044
GMET_RS14445	GMET_RS14445	3258847	3260001	GMET_RS14445-MONOMER	Gmet_2878
GMET_RS01065	GMET_RS01065	245737	246537	GMET_RS01065-MONOMER	Gmet_0212
GMET_RS06260	GMET_RS06260	1400215	1402179	GMET_RS06260-MONOMER	Gmet_1243
GMET_RS05230	GMET_RS05230	1159181	1160911	GMET_RS05230-MONOMER	Gmet_1045
GMET_RS11305	GMET_RS11305	2539017	2540075	GMET_RS11305-MONOMER	Gmet_2245
GMET_RS14450	GMET_RS14450	3260063	3261016	GMET_RS14450-MONOMER	Gmet_2879
GMET_RS17565	GMET_RS17565	3932975	3935008	GMET_RS17565-MONOMER	Gmet_3504
GMET_RS05235	GMET_RS05235	1161195	1162358	GMET_RS05235-MONOMER	Gmet_1046
GMET_RS06265	GMET_RS06265	1402188	1403105	GMET_RS06265-MONOMER	Gmet_1244
GMET_RS11310	GMET_RS11310	2540211	2541764	GMET_RS11310-MONOMER	Gmet_2246
GMET_RS14455	GMET_RS14455	3261046	3262221	GMET_RS14455-MONOMER	Gmet_2880
GMET_RS08445	GMET_RS08445	1886000	1886803	GMET_RS08445-MONOMER	Gmet_1678
GMET_RS16690	GMET_RS16690	3743786	3744454	GMET_RS16690-MONOMER	Gmet_3330
GMET_RS02815	GMET_RS02815	608095	608415	GMET_RS02815-MONOMER	Gmet_0564
GMET_RS14460	GMET_RS14460	3262218	3263330	GMET_RS14460-MONOMER	Gmet_2881
GMET_RS05240	GMET_RS05240	1162870	1163094	GMET_RS05240-MONOMER	Gmet_1047
GMET_RS06270	GMET_RS06270	1403629	1405539	GMET_RS06270-MONOMER	Gmet_1245
GMET_RS11315	GMET_RS11315	2541911	2543245	GMET_RS11315-MONOMER	Gmet_2247
GMET_RS02080	GMET_RS02080	460954	462189	GMET_RS02080-MONOMER	Gmet_0416
GMET_RS08450	GMET_RS08450	1886800	1887492	GMET_RS08450-MONOMER	Gmet_1679
GMET_RS05245	GMET_RS05245	1163229	1163438	GMET_RS05245-MONOMER	Gmet_3594
GMET_RS03870	GMET_RS03870	849171	850127	GMET_RS03870-MONOMER	Gmet_0773
GMET_RS14465	GMET_RS14465	3263345	3264016	GMET_RS14465-MONOMER	Gmet_2882
GMET_RS05250	GMET_RS05250	1163682	1165382	GMET_RS05250-MONOMER	Gmet_1048
GMET_RS06275	GMET_RS06275	1405886	1407184	GMET_RS06275-MONOMER	Gmet_1246
GMET_RS11320	GMET_RS11320	2543297	2544931	GMET_RS11320-MONOMER	Gmet_2248
GMET_RS14470	GMET_RS14470	3264165	3265241	GMET_RS14470-MONOMER	Gmet_2883
GMET_RS08455	GMET_RS08455	1887667	1887966	GMET_RS08455-MONOMER	Gmet_1680
GMET_RS05255	GMET_RS05255	1165608	1166558	GMET_RS05255-MONOMER	Gmet_1049
GMET_RS05260	GMET_RS05260	1166724	1167209	GMET_RS05260-MONOMER	Gmet_1050
GMET_RS14475	GMET_RS14475	3265436	3266332	GMET_RS14475-MONOMER	Gmet_2884
GMET_RS03255	GMET_RS03255	710314	710961	GMET_RS03255-MONOMER	Gmet_0647
GMET_RS06280	GMET_RS06280	1407236	1408186	GMET_RS06280-MONOMER	Gmet_1247
GMET_RS16695	GMET_RS16695	3744464	3746164	GMET_RS16695-MONOMER	Gmet_3331
GMET_RS11325	GMET_RS11325	2545606	2546388	GMET_RS11325-MONOMER	Gmet_2249
GMET_RS08460	GMET_RS08460	1888036	1888761	GMET_RS08460-MONOMER	Gmet_1681
GMET_RS00610	GMET_RS00610	147559	147894	GMET_RS00610-MONOMER	Gmet_0121
GMET_RS05265	GMET_RS05265	1167261	1167623	GMET_RS05265-MONOMER	Gmet_1051
GMET_RS14480	GMET_RS14480	3266329	3267192	GMET_RS14480-MONOMER	Gmet_2885
GMET_RS17115	GMET_RS17115	3828215	3828634	GMET_RS17115-MONOMER	Gmet_3414
GMET_RS06285	GMET_RS06285	1408243	1409322	GMET_RS06285-MONOMER	Gmet_1248
GMET_RS11330	GMET_RS11330	2546458	2547276	GMET_RS11330-MONOMER	Gmet_2250
GMET_RS14485	GMET_RS14485	3267189	3267989	GMET_RS14485-MONOMER	Gmet_2886
GMET_RS08465	GMET_RS08465	1889034	1890278	GMET_RS08465-MONOMER	Gmet_1682
GMET_RS02820	GMET_RS02820	608602	608916	GMET_RS02820-MONOMER	Gmet_0565
GMET_RS14490	GMET_RS14490	3267979	3268692	GMET_RS14490-MONOMER	Gmet_2887
GMET_RS11335	GMET_RS11335	2547381	2548706	GMET_RS11335-MONOMER	Gmet_2251
GMET_RS06290	GMET_RS06290	1409319	1410488	GMET_RS06290-MONOMER	Gmet_1249
GMET_RS17570	GMET_RS17570	3935263	3936246	GMET_RS17570-MONOMER	Gmet_3505
GMET_RS02085	GMET_RS02085	462277	463431	GMET_RS02085-MONOMER	Gmet_0417
GMET_RS08470	GMET_RS08470	1890539	1891708	GMET_RS08470-MONOMER	Gmet_1683
GMET_RS03875	GMET_RS03875	850145	850690	GMET_RS03875-MONOMER	Gmet_0774
GMET_RS14495	GMET_RS14495	3268686	3270170	GMET_RS14495-MONOMER	Gmet_2888
GMET_RS16700	GMET_RS16700	3746145	3747284	GMET_RS16700-MONOMER	Gmet_3332
GMET_RS06295	GMET_RS06295	1410694	1411449	GMET_RS06295-MONOMER	Gmet_1250
GMET_RS19055	GMET_RS19055	2548739	2549116	GMET_RS19055-MONOMER	
GMET_RS14500	GMET_RS14500	3270172	3270780	GMET_RS14500-MONOMER	Gmet_2889
GMET_RS08475	GMET_RS08475	1891779	1892663	GMET_RS08475-MONOMER	Gmet_1684
GMET_RS01525	GMET_RS01525	339632	342427	GMET_RS01525-MONOMER	Gmet_0304
GMET_RS14505	GMET_RS14505	3270846	3272075	GMET_RS14505-MONOMER	Gmet_2890
GMET_RS06300	GMET_RS06300	1411546	1412196	GMET_RS06300-MONOMER	Gmet_1251
GMET_RS08480	GMET_RS08480	1892883	1893704	GMET_RS08480-MONOMER	Gmet_1685
GMET_RS14510	GMET_RS14510	3272068	3272433	GMET_RS14510-MONOMER	Gmet_2891
GMET_RS06305	GMET_RS06305	1412292	1413011	GMET_RS06305-MONOMER	Gmet_1252
GMET_RS14515	GMET_RS14515	3272449	3273438	GMET_RS14515-MONOMER	Gmet_2892
GMET_RS16705	GMET_RS16705	3747516	3748244	GMET_RS16705-MONOMER	Gmet_3333
GMET_RS19060	GMET_RS19060	2549120	2549401	GMET_RS19060-MONOMER	
GMET_RS08485	GMET_RS08485	1893728	1894351	GMET_RS08485-MONOMER	Gmet_1686
GMET_RS02825	GMET_RS02825	608906	609904	GMET_RS02825-MONOMER	Gmet_0566
GMET_RS14520	GMET_RS14520	3273447	3274940	GMET_RS14520-MONOMER	Gmet_2893
GMET_RS01020	GMET_RS01020	236320	237198	GMET_RS01020-MONOMER	Gmet_0203
GMET_RS19065	GMET_RS19065	2549283	2550389	GMET_RS19065-MONOMER	Gmet_2252
GMET_RS02090	GMET_RS02090	463602	465275	GMET_RS02090-MONOMER	Gmet_0418
GMET_RS08490	GMET_RS08490	1894364	1895746	GMET_RS08490-MONOMER	Gmet_1687
GMET_RS03880	GMET_RS03880	850874	852247	GMET_RS03880-MONOMER	Gmet_0775
GMET_RS00555	GMET_RS00555	137064	137792	GMET_RS00555-MONOMER	Gmet_0110
GMET_RS14525	GMET_RS14525	3274949	3275962	GMET_RS14525-MONOMER	Gmet_2894
GMET_RS01300	GMET_RS01300	290704	291207	GMET_RS01300-MONOMER	Gmet_0259
GMET_RS17575	GMET_RS17575	3936399	3936752	GMET_RS17575-MONOMER	Gmet_3506
GMET_RS06310	GMET_RS06310	1413013	1413570	GMET_RS06310-MONOMER	Gmet_1253
GMET_RS14530	GMET_RS14530	3276043	3278235	GMET_RS14530-MONOMER	Gmet_2895
GMET_RS18390	GMET_RS18390	2551003	2551446	GMET_RS18390-MONOMER	Gmet_2253
