Gene Name	Accession-2	Left-End-Position	Right-End-Position	Product	Accession-1
CLJU_RS11865	CLJU_RS11865	2664937	2667210	CLJU_RS11865-MONOMER	CLJU_c24120
CLJU_RS05620	CLJU_RS05620	1243874	1244695	CLJU_RS05620-MONOMER	CLJU_c11460
CLJU_RS07705	CLJU_RS07705	1708118	1708798	CLJU_RS07705-MONOMER	CLJU_c15720
CLJU_RS00915	CLJU_RS00915	184820	186631	CLJU_RS00915-MONOMER	CLJU_c01880
CLJU_RS19660	CLJU_RS19660	4339410	4340870	CLJU_RS19660-MONOMER	CLJU_c39910
CLJU_RS01505	CLJU_RS01505	312192	312878	CLJU_RS01505-MONOMER	CLJU_c03070
CLJU_RS18355	CLJU_RS18355	4043993	4044919	CLJU_RS18355-MONOMER	CLJU_c37280
CLJU_RS09535	CLJU_RS09535	2112393	2113847	CLJU_RS09535-MONOMER	CLJU_c19460
CLJU_RS01805	CLJU_RS01805	381441	382568	CLJU_RS01805-MONOMER	CLJU_c03700
CLJU_RS07890	CLJU_RS07890	1749745	1750521	CLJU_RS07890-MONOMER	CLJU_c16100
CLJU_RS20345	CLJU_RS20345	4470472	4470876	CLJU_RS20345-MONOMER	CLJU_c41300
CLJU_RS09800	CLJU_RS09800	2168348	2169214	CLJU_RS09800-MONOMER	CLJU_c19990
CLJU_RS18800	CLJU_RS18800	4135537	4136847	CLJU_RS18800-MONOMER	CLJU_c38170
CLJU_RS21065	CLJU_RS21065	4614545	4614862	CLJU_RS21065-MONOMER	CLJU_c42760
CLJU_RS02315	CLJU_RS02315	503213	504484	CLJU_RS02315-MONOMER	CLJU_c04730
CLJU_RS03405	CLJU_RS03405	767584	768009	CLJU_RS03405-MONOMER	CLJU_c06930
CLJU_RS13540	CLJU_RS13540	3030440	3031189	CLJU_RS13540-MONOMER	CLJU_c27420
CLJU_RS19540	CLJU_RS19540	4317391	4318539	CLJU_RS19540-MONOMER	CLJU_c39670
CLJU_RS05235	CLJU_RS05235	1178109	1178573	CLJU_RS05235-MONOMER	CLJU_c10660
CLJU_RS12070	CLJU_RS12070	2718648	2719334	CLJU_RS12070-MONOMER	CLJU_c24530
CLJU_RS19320	CLJU_RS19320	4270126	4270212	CLJU_RS19320-tRNA	CLJU_c39240
CLJU_RS10270	CLJU_RS10270	2279611	2280090	CLJU_RS10270-MONOMER	CLJU_c20910
CLJU_RS14120	CLJU_RS14120	3166789	3167079	CLJU_RS14120-MONOMER	CLJU_c28620
CLJU_RS17510	CLJU_RS17510	3875612	3876838	CLJU_RS17510-MONOMER	CLJU_c35560
CLJU_RS21670	CLJU_RS21670	2979930	2980124	CLJU_RS21670-MONOMER	CLJU_c26970
CLJU_RS03150	CLJU_RS03150	704716	704922	CLJU_RS03150-MONOMER	CLJU_c06410
CLJU_RS03305	CLJU_RS03305	741815	742033	CLJU_RS03305-MONOMER	CLJU_c06720
CLJU_RS21150	CLJU_RS21150	4627522	4628148	CLJU_RS21150-MONOMER	CLJU_c42930
CLJU_RS15610	CLJU_RS15610	3475171	3475350	CLJU_RS15610-MONOMER	CLJU_c31660
CLJU_RS22605	CLJU_RS22605	2633374	2633532	CLJU_RS22605-MONOMER	
CLJU_RS00765	CLJU_RS00765	156599	157192	CLJU_RS00765-MONOMER	CLJU_c01560
CLJU_RS05505	CLJU_RS05505	1224805	1225326	CLJU_RS05505-MONOMER	CLJU_c11240
CLJU_RS05075	CLJU_RS05075	1142974	1143771	CLJU_RS05075-MONOMER	CLJU_c10340
CLJU_RS08170	CLJU_RS08170	1807725	1811075	CLJU_RS08170-MONOMER	CLJU_c16660
CLJU_RS02995	CLJU_RS02995	667993	669051	CLJU_RS02995-MONOMER	CLJU_c06090
CLJU_RS14525	CLJU_RS14525	3252493	3253938	CLJU_RS14525-MONOMER	CLJU_c29450
CLJU_RS06845	CLJU_RS06845	1495293	1497215	CLJU_RS06845-MONOMER	CLJU_c13940
CLJU_RS01690	CLJU_RS01690	361163	361591	CLJU_RS01690-MONOMER	CLJU_c03460
CLJU_RS04605	CLJU_RS04605	1042671	1046183	CLJU_RS04605-MONOMER	CLJU_c09340
CLJU_RS20420	CLJU_RS20420	4486617	4487993	CLJU_RS20420-MONOMER	CLJU_c41450
CLJU_RS00305	CLJU_RS00305	63436	64038	CLJU_RS00305-MONOMER	CLJU_c00630
CLJU_RS12795	CLJU_RS12795	2874207	2875118	CLJU_RS12795-MONOMER	CLJU_c25970
CLJU_RS09190	CLJU_RS09190	2029754	2031424	CLJU_RS09190-MONOMER	CLJU_c18740
CLJU_RS05415	CLJU_RS05415	1209135	1209332	CLJU_RS05415-MONOMER	CLJU_c11050
CLJU_RS20195	CLJU_RS20195	4442829	4443125	CLJU_RS20195-MONOMER	CLJU_c41000
CLJU_RS19820	CLJU_RS19820	4375433	4375876	CLJU_RS19820-MONOMER	CLJU_c40250
CLJU_RS14585	CLJU_RS14585	3264240	3264896	CLJU_RS14585-MONOMER	CLJU_c29580
CLJU_RS20875	CLJU_RS20875	4572198	4573595	CLJU_RS20875-MONOMER	CLJU_c42370
CLJU_RS05725	CLJU_RS05725	1269517	1270176	CLJU_RS05725-MONOMER	CLJU_c11670
CLJU_RS18680	CLJU_RS18680	4113368	4114288	CLJU_RS18680-MONOMER	CLJU_c37930
CLJU_RS08870	CLJU_RS08870	1957977	1958804	CLJU_RS08870-MONOMER	CLJU_c18050
CLJU_RS16430	CLJU_RS16430	3644251	3646407	CLJU_RS16430-MONOMER	CLJU_c33330
CLJU_RS13505	CLJU_RS13505	3025195	3025446	CLJU_RS13505-MONOMER	CLJU_c27370
CLJU_RS16525	CLJU_RS16525	3664053	3665264	CLJU_RS16525-MONOMER	CLJU_c33530
CLJU_RS17120	CLJU_RS17120	3791831	3793396	CLJU_RS17120-MONOMER	CLJU_c34720
CLJU_RS21765	CLJU_RS21765	3287607	3288017	CLJU_RS21765-MONOMER	CLJU_c29800
CLJU_RS08490	CLJU_RS08490	1874073	1874633	CLJU_RS08490-MONOMER	CLJU_c17290
CLJU_RS16270	CLJU_RS16270	3607333	3607989	CLJU_RS16270-MONOMER	CLJU_c33010
CLJU_RS14990	CLJU_RS14990	3358958	3359692	CLJU_RS14990-MONOMER	CLJU_c30390
CLJU_RS11260	CLJU_RS11260	2510021	2510545	CLJU_RS11260-MONOMER	CLJU_c22890
CLJU_RS03210	CLJU_RS03210	719795	719870	CLJU_RS03210-tRNA	CLJU_c06530
CLJU_RS15790	CLJU_RS15790	3504788	3505594	CLJU_RS15790-MONOMER	CLJU_c32040
CLJU_RS02390	CLJU_RS02390	522045	525107	CLJU_RS02390-MONOMER	CLJU_c04880
CLJU_RS13715	CLJU_RS13715	3071587	3073122	CLJU_RS13715-MONOMER	CLJU_c27780
CLJU_RS16155	CLJU_RS16155	3584476	3585417	CLJU_RS16155-MONOMER	CLJU_c32780
CLJU_RS02700	CLJU_RS02700	595031	596221	CLJU_RS02700-MONOMER	CLJU_c05490
CLJU_RS11570	CLJU_RS11570	2588994	2589821	CLJU_RS11570-MONOMER	CLJU_c23530
CLJU_RS15335	CLJU_RS15335	3432710	3433363	CLJU_RS15335-MONOMER	CLJU_c31100
CLJU_RS06335	CLJU_RS06335	1390508	1391236	CLJU_RS06335-MONOMER	CLJU_c12920
CLJU_RS21250	CLJU_RS21250	1099288	1100127	CLJU_RS21250-MONOMER	CLJU_c09860
CLJU_RS21645	CLJU_RS21645	2399664	2399874	CLJU_RS21645-MONOMER	
CLJU_RS07235	CLJU_RS07235	1594543	1595021	CLJU_RS07235-MONOMER	
CLJU_RS12530	CLJU_RS12530	2819129	2820031	CLJU_RS12530-MONOMER	CLJU_c25430
CLJU_RS17775	CLJU_RS17775	3931682	3931912	CLJU_RS17775-MONOMER	CLJU_c36130
CLJU_RS19275	CLJU_RS19275	4260945	4261952	CLJU_RS19275-MONOMER	CLJU_c39150
CLJU_RS07525	CLJU_RS07525	1669111	1670592	CLJU_RS07525-MONOMER	CLJU_c15350
CLJU_RS16010	CLJU_RS16010	3551009	3551227	CLJU_RS16010-MONOMER	CLJU_c32490
CLJU_RS04210	CLJU_RS04210	942856	943563	CLJU_RS04210-MONOMER	CLJU_c08550
CLJU_RS03700	CLJU_RS03700	830051	830683	CLJU_RS03700-MONOMER	CLJU_c07510
CLJU_RS15895	CLJU_RS15895	3530335	3530691	CLJU_RS15895-MONOMER	CLJU_c32250
CLJU_RS17350	CLJU_RS17350	3841865	3842665	CLJU_RS17350-MONOMER	CLJU_c35210
CLJU_RS09805	CLJU_RS09805	2169600	2170133	CLJU_RS09805-MONOMER	CLJU_c20000
CLJU_RS01300	CLJU_RS01300	268952	270298	CLJU_RS01300-MONOMER	CLJU_c02660
CLJU_RS01950	CLJU_RS01950	416610	417206	CLJU_RS01950-MONOMER	CLJU_c03990
CLJU_RS01810	CLJU_RS01810	382751	383677	CLJU_RS01810-MONOMER	CLJU_c03710
CLJU_RS07895	CLJU_RS07895	1750535	1751164	CLJU_RS07895-MONOMER	CLJU_c16110
CLJU_RS01015	CLJU_RS01015	211740	213293	CLJU_RS01015-MONOMER	CLJU_c02080
CLJU_RS21000	CLJU_RS21000	4601708	4602466	CLJU_RS21000-MONOMER	CLJU_c42620
CLJU_RS00625	CLJU_RS00625	128922	129893	CLJU_RS00625-MONOMER	CLJU_c01280
CLJU_RS16835	CLJU_RS16835	3731725	3732726	CLJU_RS16835-MONOMER	CLJU_c34150
CLJU_RS06050	CLJU_RS06050	1334331	1335104	CLJU_RS06050-MONOMER	CLJU_c12330
CLJU_RS19060	CLJU_RS19060	4209326	4210090	CLJU_RS19060-MONOMER	CLJU_c38700
CLJU_RS11970	CLJU_RS11970	2695907	2696824	CLJU_RS11970-MONOMER	CLJU_c24330
CLJU_RS17655	CLJU_RS17655	3905670	3905999	CLJU_RS17655-MONOMER	CLJU_c35880
CLJU_RS00210	CLJU_RS00210	41230	42066	CLJU_RS00210-MONOMER	CLJU_c00410
CLJU_RS10275	CLJU_RS10275	2280091	2281088	CLJU_RS10275-MONOMER	
CLJU_RS01180	CLJU_RS01180	245417	246931	CLJU_RS01180-MONOMER	CLJU_c02410
CLJU_RS13475	CLJU_RS13475	3019306	3019629	CLJU_RS13475-MONOMER	CLJU_c27320
CLJU_RS03575	CLJU_RS03575	806378	807010	CLJU_RS03575-MONOMER	CLJU_c07260
CLJU_RS06125	CLJU_RS06125	1348605	1349603	CLJU_RS06125-MONOMER	CLJU_c12480
CLJU_RS17150	CLJU_RS17150	3799686	3801005	CLJU_RS17150-MONOMER	CLJU_c34780
CLJU_RS22230	CLJU_RS22230	2399944	2400021	CLJU_RS22230-MONOMER	
CLJU_RS04285	CLJU_RS04285	958568	960682	CLJU_RS04285-MONOMER	CLJU_c08690
CLJU_RS05150	CLJU_RS05150	1159818	1162139	CLJU_RS05150-MONOMER	CLJU_c10500
CLJU_RS19700	CLJU_RS19700	4347596	4349587	CLJU_RS19700-MONOMER	CLJU_c39990
CLJU_RS18370	CLJU_RS18370	4048047	4048334	CLJU_RS18370-MONOMER	CLJU_c37310
CLJU_RS16135	CLJU_RS16135	3581900	3581986	CLJU_RS16135-tRNA	CLJU_c32740
CLJU_RS13345	CLJU_RS13345	2989459	2990262	CLJU_RS13345-MONOMER	CLJU_c27080
CLJU_RS15615	CLJU_RS15615	3475369	3475581	CLJU_RS15615-MONOMER	CLJU_c31670
CLJU_RS09065	CLJU_RS09065	1998287	1999762	CLJU_RS09065-MONOMER	CLJU_c18460
CLJU_RS03000	CLJU_RS03000	669150	670163	CLJU_RS03000-MONOMER	CLJU_c06100
CLJU_RS08175	CLJU_RS08175	1811551	1811748	CLJU_RS08175-MONOMER	CLJU_c16670
CLJU_RS22690	CLJU_RS22690	4103063	4103218	CLJU_RS22690-MONOMER	
CLJU_RS12955	CLJU_RS12955	2914169	2915035	CLJU_RS12955-MONOMER	CLJU_c26290
CLJU_RS12420	CLJU_RS12420	2794063	2797269	CLJU_RS12420-MONOMER	CLJU_c25210
CLJU_RS00310	CLJU_RS00310	64315	65142	CLJU_RS00310-MONOMER	CLJU_c00640
CLJU_RS12800	CLJU_RS12800	2875133	2877487	CLJU_RS12800-MONOMER	CLJU_c25980
CLJU_RS18555	CLJU_RS18555	4093873	4094283	CLJU_RS18555-MONOMER	CLJU_c37680
CLJU_RS13170	CLJU_RS13170	2955616	2957457	CLJU_RS13170-MONOMER	CLJU_c26720
CLJU_RS13245	CLJU_RS13245	2971800	2972030	CLJU_RS13245-MONOMER	CLJU_c26870
CLJU_RS19495	CLJU_RS19495	4308965	4309531	CLJU_RS19495-MONOMER	CLJU_c39590
CLJU_RS03925	CLJU_RS03925	884053	885930	CLJU_RS03925-MONOMER	CLJU_c07980
CLJU_RS12225	CLJU_RS12225	2750753	2751520	CLJU_RS12225-MONOMER	CLJU_c24820
CLJU_RS04340	CLJU_RS04340	972004	973008	CLJU_RS04340-MONOMER	CLJU_c08800
CLJU_RS16385	CLJU_RS16385	3636036	3636239	CLJU_RS16385-MONOMER	CLJU_c33240
CLJU_RS19855	CLJU_RS19855	4382011	4382547	CLJU_RS19855-MONOMER	CLJU_c40320
CLJU_RS06770	CLJU_RS06770	1479260	1480171	CLJU_RS06770-MONOMER	CLJU_c13790
CLJU_RS08875	CLJU_RS08875	1959333	1959965	CLJU_RS08875-MONOMER	CLJU_c18060
CLJU_RS14015	CLJU_RS14015	3143375	3144115	CLJU_RS14015-MONOMER	CLJU_c28390
CLJU_RS13795	CLJU_RS13795	3087306	3087848	CLJU_RS13795-MONOMER	CLJU_c27930
CLJU_RS05935	CLJU_RS05935	1309469	1309915	CLJU_RS05935-MONOMER	CLJU_c12100
CLJU_RS21215	CLJU_RS21215	991607	993310	CLJU_RS21215-MONOMER	CLJU_c08960
CLJU_RS16775	CLJU_RS16775	3716584	3717558	CLJU_RS16775-MONOMER	CLJU_c34030
CLJU_RS08495	CLJU_RS08495	1874779	1875240	CLJU_RS08495-MONOMER	CLJU_c17300
CLJU_RS02840	CLJU_RS02840	632547	633821	CLJU_RS02840-MONOMER	CLJU_c05780
CLJU_RS06235	CLJU_RS06235	1371840	1372400	CLJU_RS06235-MONOMER	CLJU_c12710
CLJU_RS14775	CLJU_RS14775	3302619	3303803	CLJU_RS14775-MONOMER	CLJU_c29950
CLJU_RS10280	CLJU_RS10280	2281106	2281459	CLJU_RS10280-MONOMER	CLJU_c20940
CLJU_RS04175	CLJU_RS04175	936864	938396	CLJU_RS04175-MONOMER	CLJU_c08490
CLJU_RS17980	CLJU_RS17980	3980049	3981395	CLJU_RS17980-MONOMER	CLJU_c36540
CLJU_RS02455	CLJU_RS02455	543360	544052	CLJU_RS02455-MONOMER	CLJU_c05010
CLJU_RS11575	CLJU_RS11575	2589918	2591189	CLJU_RS11575-MONOMER	CLJU_c23540
CLJU_RS15340	CLJU_RS15340	3433379	3434464	CLJU_RS15340-MONOMER	CLJU_c31110
CLJU_RS09330	CLJU_RS09330	2068310	2069917	CLJU_RS09330-MONOMER	CLJU_c19030
CLJU_RS22600	CLJU_RS22600	2400065	2400238	CLJU_RS22600-MONOMER	CLJU_c21970
CLJU_RS20275	CLJU_RS20275	4460692	4461117	CLJU_RS20275-MONOMER	CLJU_c41160
CLJU_RS12665	CLJU_RS12665	2847770	2848507	CLJU_RS12665-MONOMER	CLJU_c25710
CLJU_RS04150	CLJU_RS04150	930855	931295	CLJU_RS04150-MONOMER	CLJU_c08440
CLJU_RS07240	CLJU_RS07240	1596016	1597044	CLJU_RS07240-MONOMER	CLJU_c14780
CLJU_RS03100	CLJU_RS03100	696107	696223	CLJU_RS03100-rRNA	CLJU_c06310
CLJU_RS00010	CLJU_RS00010	1710	2813	CLJU_RS00010-MONOMER	CLJU_c00020
CLJU_RS07530	CLJU_RS07530	1671041	1671253	CLJU_RS07530-MONOMER	CLJU_c15360
CLJU_RS20495	CLJU_RS20495	4502739	4502814	CLJU_RS20495-tRNA	CLJU_c41600
CLJU_RS07710	CLJU_RS07710	1709452	1710864	CLJU_RS07710-MONOMER	CLJU_c15730
CLJU_RS00920	CLJU_RS00920	187050	190157	CLJU_RS00920-MONOMER	CLJU_c01890
CLJU_RS09810	CLJU_RS09810	2170335	2170865	CLJU_RS09810-MONOMER	CLJU_c20010
CLJU_RS04205	CLJU_RS04205	942375	942854	CLJU_RS04205-MONOMER	CLJU_c08540
CLJU_RS03780	CLJU_RS03780	848185	848865	CLJU_RS03780-MONOMER	CLJU_c07680
CLJU_RS09540	CLJU_RS09540	2113931	2115295	CLJU_RS09540-MONOMER	CLJU_c19470
CLJU_RS01815	CLJU_RS01815	383803	385155	CLJU_RS01815-MONOMER	CLJU_c03720
CLJU_RS07900	CLJU_RS07900	1751164	1752339	CLJU_RS07900-MONOMER	CLJU_c16120
CLJU_RS19520	CLJU_RS19520	4314665	4315312	CLJU_RS19520-MONOMER	CLJU_c39640
CLJU_RS02020	CLJU_RS02020	433492	434493	CLJU_RS02020-MONOMER	CLJU_c04130
CLJU_RS05905	CLJU_RS05905	1302928	1304502	CLJU_RS05905-MONOMER	CLJU_c12040
CLJU_RS02220	CLJU_RS02220	483482	484378	CLJU_RS02220-MONOMER	CLJU_c04540
CLJU_RS05240	CLJU_RS05240	1178606	1178872	CLJU_RS05240-MONOMER	CLJU_c10670
CLJU_RS22040	CLJU_RS22040	2719484	2719630	CLJU_RS22040-MONOMER	
CLJU_RS10285	CLJU_RS10285	2281480	2281686	CLJU_RS10285-MONOMER	CLJU_c20950
CLJU_RS19365	CLJU_RS19365	4279409	4280683	CLJU_RS19365-MONOMER	CLJU_c39330
CLJU_RS18395	CLJU_RS18395	4055284	4058205	CLJU_RS18395-MONOMER	CLJU_c37360
CLJU_RS01355	CLJU_RS01355	283132	283650	CLJU_RS01355-MONOMER	CLJU_c02770
CLJU_RS17155	CLJU_RS17155	3801139	3802275	CLJU_RS17155-MONOMER	CLJU_c34790
CLJU_RS12375	CLJU_RS12375	2785109	2785804	CLJU_RS12375-MONOMER	CLJU_c25120
CLJU_RS14400	CLJU_RS14400	3222738	3224012	CLJU_RS14400-MONOMER	CLJU_c29200
CLJU_RS00770	CLJU_RS00770	157325	157804	CLJU_RS00770-MONOMER	CLJU_c01570
CLJU_RS11745	CLJU_RS11745	2633769	2634587	CLJU_RS11745-MONOMER	CLJU_c23880
CLJU_RS13380	CLJU_RS13380	2997423	2999657	CLJU_RS13380-MONOMER	CLJU_c27140
CLJU_RS03005	CLJU_RS03005	670172	671917	CLJU_RS03005-MONOMER	CLJU_c06110
CLJU_RS04610	CLJU_RS04610	1046553	1046900	CLJU_RS04610-MONOMER	CLJU_c09350
CLJU_RS04540	CLJU_RS04540	1025227	1026216	CLJU_RS04540-MONOMER	CLJU_c09210
CLJU_RS01695	CLJU_RS01695	361706	362083	CLJU_RS01695-MONOMER	CLJU_c03470
CLJU_RS00315	CLJU_RS00315	65215	66039	CLJU_RS00315-MONOMER	CLJU_c00650
CLJU_RS11110	CLJU_RS11110	2476970	2478526	CLJU_RS11110-MONOMER	CLJU_c22580
CLJU_RS22325	CLJU_RS22325	3037543	3037674	CLJU_RS22325-MONOMER	
CLJU_RS05665	CLJU_RS05665	1253733	1254590	CLJU_RS05665-MONOMER	CLJU_c11550
CLJU_RS12805	CLJU_RS12805	2878108	2878428	CLJU_RS12805-MONOMER	CLJU_c25990
CLJU_RS19725	CLJU_RS19725	4355384	4355815	CLJU_RS19725-MONOMER	CLJU_c40050
CLJU_RS16390	CLJU_RS16390	3636369	3637241	CLJU_RS16390-MONOMER	CLJU_c33250
CLJU_RS03070	CLJU_RS03070	688575	688651	CLJU_RS03070-tRNA	CLJU_c06250
CLJU_RS13240	CLJU_RS13240	2970958	2971803	CLJU_RS13240-MONOMER	CLJU_c26860
CLJU_RS08880	CLJU_RS08880	1960372	1961055	CLJU_RS08880-MONOMER	CLJU_c18070
CLJU_RS13865	CLJU_RS13865	3105946	3106152	CLJU_RS13865-MONOMER	
CLJU_RS19995	CLJU_RS19995	4414204	4415046	CLJU_RS19995-MONOMER	CLJU_c40600
CLJU_RS16985	CLJU_RS16985	3767216	3767413	CLJU_RS16985-MONOMER	CLJU_c34450
CLJU_RS14705	CLJU_RS14705	3288095	3288271	CLJU_RS14705-MONOMER	CLJU_c29810
CLJU_RS08500	CLJU_RS08500	1875363	1876046	CLJU_RS08500-MONOMER	CLJU_c17310
CLJU_RS21780	CLJU_RS21780	3358342	3358946	CLJU_RS21780-MONOMER	
CLJU_RS00455	CLJU_RS00455	86951	87136	CLJU_RS00455-MONOMER	CLJU_c00940
CLJU_RS05710	CLJU_RS05710	1264910	1267072	CLJU_RS05710-MONOMER	CLJU_c11640
CLJU_RS19195	CLJU_RS19195	4243846	4244958	CLJU_RS19195-MONOMER	CLJU_c38990
CLJU_RS10290	CLJU_RS10290	2281926	2282714	CLJU_RS10290-MONOMER	CLJU_c20960
CLJU_RS02705	CLJU_RS02705	596230	597414	CLJU_RS02705-MONOMER	CLJU_c05500
CLJU_RS05580	CLJU_RS05580	1238297	1238854	CLJU_RS05580-MONOMER	CLJU_c11380
CLJU_RS06340	CLJU_RS06340	1391369	1391716	CLJU_RS06340-MONOMER	CLJU_c12930
CLJU_RS03195	CLJU_RS03195	715615	716544	CLJU_RS03195-MONOMER	CLJU_c06500
CLJU_RS10785	CLJU_RS10785	2400364	2400772	CLJU_RS10785-MONOMER	CLJU_c21980
CLJU_RS07245	CLJU_RS07245	1597183	1597782	CLJU_RS07245-MONOMER	CLJU_c14790
CLJU_RS12535	CLJU_RS12535	2820668	2823343	CLJU_RS12535-MONOMER	CLJU_c25440
CLJU_RS15620	CLJU_RS15620	3475574	3475972	CLJU_RS15620-MONOMER	CLJU_c31680
CLJU_RS19280	CLJU_RS19280	4262005	4263030	CLJU_RS19280-MONOMER	CLJU_c39160
CLJU_RS07535	CLJU_RS07535	1671285	1671806	CLJU_RS07535-MONOMER	CLJU_c15370
CLJU_RS04000	CLJU_RS04000	899223	899828	CLJU_RS04000-MONOMER	CLJU_c08120
CLJU_RS05320	CLJU_RS05320	1193962	1194372	CLJU_RS05320-MONOMER	CLJU_c10850
CLJU_RS16695	CLJU_RS16695	3699299	3700039	CLJU_RS16695-MONOMER	CLJU_c33870
CLJU_RS22680	CLJU_RS22680	3958447	3958620	CLJU_RS22680-MONOMER	CLJU_c36360
CLJU_RS19625	CLJU_RS19625	4333710	4335206	CLJU_RS19625-MONOMER	CLJU_c39840
CLJU_RS04945	CLJU_RS04945	1121498	1122250	CLJU_RS04945-MONOMER	CLJU_c10080
CLJU_RS18250	CLJU_RS18250	4017522	4018010	CLJU_RS18250-MONOMER	CLJU_c37060
CLJU_RS06455	CLJU_RS06455	1412382	1414484	CLJU_RS06455-MONOMER	CLJU_c13150
CLJU_RS09815	CLJU_RS09815	2170983	2171168	CLJU_RS09815-MONOMER	CLJU_c20020
CLJU_RS14485	CLJU_RS14485	3244415	3245164	CLJU_RS14485-MONOMER	CLJU_c29370
CLJU_RS01820	CLJU_RS01820	385220	385648	CLJU_RS01820-MONOMER	CLJU_c03730
CLJU_RS18755	CLJU_RS18755	4126695	4127402	CLJU_RS18755-MONOMER	CLJU_c38080
CLJU_RS17610	CLJU_RS17610	3895247	3896506	CLJU_RS17610-MONOMER	CLJU_c35760
CLJU_RS09545	CLJU_RS09545	2115563	2116252	CLJU_RS09545-MONOMER	CLJU_c19480
CLJU_RS06045	CLJU_RS06045	1333550	1334257	CLJU_RS06045-MONOMER	CLJU_c12320
CLJU_RS06745	CLJU_RS06745	1473124	1474290	CLJU_RS06745-MONOMER	CLJU_c13750
CLJU_RS14860	CLJU_RS14860	3324387	3325787	CLJU_RS14860-MONOMER	CLJU_c30130
CLJU_RS07905	CLJU_RS07905	1752339	1753124	CLJU_RS07905-MONOMER	CLJU_c16130
CLJU_RS18620	CLJU_RS18620	4101858	4102853	CLJU_RS18620-MONOMER	CLJU_c37810
CLJU_RS05595	CLJU_RS05595	1240095	1240949	CLJU_RS05595-MONOMER	CLJU_c11410
CLJU_RS03370	CLJU_RS03370	757430	757936	CLJU_RS03370-MONOMER	CLJU_c06850
CLJU_RS06055	CLJU_RS06055	1335381	1335647	CLJU_RS06055-MONOMER	CLJU_c12340
CLJU_RS02525	CLJU_RS02525	559991	560758	CLJU_RS02525-MONOMER	CLJU_c05150
CLJU_RS14085	CLJU_RS14085	3159039	3159998	CLJU_RS14085-MONOMER	CLJU_c28550
CLJU_RS18935	CLJU_RS18935	4177616	4178920	CLJU_RS18935-MONOMER	CLJU_c38450
CLJU_RS19945	CLJU_RS19945	4404540	4404857	CLJU_RS19945-MONOMER	CLJU_c40500
CLJU_RS20560	CLJU_RS20560	4514461	4515036	CLJU_RS20560-MONOMER	CLJU_c41730
CLJU_RS05380	CLJU_RS05380	1203828	1204271	CLJU_RS05380-MONOMER	CLJU_c10980
CLJU_RS22520	CLJU_RS22520	42429	42590	CLJU_RS22520-MONOMER	CLJU_c00420
CLJU_RS10295	CLJU_RS10295	2282791	2283012	CLJU_RS10295-MONOMER	CLJU_c20970
CLJU_RS18400	CLJU_RS18400	4058228	4059082	CLJU_RS18400-MONOMER	CLJU_c37370
CLJU_RS13620	CLJU_RS13620	3049781	3050197	CLJU_RS13620-MONOMER	CLJU_c27580
CLJU_RS21425	CLJU_RS21425	3436495	3437688	CLJU_RS21425-MONOMER	CLJU_c31150
CLJU_RS10790	CLJU_RS10790	2400798	2401100	CLJU_RS10790-MONOMER	CLJU_c21990
CLJU_RS14505	CLJU_RS14505	3248385	3248918	CLJU_RS14505-MONOMER	CLJU_c29410
CLJU_RS06730	CLJU_RS06730	1471941	1472198	CLJU_RS06730-MONOMER	CLJU_c13720
CLJU_RS11220	CLJU_RS11220	2501931	2502392	CLJU_RS11220-MONOMER	CLJU_c22810
CLJU_RS20375	CLJU_RS20375	4477583	4478065	CLJU_RS20375-MONOMER	CLJU_c41360
CLJU_RS03865	CLJU_RS03865	869333	870094	CLJU_RS03865-MONOMER	CLJU_c07860
CLJU_RS18180	CLJU_RS18180	4001298	4002755	CLJU_RS18180-MONOMER	CLJU_c36920
CLJU_RS04910	CLJU_RS04910	1109714	1110607	CLJU_RS04910-MONOMER	CLJU_c10010
CLJU_RS09070	CLJU_RS09070	1999945	2001111	CLJU_RS09070-MONOMER	CLJU_c18470
CLJU_RS15625	CLJU_RS15625	3476022	3476303	CLJU_RS15625-MONOMER	CLJU_c31690
CLJU_RS03010	CLJU_RS03010	672199	673155	CLJU_RS03010-MONOMER	CLJU_c06120
CLJU_RS08180	CLJU_RS08180	1811765	1812082	CLJU_RS08180-MONOMER	CLJU_c16680
CLJU_RS12960	CLJU_RS12960	2915008	2916114	CLJU_RS12960-MONOMER	CLJU_c26300
CLJU_RS20130	CLJU_RS20130	4437407	4437904	CLJU_RS20130-MONOMER	CLJU_c40870
CLJU_RS20850	CLJU_RS20850	4566470	4567699	CLJU_RS20850-MONOMER	CLJU_c42330
CLJU_RS00320	CLJU_RS00320	66068	66904	CLJU_RS00320-MONOMER	CLJU_c00660
CLJU_RS21365	CLJU_RS21365	2878453	2878746	CLJU_RS21365-MONOMER	CLJU_c26000
CLJU_RS02105	CLJU_RS02105	451623	452891	CLJU_RS02105-MONOMER	CLJU_c04310
CLJU_RS19590	CLJU_RS19590	4326216	4327544	CLJU_RS19590-MONOMER	CLJU_c39770
CLJU_RS21740	CLJU_RS21740	3132083	3132259	CLJU_RS21740-MONOMER	CLJU_c28270
CLJU_RS03930	CLJU_RS03930	886212	887360	CLJU_RS03930-MONOMER	CLJU_c07990
CLJU_RS18685	CLJU_RS18685	4114289	4115020	CLJU_RS18685-MONOMER	CLJU_c37940
CLJU_RS12230	CLJU_RS12230	2751769	2752662	CLJU_RS12230-MONOMER	CLJU_c24830
