Gene Name,Accession-2,Left-End-Position,Right-End-Position,Product,Accession-1,replicon
GMET_RS02805,GMET_RS02805,605165,606110,GMET_RS02805-MONOMER,Gmet_0562,CP000148.1
GMET_RS17110,GMET_RS17110,3827296,3828070,GMET_RS17110-MONOMER,Gmet_3413,CP000148.1
GMET_RS05175,GMET_RS05175,1149286,1150552,GMET_RS05175-MONOMER,Gmet_1034,CP000148.1
GMET_RS11275,GMET_RS11275,2531661,2532777,GMET_RS11275-MONOMER,Gmet_2239,CP000148.1
GMET_RS01850,GMET_RS01850,414055,415564,GMET_RS01850-MONOMER,Gmet_0371,CP000148.1
GMET_RS14405,GMET_RS14405,3252274,3252505,GMET_RS14405-MONOMER,Gmet_2870,CP000148.1
GMET_RS01565,GMET_RS01565,0,312,GMET_RS01565-MONOMER,Gmet_0312,Gmet_0312
GMET_RS05180,GMET_RS05180,1150702,1151704,GMET_RS05180-MONOMER,Gmet_1035,CP000148.1
GMET_RS06240,GMET_RS06240,1397004,1397898,GMET_RS06240-MONOMER,Gmet_1239,CP000148.1
GMET_RS11280,GMET_RS11280,2532958,2534035,GMET_RS11280-MONOMER,Gmet_2240,CP000148.1
GMET_RS14410,GMET_RS14410,3252570,3252837,GMET_RS14410-MONOMER,Gmet_2871,CP000148.1
GMET_RS08435,GMET_RS08435,1882925,1884416,GMET_RS08435-MONOMER,Gmet_1676,CP000148.1
GMET_RS00615,GMET_RS00615,147910,149353,GMET_RS00615-MONOMER,Gmet_0122,CP000148.1
GMET_RS05185,GMET_RS05185,1151823,1152315,GMET_RS05185-MONOMER,Gmet_1036,CP000148.1
GMET_RS17560,GMET_RS17560,3931680,3932742,GMET_RS17560-MONOMER,Gmet_3503,CP000148.1
GMET_RS14415,GMET_RS14415,3252940,3254299,GMET_RS14415-MONOMER,Gmet_2872,CP000148.1
GMET_RS03250,GMET_RS03250,708985,710293,GMET_RS03250-MONOMER,Gmet_0646,CP000148.1
GMET_RS05190,GMET_RS05190,1152311,1152794,GMET_RS05190-MONOMER,Gmet_1037,CP000148.1
GMET_RS11285,GMET_RS11285,2534193,2534790,GMET_RS11285-MONOMER,Gmet_2241,CP000148.1
GMET_RS05195,GMET_RS05195,1152808,1154026,GMET_RS05195-MONOMER,Gmet_1038,CP000148.1
GMET_RS03865,GMET_RS03865,848754,849147,GMET_RS03865-MONOMER,Gmet_0772,CP000148.1
GMET_RS16680,GMET_RS16680,3742699,3743050,GMET_RS16680-MONOMER,Gmet_3328,CP000148.1
GMET_RS14420,GMET_RS14420,3254453,3254708,GMET_RS14420-MONOMER,Gmet_2873,CP000148.1
GMET_RS00960,GMET_RS00960,221224,221923,GMET_RS00960-MONOMER,Gmet_0191,CP000148.1
GMET_RS14425,GMET_RS14425,3254825,3255083,GMET_RS14425-MONOMER,Gmet_2874,CP000148.1
GMET_RS06245,GMET_RS06245,1398084,1399056,GMET_RS06245-MONOMER,Gmet_1240,CP000148.1
GMET_RS05200,GMET_RS05200,1153980,1154724,GMET_RS05200-MONOMER,Gmet_1039,CP000148.1
GMET_RS11290,GMET_RS11290,2534895,2535813,GMET_RS11290-MONOMER,Gmet_2242,CP000148.1
GMET_RS05205,GMET_RS05205,1154730,1155417,GMET_RS05205-MONOMER,Gmet_1040,CP000148.1
GMET_RS11295,GMET_RS11295,2536009,2536387,GMET_RS11295-MONOMER,Gmet_2243,CP000148.1
GMET_RS14430,GMET_RS14430,3255075,3255564,GMET_RS14430-MONOMER,Gmet_2875,CP000148.1
GMET_RS02810,GMET_RS02810,606129,608031,GMET_RS02810-MONOMER,Gmet_0563,CP000148.1
GMET_RS06250,GMET_RS06250,1399077,1399368,GMET_RS06250-MONOMER,Gmet_1241,CP000148.1
GMET_RS05210,GMET_RS05210,1155471,1156281,GMET_RS05210-MONOMER,Gmet_1041,CP000148.1
GMET_RS18940,GMET_RS18940,0,834,GMET_RS18940-MONOMER,GMET_RS18940,GMET_RS18940
GMET_RS00605,GMET_RS00605,146615,147350,GMET_RS00605-MONOMER,Gmet_0120,CP000148.1
GMET_RS05215,GMET_RS05215,1156443,1157688,GMET_RS05215-MONOMER,Gmet_1042,CP000148.1
GMET_RS14435,GMET_RS14435,3255569,3256337,GMET_RS14435-MONOMER,Gmet_2876,CP000148.1
GMET_RS08440,GMET_RS08440,1884412,1885963,GMET_RS08440-MONOMER,Gmet_1677,CP000148.1
GMET_RS14440,GMET_RS14440,3256326,3258786,GMET_RS14440-MONOMER,Gmet_2877,CP000148.1
GMET_RS05220,GMET_RS05220,1158037,1158880,GMET_RS05220-MONOMER,Gmet_1043,CP000148.1
GMET_RS06255,GMET_RS06255,1399452,1400154,GMET_RS06255-MONOMER,Gmet_1242,CP000148.1
GMET_RS16685,GMET_RS16685,3743265,3743784,GMET_RS16685-MONOMER,Gmet_3329,CP000148.1
GMET_RS11300,GMET_RS11300,2536494,2538990,GMET_RS11300-MONOMER,Gmet_2244,CP000148.1
GMET_RS05225,GMET_RS05225,1158881,1159106,GMET_RS05225-MONOMER,Gmet_1044,CP000148.1
GMET_RS14445,GMET_RS14445,3258846,3259989,GMET_RS14445-MONOMER,Gmet_2878,CP000148.1
GMET_RS01065,GMET_RS01065,245736,246537,GMET_RS01065-MONOMER,Gmet_0212,CP000148.1
GMET_RS06260,GMET_RS06260,1400214,1402179,GMET_RS06260-MONOMER,Gmet_1243,CP000148.1
GMET_RS05230,GMET_RS05230,1159180,1160911,GMET_RS05230-MONOMER,Gmet_1045,CP000148.1
GMET_RS11305,GMET_RS11305,2539016,2540075,GMET_RS11305-MONOMER,Gmet_2245,CP000148.1
GMET_RS14450,GMET_RS14450,3260062,3261049,GMET_RS14450-MONOMER,Gmet_2879,CP000148.1
GMET_RS17565,GMET_RS17565,3932974,3935008,GMET_RS17565-MONOMER,Gmet_3504,CP000148.1
GMET_RS05235,GMET_RS05235,1161194,1162358,GMET_RS05235-MONOMER,Gmet_1046,CP000148.1
GMET_RS06265,GMET_RS06265,1402187,1403084,GMET_RS06265-MONOMER,Gmet_1244,CP000148.1
GMET_RS11310,GMET_RS11310,2540210,2541764,GMET_RS11310-MONOMER,Gmet_2246,CP000148.1
GMET_RS14455,GMET_RS14455,3261045,3262221,GMET_RS14455-MONOMER,Gmet_2880,CP000148.1
GMET_RS08445,GMET_RS08445,1885999,1886803,GMET_RS08445-MONOMER,Gmet_1678,CP000148.1
GMET_RS16690,GMET_RS16690,3743785,3744454,GMET_RS16690-MONOMER,Gmet_3330,CP000148.1
GMET_RS02815,GMET_RS02815,608094,608415,GMET_RS02815-MONOMER,Gmet_0564,CP000148.1
GMET_RS14460,GMET_RS14460,3262217,3263330,GMET_RS14460-MONOMER,Gmet_2881,CP000148.1
GMET_RS05240,GMET_RS05240,1162869,1163094,GMET_RS05240-MONOMER,Gmet_1047,CP000148.1
GMET_RS06270,GMET_RS06270,1403628,1405539,GMET_RS06270-MONOMER,Gmet_1245,CP000148.1
GMET_RS11315,GMET_RS11315,2541910,2543245,GMET_RS11315-MONOMER,Gmet_2247,CP000148.1
GMET_RS02080,GMET_RS02080,460953,462189,GMET_RS02080-MONOMER,Gmet_0416,CP000148.1
GMET_RS08450,GMET_RS08450,1886799,1887492,GMET_RS08450-MONOMER,Gmet_1679,CP000148.1
GMET_RS05245,GMET_RS05245,1163228,1163438,GMET_RS05245-MONOMER,Gmet_3594,CP000148.1
GMET_RS03870,GMET_RS03870,849170,850127,GMET_RS03870-MONOMER,Gmet_0773,CP000148.1
GMET_RS14465,GMET_RS14465,3263344,3264016,GMET_RS14465-MONOMER,Gmet_2882,CP000148.1
GMET_RS05250,GMET_RS05250,1163681,1165382,GMET_RS05250-MONOMER,Gmet_1048,CP000148.1
GMET_RS06275,GMET_RS06275,1405885,1407184,GMET_RS06275-MONOMER,Gmet_1246,CP000148.1
GMET_RS11320,GMET_RS11320,2543296,2544931,GMET_RS11320-MONOMER,Gmet_2248,CP000148.1
GMET_RS14470,GMET_RS14470,3264164,3265241,GMET_RS14470-MONOMER,Gmet_2883,CP000148.1
GMET_RS08455,GMET_RS08455,1887666,1887966,GMET_RS08455-MONOMER,Gmet_1680,CP000148.1
GMET_RS05255,GMET_RS05255,1165607,1166558,GMET_RS05255-MONOMER,Gmet_1049,CP000148.1
GMET_RS05260,GMET_RS05260,1166723,1167191,GMET_RS05260-MONOMER,Gmet_1050,CP000148.1
GMET_RS14475,GMET_RS14475,3265435,3266332,GMET_RS14475-MONOMER,Gmet_2884,CP000148.1
GMET_RS03255,GMET_RS03255,710313,710961,GMET_RS03255-MONOMER,Gmet_0647,CP000148.1
GMET_RS06280,GMET_RS06280,1407235,1408186,GMET_RS06280-MONOMER,Gmet_1247,CP000148.1
GMET_RS16695,GMET_RS16695,3744463,3746164,GMET_RS16695-MONOMER,Gmet_3331,CP000148.1
GMET_RS11325,GMET_RS11325,2545605,2546388,GMET_RS11325-MONOMER,Gmet_2249,CP000148.1
GMET_RS08460,GMET_RS08460,1888035,1888761,GMET_RS08460-MONOMER,Gmet_1681,CP000148.1
GMET_RS00610,GMET_RS00610,147558,147894,GMET_RS00610-MONOMER,Gmet_0121,CP000148.1
GMET_RS05265,GMET_RS05265,1167260,1167623,GMET_RS05265-MONOMER,Gmet_1051,CP000148.1
GMET_RS14480,GMET_RS14480,3266328,3267192,GMET_RS14480-MONOMER,Gmet_2885,CP000148.1
GMET_RS17115,GMET_RS17115,3828214,3828634,GMET_RS17115-MONOMER,Gmet_3414,CP000148.1
GMET_RS06285,GMET_RS06285,1408242,1409322,GMET_RS06285-MONOMER,Gmet_1248,CP000148.1
GMET_RS11330,GMET_RS11330,2546457,2547312,GMET_RS11330-MONOMER,Gmet_2250,CP000148.1
GMET_RS14485,GMET_RS14485,3267188,3267989,GMET_RS14485-MONOMER,Gmet_2886,CP000148.1
GMET_RS08465,GMET_RS08465,1889033,1890278,GMET_RS08465-MONOMER,Gmet_1682,CP000148.1
GMET_RS02820,GMET_RS02820,608601,608916,GMET_RS02820-MONOMER,Gmet_0565,CP000148.1
GMET_RS14490,GMET_RS14490,3267978,3268692,GMET_RS14490-MONOMER,Gmet_2887,CP000148.1
GMET_RS11335,GMET_RS11335,2547380,2548706,GMET_RS11335-MONOMER,Gmet_2251,CP000148.1
GMET_RS06290,GMET_RS06290,1409318,1410488,GMET_RS06290-MONOMER,Gmet_1249,CP000148.1
GMET_RS17570,GMET_RS17570,3935262,3936246,GMET_RS17570-MONOMER,Gmet_3505,CP000148.1
GMET_RS02085,GMET_RS02085,462276,463431,GMET_RS02085-MONOMER,Gmet_0417,CP000148.1
GMET_RS08470,GMET_RS08470,1890538,1891708,GMET_RS08470-MONOMER,Gmet_1683,CP000148.1
GMET_RS03875,GMET_RS03875,850144,850690,GMET_RS03875-MONOMER,Gmet_0774,CP000148.1
GMET_RS14495,GMET_RS14495,3268685,3270170,GMET_RS14495-MONOMER,Gmet_2888,CP000148.1
GMET_RS16700,GMET_RS16700,3746144,3747284,GMET_RS16700-MONOMER,Gmet_3332,CP000148.1
GMET_RS06295,GMET_RS06295,1410693,1411449,GMET_RS06295-MONOMER,Gmet_1250,CP000148.1
GMET_RS19055,GMET_RS19055,0,378,GMET_RS19055-MONOMER,GMET_RS19055,GMET_RS19055
GMET_RS14500,GMET_RS14500,3270171,3270780,GMET_RS14500-MONOMER,Gmet_2889,CP000148.1
GMET_RS08475,GMET_RS08475,1891778,1892663,GMET_RS08475-MONOMER,Gmet_1684,CP000148.1
GMET_RS01525,GMET_RS01525,339631,342427,GMET_RS01525-MONOMER,Gmet_0304,CP000148.1
GMET_RS14505,GMET_RS14505,3270845,3272075,GMET_RS14505-MONOMER,Gmet_2890,CP000148.1
GMET_RS06300,GMET_RS06300,1411545,1412196,GMET_RS06300-MONOMER,Gmet_1251,CP000148.1
GMET_RS08480,GMET_RS08480,1892882,1893704,GMET_RS08480-MONOMER,Gmet_1685,CP000148.1
GMET_RS14510,GMET_RS14510,3272067,3272433,GMET_RS14510-MONOMER,Gmet_2891,CP000148.1
GMET_RS06305,GMET_RS06305,1412291,1413011,GMET_RS06305-MONOMER,Gmet_1252,CP000148.1
GMET_RS14515,GMET_RS14515,3272448,3273438,GMET_RS14515-MONOMER,Gmet_2892,CP000148.1
GMET_RS16705,GMET_RS16705,3747515,3748244,GMET_RS16705-MONOMER,Gmet_3333,CP000148.1
GMET_RS19060,GMET_RS19060,0,282,GMET_RS19060-MONOMER,GMET_RS19060,GMET_RS19060
GMET_RS08485,GMET_RS08485,1893688,1894351,GMET_RS08485-MONOMER,Gmet_1686,CP000148.1
GMET_RS02825,GMET_RS02825,608905,609904,GMET_RS02825-MONOMER,Gmet_0566,CP000148.1
GMET_RS14520,GMET_RS14520,3273446,3274940,GMET_RS14520-MONOMER,Gmet_2893,CP000148.1
GMET_RS01020,GMET_RS01020,236319,237198,GMET_RS01020-MONOMER,Gmet_0203,CP000148.1
GMET_RS19065,GMET_RS19065,2548738,2550398,GMET_RS19065-MONOMER,Gmet_2252,CP000148.1
GMET_RS02090,GMET_RS02090,463601,465275,GMET_RS02090-MONOMER,Gmet_0418,CP000148.1
GMET_RS08490,GMET_RS08490,1894363,1895746,GMET_RS08490-MONOMER,Gmet_1687,CP000148.1
GMET_RS03880,GMET_RS03880,850873,852247,GMET_RS03880-MONOMER,Gmet_0775,CP000148.1
GMET_RS00555,GMET_RS00555,137063,137792,GMET_RS00555-MONOMER,Gmet_0110,CP000148.1
GMET_RS14525,GMET_RS14525,3274948,3275962,GMET_RS14525-MONOMER,Gmet_2894,CP000148.1
GMET_RS01300,GMET_RS01300,290703,291207,GMET_RS01300-MONOMER,Gmet_0259,CP000148.1
GMET_RS17575,GMET_RS17575,3936365,3936752,GMET_RS17575-MONOMER,Gmet_3506,CP000148.1
GMET_RS06310,GMET_RS06310,1413012,1413570,GMET_RS06310-MONOMER,Gmet_1253,CP000148.1
GMET_RS14530,GMET_RS14530,3276042,3278235,GMET_RS14530-MONOMER,Gmet_2895,CP000148.1
GMET_RS18390,GMET_RS18390,2551002,2551446,GMET_RS18390-MONOMER,Gmet_2253,CP000148.1
GMET_RS08495,GMET_RS08495,1895742,1896636,GMET_RS08495-MONOMER,Gmet_1688,CP000148.1
GMET_RS16710,GMET_RS16710,3748243,3748897,GMET_RS16710-MONOMER,Gmet_3334,CP000148.1
GMET_RS14535,GMET_RS14535,3278363,3279086,GMET_RS14535-MONOMER,Gmet_2896,CP000148.1
GMET_RS03260,GMET_RS03260,710962,711709,GMET_RS03260-MONOMER,Gmet_0648,CP000148.1
GMET_RS11350,GMET_RS11350,2551513,2552194,GMET_RS11350-MONOMER,Gmet_2254,CP000148.1
GMET_RS08500,GMET_RS08500,1896639,1896897,GMET_RS08500-MONOMER,Gmet_1689,CP000148.1
GMET_RS14540,GMET_RS14540,3279564,3280656,GMET_RS14540-MONOMER,Gmet_2897,CP000148.1
GMET_RS06315,GMET_RS06315,1413688,1414429,GMET_RS06315-MONOMER,Gmet_1254,CP000148.1
GMET_RS11360,GMET_RS11360,2552506,2552689,GMET_RS11360-MONOMER,Gmet_3613,CP000148.1
GMET_RS14545,GMET_RS14545,3280734,3281727,GMET_RS14545-MONOMER,Gmet_2898,CP000148.1
GMET_RS08505,GMET_RS08505,1896893,1898180,GMET_RS08505-MONOMER,Gmet_1690,CP000148.1
GMET_RS02830,GMET_RS02830,609940,610810,GMET_RS02830-MONOMER,Gmet_0567,CP000148.1
GMET_RS01540,GMET_RS01540,347049,347493,GMET_RS01540-MONOMER,Gmet_0307,CP000148.1
GMET_RS14550,GMET_RS14550,3281738,3282749,GMET_RS14550-MONOMER,Gmet_2899,CP000148.1
GMET_RS11365,GMET_RS11365,2552712,2554680,GMET_RS11365-MONOMER,Gmet_2255,CP000148.1
GMET_RS02095,GMET_RS02095,465280,467473,GMET_RS02095-MONOMER,Gmet_0419,CP000148.1
GMET_RS08510,GMET_RS08510,1898176,1899019,GMET_RS08510-MONOMER,Gmet_1691,CP000148.1
GMET_RS03885,GMET_RS03885,852327,853692,GMET_RS03885-MONOMER,Gmet_0776,CP000148.1
GMET_RS16715,GMET_RS16715,3749010,3749991,GMET_RS16715-MONOMER,Gmet_3335,CP000148.1
GMET_RS14555,GMET_RS14555,3282925,3283780,GMET_RS14555-MONOMER,Gmet_2900,CP000148.1
GMET_RS17120,GMET_RS17120,3828727,3830638,GMET_RS17120-MONOMER,Gmet_3415,CP000148.1
GMET_RS06320,GMET_RS06320,1414431,1415259,GMET_RS06320-MONOMER,Gmet_1255,CP000148.1
GMET_RS11370,GMET_RS11370,2554871,2556041,GMET_RS11370-MONOMER,Gmet_2256,CP000148.1
GMET_RS14560,GMET_RS14560,3283798,3285157,GMET_RS14560-MONOMER,Gmet_2901,CP000148.1
GMET_RS08515,GMET_RS08515,1899024,1899447,GMET_RS08515-MONOMER,Gmet_1692,CP000148.1
GMET_RS14565,GMET_RS14565,3285350,3285623,GMET_RS14565-MONOMER,Gmet_2902,CP000148.1
GMET_RS02125,GMET_RS02125,471514,471769,GMET_RS02125-MONOMER,Gmet_0425,CP000148.1
GMET_RS17580,GMET_RS17580,3936874,3938182,GMET_RS17580-MONOMER,Gmet_3507,CP000148.1
GMET_RS11375,GMET_RS11375,2556129,2557458,GMET_RS11375-MONOMER,Gmet_2257,CP000148.1
GMET_RS08520,GMET_RS08520,1899443,1900847,GMET_RS08520-MONOMER,Gmet_1693,CP000148.1
GMET_RS14570,GMET_RS14570,3285762,3286272,GMET_RS14570-MONOMER,Gmet_2903,CP000148.1
GMET_RS16720,GMET_RS16720,3750194,3750968,GMET_RS16720-MONOMER,Gmet_3336,CP000148.1
GMET_RS11380,GMET_RS11380,2557623,2558439,GMET_RS11380-MONOMER,Gmet_2258,CP000148.1
GMET_RS06325,GMET_RS06325,1415277,1416432,GMET_RS06325-MONOMER,Gmet_1256,CP000148.1
GMET_RS02835,GMET_RS02835,610847,611753,GMET_RS02835-MONOMER,Gmet_0568,CP000148.1
GMET_RS14575,GMET_RS14575,3286312,3287584,GMET_RS14575-MONOMER,Gmet_2904,CP000148.1
GMET_RS08525,GMET_RS08525,1900930,1901668,GMET_RS08525-MONOMER,Gmet_1694,CP000148.1
GMET_RS14580,GMET_RS14580,3287621,3289187,GMET_RS14580-MONOMER,Gmet_2905,CP000148.1
GMET_RS06330,GMET_RS06330,1416464,1417532,GMET_RS06330-MONOMER,Gmet_1257,CP000148.1
GMET_RS11385,GMET_RS11385,2559033,2559816,GMET_RS11385-MONOMER,Gmet_2259,CP000148.1
GMET_RS02100,GMET_RS02100,467519,468167,GMET_RS02100-MONOMER,Gmet_0420,CP000148.1
GMET_RS08530,GMET_RS08530,1901664,1902870,GMET_RS08530-MONOMER,Gmet_1695,CP000148.1
GMET_RS03890,GMET_RS03890,853852,856099,GMET_RS03890-MONOMER,Gmet_0777,CP000148.1
GMET_RS14585,GMET_RS14585,3289222,3290491,GMET_RS14585-MONOMER,Gmet_2906,CP000148.1
GMET_RS18240,GMET_RS18240,711738,711852,GMET_RS18240-MONOMER,Gmet_0649,CP000148.1
GMET_RS06335,GMET_RS06335,1417531,1418224,GMET_RS06335-MONOMER,Gmet_1258,CP000148.1
GMET_RS11390,GMET_RS11390,2560314,2561190,GMET_RS11390-MONOMER,Gmet_2260,CP000148.1
GMET_RS14590,GMET_RS14590,3290477,3291509,GMET_RS14590-MONOMER,Gmet_2907,CP000148.1
GMET_RS08535,GMET_RS08535,1902866,1903907,GMET_RS08535-MONOMER,Gmet_1696,CP000148.1
GMET_RS00635,GMET_RS00635,152698,152986,GMET_RS00635-MONOMER,Gmet_0126,CP000148.1
GMET_RS16725,GMET_RS16725,3751106,3753347,GMET_RS16725-MONOMER,Gmet_3337,CP000148.1
GMET_RS01535,GMET_RS01535,344236,346966,GMET_RS01535-MONOMER,Gmet_0306,CP000148.1
GMET_RS14595,GMET_RS14595,3291514,3292654,GMET_RS14595-MONOMER,Gmet_2908,CP000148.1
GMET_RS06340,GMET_RS06340,1418399,1420061,GMET_RS06340-MONOMER,Gmet_1259,CP000148.1
GMET_RS11395,GMET_RS11395,2561204,2562365,GMET_RS11395-MONOMER,Gmet_2261,CP000148.1
GMET_RS08540,GMET_RS08540,1903899,1904286,GMET_RS08540-MONOMER,Gmet_1697,CP000148.1
GMET_RS14600,GMET_RS14600,3292966,3294460,GMET_RS14600-MONOMER,Gmet_2909,CP000148.1
GMET_RS01075,GMET_RS01075,248099,248387,GMET_RS01075-MONOMER,Gmet_0214,CP000148.1
GMET_RS11400,GMET_RS11400,2562439,2563345,GMET_RS11400-MONOMER,Gmet_2262,CP000148.1
GMET_RS14605,GMET_RS14605,3294700,3296011,GMET_RS14605-MONOMER,Gmet_2910,CP000148.1
GMET_RS08545,GMET_RS08545,1904286,1904907,GMET_RS08545-MONOMER,Gmet_1698,CP000148.1
GMET_RS17585,GMET_RS17585,3938178,3939453,GMET_RS17585-MONOMER,Gmet_3508,CP000148.1
GMET_RS14615,GMET_RS14615,3297064,3298660,GMET_RS14615-MONOMER,Gmet_2911,CP000148.1
GMET_RS11405,GMET_RS11405,2563530,2564307,GMET_RS11405-MONOMER,Gmet_2263,CP000148.1
GMET_RS16730,GMET_RS16730,3753434,3753938,GMET_RS16730-MONOMER,Gmet_3338,CP000148.1
GMET_RS02105,GMET_RS02105,468308,469034,GMET_RS02105-MONOMER,Gmet_0421,CP000148.1
GMET_RS08550,GMET_RS08550,1904938,1907482,GMET_RS08550-MONOMER,Gmet_1699,CP000148.1
GMET_RS00625,GMET_RS00625,150579,151875,GMET_RS00625-MONOMER,Gmet_0124,CP000148.1
GMET_RS14620,GMET_RS14620,3298661,3299336,GMET_RS14620-MONOMER,Gmet_2912,CP000148.1
GMET_RS09420,GMET_RS09420,2084011,2084088,GMET_RS09420-tRNA,Gmet_R0029,CP000148.1
GMET_RS14625,GMET_RS14625,3299478,3299712,GMET_RS14625-MONOMER,Gmet_2913,CP000148.1
GMET_RS11410,GMET_RS11410,2564360,2566346,GMET_RS11410-MONOMER,Gmet_2264,CP000148.1
GMET_RS08555,GMET_RS08555,1907478,1908783,GMET_RS08555-MONOMER,Gmet_1700,CP000148.1
GMET_RS14630,GMET_RS14630,3299760,3300153,GMET_RS14630-MONOMER,Gmet_2914,CP000148.1
GMET_RS06345,GMET_RS06345,1420131,1421832,GMET_RS06345-MONOMER,Gmet_1260,CP000148.1
GMET_RS18195,GMET_RS18195,0,189,GMET_RS18195-MONOMER,GMET_RS18195,GMET_RS18195
GMET_RS11415,GMET_RS11415,2566360,2567329,GMET_RS11415-MONOMER,Gmet_2265,CP000148.1
GMET_RS08560,GMET_RS08560,1908779,1910189,GMET_RS08560-MONOMER,Gmet_1701,CP000148.1
GMET_RS17125,GMET_RS17125,3830634,3832443,GMET_RS17125-MONOMER,Gmet_3416,CP000148.1
GMET_RS14635,GMET_RS14635,3300211,3300427,GMET_RS14635-MONOMER,Gmet_2915,CP000148.1
GMET_RS16735,GMET_RS16735,3753947,3754883,GMET_RS16735-MONOMER,Gmet_3339,CP000148.1
GMET_RS14640,GMET_RS14640,3300965,3301886,GMET_RS14640-MONOMER,Gmet_2916,CP000148.1
GMET_RS02845,GMET_RS02845,612457,613519,GMET_RS02845-MONOMER,Gmet_0570,CP000148.1
GMET_RS11420,GMET_RS11420,2567328,2568111,GMET_RS11420-MONOMER,Gmet_2266,CP000148.1
GMET_RS08565,GMET_RS08565,1910358,1910961,GMET_RS08565-MONOMER,Gmet_1702,CP000148.1
GMET_RS17960,GMET_RS17960,0,1101,GMET_RS17960-MONOMER,Gmet_A3565,Gmet_A3565
GMET_RS03895,GMET_RS03895,856283,856712,GMET_RS03895-MONOMER,Gmet_0778,CP000148.1
GMET_RS14645,GMET_RS14645,3301907,3302675,GMET_RS14645-MONOMER,Gmet_2917,CP000148.1
GMET_RS08570,GMET_RS08570,1911406,1912870,GMET_RS08570-MONOMER,Gmet_1703,CP000148.1
GMET_RS03265,GMET_RS03265,711876,712245,GMET_RS03265-MONOMER,Gmet_0650,CP000148.1
GMET_RS11425,GMET_RS11425,2568176,2570255,GMET_RS11425-MONOMER,Gmet_2267,CP000148.1
GMET_RS02110,GMET_RS02110,469091,469871,GMET_RS02110-MONOMER,Gmet_0422,CP000148.1
GMET_RS00805,GMET_RS00805,191075,191447,GMET_RS00805-MONOMER,Gmet_0160,CP000148.1
GMET_RS17590,GMET_RS17590,3939585,3942690,GMET_RS17590-MONOMER,Gmet_3509,CP000148.1
GMET_RS14650,GMET_RS14650,3302782,3306328,GMET_RS14650-MONOMER,Gmet_2918,CP000148.1
GMET_RS01080,GMET_RS01080,248383,248746,GMET_RS01080-MONOMER,Gmet_0215,CP000148.1
GMET_RS17965,GMET_RS17965,0,312,GMET_RS17965-MONOMER,GMET_RS17965,GMET_RS17965
GMET_RS11430,GMET_RS11430,2570328,2571558,GMET_RS11430-MONOMER,Gmet_2268,CP000148.1
GMET_RS06350,GMET_RS06350,1421889,1422381,GMET_RS06350-MONOMER,Gmet_1261,CP000148.1
GMET_RS16740,GMET_RS16740,3754884,3755640,GMET_RS16740-MONOMER,Gmet_3340,CP000148.1
GMET_RS14655,GMET_RS14655,3306324,3306729,GMET_RS14655-MONOMER,Gmet_2919,CP000148.1
GMET_RS08575,GMET_RS08575,1913000,1913603,GMET_RS08575-MONOMER,Gmet_1704,CP000148.1
GMET_RS01545,GMET_RS01545,347520,349224,GMET_RS01545-MONOMER,Gmet_0308,CP000148.1
GMET_RS01030,GMET_RS01030,238444,239356,GMET_RS01030-MONOMER,Gmet_0205,CP000148.1
GMET_RS14660,GMET_RS14660,3306781,3308692,GMET_RS14660-MONOMER,Gmet_2920,CP000148.1
GMET_RS11435,GMET_RS11435,2571612,2572503,GMET_RS11435-MONOMER,Gmet_2269,CP000148.1
GMET_RS08580,GMET_RS08580,1913655,1915074,GMET_RS08580-MONOMER,Gmet_1705,CP000148.1
GMET_RS17970,GMET_RS17970,0,1170,GMET_RS17970-MONOMER,Gmet_A3567,Gmet_A3567
GMET_RS14665,GMET_RS14665,3308844,3309309,GMET_RS14665-MONOMER,Gmet_2921,CP000148.1
GMET_RS02850,GMET_RS02850,613779,619326,GMET_RS02850-MONOMER,Gmet_0571,CP000148.1
GMET_RS06355,GMET_RS06355,1422445,1423462,GMET_RS06355-MONOMER,Gmet_1262,CP000148.1
GMET_RS11440,GMET_RS11440,2572521,2574369,GMET_RS11440-MONOMER,Gmet_2270,CP000148.1
GMET_RS14670,GMET_RS14670,3309372,3310230,GMET_RS14670-MONOMER,Gmet_2922,CP000148.1
GMET_RS08585,GMET_RS08585,1915318,1916293,GMET_RS08585-MONOMER,Gmet_1706,CP000148.1
GMET_RS17975,GMET_RS17975,0,210,GMET_RS17975-MONOMER,Gmet_A3641,Gmet_A3641
GMET_RS05940,GMET_RS05940,1311827,1311903,GMET_RS05940-tRNA,Gmet_R0013,CP000148.1
GMET_RS14675,GMET_RS14675,3310423,3312049,GMET_RS14675-MONOMER,Gmet_2923,CP000148.1
GMET_RS11445,GMET_RS11445,0,912,GMET_RS11445-MONOMER,Gmet_2271,Gmet_2271
GMET_RS02115,GMET_RS02115,470122,471004,GMET_RS02115-MONOMER,Gmet_0423,CP000148.1
GMET_RS08590,GMET_RS08590,1916289,1920231,GMET_RS08590-MONOMER,Gmet_1707,CP000148.1
GMET_RS14680,GMET_RS14680,3312140,3313553,GMET_RS14680-MONOMER,Gmet_2924,CP000148.1
GMET_RS17980,GMET_RS17980,0,342,GMET_RS17980-MONOMER,Gmet_A3568,Gmet_A3568
GMET_RS14685,GMET_RS14685,3314033,3314273,GMET_RS14685-MONOMER,Gmet_2925,CP000148.1
GMET_RS11450,GMET_RS11450,2575733,2576759,GMET_RS11450-MONOMER,Gmet_2272,CP000148.1
