TU_id	start	stop	tss	strand	rho_dependent	rnapol	replicon	genes
TU0_13453_from_RpoD_mono	1995086	1997532	1997532.0	-	True	RpoD_mono	NC_000913.2	b1919,b1918
TU00280_with_TERM71_from_RpoD_mono	3909833	3913246	3913246.0	-	False	RpoD_mono	NC_000913.2	b3730,b3729
TU00075_with_TERM0_1108_from_RpoD_mono	3097676	3098773	3098773.0	-	False	RpoD_mono	NC_000913.2	b2957
TU00011_from_RpoD_mono	405504	407329	405504.0	+	True	RpoD_mono	NC_000913.2	b0389,b0390,b0388
TU0_13695_from_RpoD_mono	2767725	2769637		+	True	RpoD_mono	NC_000913.2	b2637,b2635,b2636
TU0_13832_from_RpoD_mono	3165873	3166675	3166675.0	-	True	RpoD_mono	NC_000913.2	b3022
TU0_7162_from_RpoD_mono	3796262	3806203	3806203.0	-	True	RpoD_mono	NC_000913.2	b3626,b3627,b3631,b3629,b3630,b3624,b3628,b3632,b3625
TU3_from_RpoD_mono	1314440	1317968	1317968.0	-	True	RpoD_mono	NC_000913.2	b1261,b1262
TU0_13934_from_RpoD_mono	3561747	3562028		-	True	RpoD_mono	NC_000913.2	b3427
TU00357_from_RpoD_mono	956818	959318	956818.0	+	True	RpoD_mono	NC_000913.2	b0907,b0908
TU0_7342_from_RPOS_MONOMER	2577330	2579661	2577330.0	+	True	RpoS_mono	NC_000913.2	b2465
TU0_14669_from_RpoD_mono	4116868	4118421	4118421.0	-	True	RpoD_mono	NC_000913.2	b3930
TU00146_with_TERM44_from_RpoD_mono	2871256	2874390	2874390.0	-	False	RpoD_mono	NC_000913.2	b2752,b2750,b2751
TU0_8324_from_RpoD_mono	1277044	1278571	1277044.0	+	True	RpoD_mono	NC_000913.2	b1223
TU00347_with_TERM87_from_RpoD_mono	3446289	3451464	3451464.0	-	False	RpoD_mono	NC_000913.2	b3316,b3319,b3313,b3314,b3321,b3317,b3312,b3315,b3318,b3311,b3320
TU_8431_from_RPOE_MONOMER	2764729	2765377	2764729.0	+	True	RpoE_mono	NC_000913.2	b2631
TU0_4482_from_RPOH_MONOMER	765034	769834	765034.0	+	True	RpoH_mono	NC_000913.2	b0732,b0731
TU0_6483_from_RpoD_mono	2598459	2598970	2598459.0	+	True	RpoD_mono	NC_000913.2	b2480
TU685_from_RpoD_mono	3616560	3617012	3616560.0	+	True	RpoD_mono	NC_000913.2	b3481
TU0_3123_from_RpoD_mono	510797	513092	510797.0	+	True	RpoD_mono	NC_000913.2	b0486,b0485
TU0_13226_from_RpoD_mono	1410024	1415410		-	True	RpoD_mono	NC_000913.2	b1350,b1346,b1347,b1349,b1348
TU0_14802_from_EG11355_MONOMER	262552	265382	265382.0	-	True	FliA_mono	NC_000913.2	b0249,b4504,b0246,b0248,b0247,b0250
TU0_7163_from_RpoD_mono	3806539	3807840	3806539.0	+	True	RpoD_mono	NC_000913.2	b3633
TU0_13063_from_RpoD_mono	865760	872024	865760.0	+	True	RpoD_mono	NC_000913.2	b0828,b0831,b0829,b0830,b0832
TU0_14111_with_TERM0_1029_from_RpoD_mono	4233819	4234232	4233819.0	+	False	RpoD_mono	NC_000913.2	b4026
TU00485_from_RpoD_mono	4469009	4470768	4470768.0	-	True	RpoD_mono	NC_000913.2	b4245,b4246
TU0_13927_from_RPOS_MONOMER	3518637	3520950	3520950.0	-	True	RpoS_mono	NC_000913.2	b3394,b3395,b3393
TU0_12924_from_RpoD_mono	442275	443739		-	True	RpoD_mono	NC_000913.2	b0425
TU0_13455_from_RpoD_mono	2006301	2007736		+	True	RpoD_mono	NC_000913.2	b1930
TU00417_from_RPOH_MONOMER	12123	15298	12123.0	+	True	RpoH_mono	NC_000913.2	b0014,b0015
TU0_4483_with_TERM0183_from_RpoD_mono	4311280	4311850	4311280.0	+	False	RpoD_mono	NC_000913.2	b4090
TU0_8325_from_RpoD_mono	484923	485632	484923.0	+	True	RpoD_mono	NC_000913.2	b0464
TU0_3124_from_RpoD_mono	137045	138633	137045.0	+	True	RpoD_mono	NC_000913.2	b0123
TU0_14243_from_RpoD_mono	1501681	1502889		+	True	RpoD_mono	NC_000913.2	b1432
TU301_with_TERM8_from_RpoD_mono	2520720	2522932	2522932.0	-	False	RpoD_mono	NC_000913.2	b2407,b2406
TU00281_with_TERMGLYS_from_RpoD_mono	3720314	3723377	3723377.0	-	False	RpoD_mono	NC_000913.2	b3560,b3559
TU0_14670_from_RpoD_mono	4263675	4264884	4263675.0	+	True	RpoD_mono	NC_000913.2	b4053
TU00012_with_AROPT1_from_RpoD_mono	120144	121671	121671.0	-	False	RpoD_mono	NC_000913.2	b0112
TU0_14561_from_RPOH_MONOMER	4395069	4402327	4395069.0	+	True	RpoH_mono	NC_000913.2	b4174,b4175,b4171,b4170,b4172,b4173
TU0_13589_from_RpoD_mono	2419347	2420623		+	True	RpoD_mono	NC_000913.2	b2304
TU00147_from_RpoD_mono	2511031	2512266	2511031.0	+	True	RpoD_mono	NC_000913.2	b2393
TU0_13696_from_RpoD_mono	2769862	2770707		-	True	RpoD_mono	NC_000913.2	b2638
TU0_12796_from_RpoD_mono	19810	20508		-	True	RpoD_mono	NC_000913.2	b0022,b0021
TU00358_from_RpoD_mono	160149	161515	161515.0	-	True	RpoD_mono	NC_000913.2	b0146
TU0_14803_from_EG11355_MONOMER	262552	265451	265451.0	-	True	FliA_mono	NC_000913.2	b0249,b4504,b0246,b0248,b0247,b0250
TU00348_from_RpoD_mono	3468167	3472643	3472643.0	-	True	RpoD_mono	NC_000913.2	b3340,b3342,b3341
TU0_7164_from_RpoD_mono	3806279	3807840	3806279.0	+	True	RpoD_mono	NC_000913.2	b3633
TU0_8586_from_RPOS_MONOMER	3632766	3633916	3632766.0	+	True	RpoS_mono	NC_000913.2	b3491
TU_8433_from_RPOE_MONOMER	3451530	3453656	3453656.0	-	True	RpoE_mono	NC_000913.2	b3323
TU686_from_RPON_MONOMER	2599193	2612804	2599193.0	+	True	RpoN_mono	NC_000913.2	b2481,b2485,b2482,b2483,b2484,b2490,b2487,b2488,b2492,b2489,b2491,b2486
TU0_14465_with_TERM0_1039_from_RPOH_MONOMER	22229	27279	22229.0	+	False	RpoH_mono	NC_000913.2	b0029,b0026,b0028,b0027
TU0_4501_from_RpoD_mono	182447	183620	182447.0	+	True	RpoD_mono	NC_000913.2	b0162
TU0_8658_from_RpoD_mono	3214775	3215424	3214775.0	+	True	RpoD_mono	NC_000913.2	b3071
TU0_13064_from_RpoD_mono	872202	875886		+	True	RpoD_mono	NC_000913.2	b0834
TU0_7401_with_TERM0702_from_RpoD_mono	1064782	1066080	1064782.0	+	False	RpoD_mono	NC_000913.2	b1002
TU00486_from_RpoD_mono	2021860	2022615	2021860.0	+	True	RpoD_mono	NC_000913.2	b1951
TU0_13582_from_RpoD_mono	2409461	2410616		-	True	RpoD_mono	NC_000913.2	b2294
TU00233_from_RpoD_mono	480478	484922	484922.0	-	True	RpoD_mono	NC_000913.2	b0463
TU00077_with_TERM2_from_RpoD_mono	1331812	1332898	1331812.0	+	False	RpoD_mono	NC_000913.2	b1275
TU0_6485_with_TERM0_1109_from_RpoD_mono	4107930	4108753	4107930.0	+	False	RpoD_mono	NC_000913.2	b3918
TU0_14112_from_RpoD_mono	4234285	4237753		+	True	RpoD_mono	NC_000913.2	b4028,b4029
TU0_14373_from_RpoD_mono	3453549	3464242	3453549.0	+	True	RpoD_mono	NC_000913.2	b3335,b3330,b3331,b3324,b3334,b3325,b3333,b3329,b3327,b3328,b3332,b3326
TU302_from_RpoD_mono	384429	387870	384429.0	+	True	RpoD_mono	NC_000913.2	b0367,b0366,b0368,b0365
TU0_12870_from_RpoD_mono	289872	290570		-	True	RpoD_mono	NC_000913.2	b0275,b0274
TU0_8367_from_RPOS_MONOMER	1288329	1290478	1288329.0	+	True	RpoS_mono	NC_000913.2	b1234,b1235
TU00148_from_RpoD_mono	2475843	2478552	2475843.0	+	True	RpoD_mono	NC_000913.2	b2365,b2366
TU00418_from_RPOH_MONOMER	12144	15298	12144.0	+	True	RpoH_mono	NC_000913.2	b0014,b0015
TU0_14042_from_RpoD_mono	3992515	3995922	3992515.0	+	True	RpoD_mono	NC_000913.2	b3811,b3810,b3809,b3812,b4558
TU00282_from_RPOS_MONOMER	3653278	3654814	3654814.0	-	True	RpoS_mono	NC_000913.2	b3509,b3510
TU00282_from_RpoD_mono	3653278	3654814	3654814.0	-	True	RpoD_mono	NC_000913.2	b3509,b3510
TU00349_with_TERM84_from_RpoD_mono	3437603	3440587	3440587.0	-	False	RpoD_mono	NC_000913.2	b3297,b3294,b3295,b3296,b3298
TU0_4502_from_RpoD_mono	4305806	4311160	4311160.0	-	True	RpoD_mono	NC_000913.2	b4089,b4088,b4087,b4086
TU0_3144_from_RPOS_MONOMER	3488883	3489670	3489670.0	-	True	RpoS_mono	NC_000913.2	b3362
TU00359_with_SPEDT1_from_RpoD_mono	134756	136940	136940.0	-	False	RpoD_mono	NC_000913.2	b0121,b0120,b0122
TU0_7421_with_TERM0741_from_RPOS_MONOMER	2506446	2507483	2507483.0	-	False	RpoS_mono	NC_000913.2	b2388
TU0_7421_with_TERM0741_from_RpoD_mono	2506446	2507483	2507483.0	-	False	RpoD_mono	NC_000913.2	b2388
TU0_14654_from_RpoD_mono	2904665	2907735	2907735.0	-	True	RpoD_mono	NC_000913.2	b2780
TU0_14562_from_RpoD_mono	4395123	4402327	4395123.0	+	True	RpoD_mono	NC_000913.2	b4174,b4175,b4171,b4170,b4172,b4173
TU_8434_from_RPOE_MONOMER	3830242	3834687	3834687.0	-	True	RpoE_mono	NC_000913.2	b4653,b3658,b3657
TU7_from_RpoD_mono	1461533	1463085	1461533.0	+	True	RpoD_mono	NC_000913.2	b1400,b1399
TU00487_from_RpoD_mono	3342684	3346260	3342684.0	+	True	RpoD_mono	NC_000913.2	b3205,b3206,b3202,b3203,b3204
TU0_13228_from_RpoD_mono	1415862	1416253		-	True	RpoD_mono	NC_000913.2	b1352
TU0_14466_from_RPOH_MONOMER	433728	436331	433728.0	+	True	RpoH_mono	NC_000913.2	b0418,b0417,b0415,b0416
TU00078_from_RpoD_mono	2885600	2889986	2889986.0	-	True	RpoD_mono	NC_000913.2	b2764,b2763
TU0_14313_from_RpoD_mono	2869323	2870512		-	True	RpoD_mono	NC_000913.2	b2747
TU00234_with_ACRFT1_from_RpoD_mono	3411886	3416199		+	False	RpoD_mono	NC_000913.2	b3266
TU0_4504_from_RpoD_mono	4305806	4311155	4311155.0	-	True	RpoD_mono	NC_000913.2	b4089,b4088,b4087,b4086
TU0_3145_from_RpoD_mono	2998279	3001990	2998279.0	+	True	RpoD_mono	NC_000913.2	b2868,b2866,b2867
TU0_14672_from_RpoD_mono	4368806	4370694	4368806.0	+	True	RpoD_mono	NC_000913.2	b4143
TU305_with_TERM0_1047_from_RpoD_mono	1266122	1268290	1266122.0	+	False	RpoD_mono	NC_000913.2	b1215,b1214,b1213
TU0_13135_from_RpoD_mono	1152523	1156797		+	True	RpoD_mono	NC_000913.2	b1098,b1100,b1099,b1097
TU0_14374_from_RpoD_mono	3453504	3464242	3453504.0	+	True	RpoD_mono	NC_000913.2	b3335,b3330,b3331,b3324,b3334,b3325,b3333,b3329,b3327,b3328,b3332,b3326
TU0_8368_from_RpoD_mono	2061412	2063996	2063996.0	-	True	RpoD_mono	NC_000913.2	b1992,b1993
TU0_13989_from_RpoD_mono	3760206	3765202		+	True	RpoD_mono	NC_000913.2	b3594
TU0_13929_from_RPOH_MONOMER	3526691	3527771		+	True	RpoH_mono	NC_000913.2	b3400
TU00351_from_RpoD_mono	2742205	2744276	2744276.0	-	True	RpoD_mono	NC_000913.2	b2608,b2607,b2609
TU0_7441_from_RpoD_mono	1290628	1291588	1290628.0	+	True	RpoD_mono	NC_000913.2	b1236
TU00419_with_TERM58_from_RpoD_mono	455870	457979	455870.0	+	False	RpoD_mono	NC_000913.2	b0437,b0438
TU0_13877_from_RpoD_mono	3298277	3299390	3299390.0	-	True	RpoD_mono	NC_000913.2	b3157
TU0_14043_from_RpoD_mono	4000442	4001216		-	True	RpoD_mono	NC_000913.2	b3818
TU00283_from_RpoD_mono	3984709	3988789		-	True	RpoD_mono	NC_000913.2	b3803,b3805,b3804
TU0_13343_from_RpoD_mono	1670844	1671525		-	True	RpoD_mono	NC_000913.2	b1600
TU0_4521_with_TERM0201_from_RpoD_mono	3575645	3576841	3576841.0	-	False	RpoD_mono	NC_000913.2	b3438
TU0_12799_from_RPON_MONOMER	45592	47138	45592.0	+	True	RpoN_mono	NC_000913.2	b0045
TU0_3161_from_RpoD_mono	770425	773404	770425.0	+	True	RpoD_mono	NC_000913.2	b0734,b0733
TU00360_from_RpoD_mono	716169	719683		-	True	RpoD_mono	NC_000913.2	b0693
TU0_14811_from_RpoD_mono	2763916	2765013	2763916.0	+	True	RpoD_mono	NC_000913.2	b2630
TU0_14656_from_RpoD_mono	3298277	3299323	3299323.0	-	True	RpoD_mono	NC_000913.2	b3157
TU00488_with_TERM71_from_RpoD_mono	3909833	3913349	3913349.0	-	False	RpoD_mono	NC_000913.2	b3730,b3729
TU00079_with_TERM0_1111_from_RpoD_mono	2530399	2531446	2530399.0	+	False	RpoD_mono	NC_000913.2	b2414
TU_8435_from_RPOE_MONOMER	638225	640541	638225.0	+	True	RpoE_mono	NC_000913.2	b0606
TU701_from_RPOS_MONOMER	2802585	2806146	2802585.0	+	True	RpoS_mono	NC_000913.2	b2678,b2677,b2679
TU701_from_RpoD_mono	2802585	2806146	2802585.0	+	True	RpoD_mono	NC_000913.2	b2678,b2677,b2679
TU0_14673_from_RpoD_mono	4368896	4370694	4368896.0	+	True	RpoD_mono	NC_000913.2	b4143
TU0_13229_from_RpoD_mono	1417180	1417480		-	True	RpoD_mono	NC_000913.2	b1355
TU0_14467_with_TERM0862_from_RpoD_mono	705222	707201	705222.0	+	False	RpoD_mono	NC_000913.2	b0680
TU0_14467_with_TERM0862_from_RPOH_MONOMER	705222	707201	705222.0	+	False	RpoH_mono	NC_000913.2	b0680
TU0_14563_from_RPOH_MONOMER	4397005	4402327	4397005.0	+	True	RpoH_mono	NC_000913.2	b4174,b4175,b4171,b4172,b4173
TU0_13591_from_RpoD_mono	2429044	2430964		-	True	RpoD_mono	NC_000913.2	b2315
TU0_7202_from_RpoD_mono	2667004	2671271	2667004.0	+	True	RpoD_mono	NC_000913.2	b2540,b2539,b2542,b2538,b2541
TU306_with_TERM0_1047_from_RpoD_mono	1267077	1268290	1267077.0	+	False	RpoD_mono	NC_000913.2	b1215
TU0_13136_from_RpoD_mono	1161108	1164908		+	True	RpoD_mono	NC_000913.2	b1106,b1104,b1107,b1108,b1105
TU0_7461_with_TERM0761_from_RpoD_mono	2004139	2005698	2004139.0	+	False	RpoD_mono	NC_000913.2	b1927
TU00150_from_RpoD_mono	3243024	3244544	3243024.0	+	True	RpoD_mono	NC_000913.2	b3093
TU00235_with_TERM181_from_RpoD_mono	4336233	4338579	4338579.0	-	False	RpoD_mono	NC_000913.2	b4117
TU00352_with_TERM72_from_RpoD_mono	3208668	3212984	3208668.0	+	False	RpoD_mono	NC_000913.2	b3066,b3067,b3065
TU0_4522_with_TERM0201_from_RpoD_mono	3575645	3576885	3576885.0	-	False	RpoD_mono	NC_000913.2	b3438
TU0_6503_from_RpoD_mono	2597901	2598500	2597901.0	+	True	RpoD_mono	NC_000913.2	b2479
TU0_3162_from_RpoD_mono	770436	773404	770436.0	+	True	RpoD_mono	NC_000913.2	b0734,b0733
TU0_14375_from_RpoD_mono	3451530	3453517	3453517.0	-	True	RpoD_mono	NC_000913.2	b3323
TU0_14188_from_RpoD_mono	4506981	4508156		+	True	RpoD_mono	NC_000913.2	b4286
TU0_8819_from_RPOH_MONOMER	2288444	2289169	2288444.0	+	True	RpoH_mono	NC_000913.2	b2193
TU0_12936_from_RpoD_mono	467576	468065	467576.0	+	True	RpoD_mono	NC_000913.2	b0447
TU0_8373_from_RPOE_MONOMER	197026	208608	197026.0	+	True	RpoE_mono	NC_000913.2	b0181,b0178,b0183,b0177,b0179,b0180,b0182,b0184
TU0_13760_from_RpoD_mono	2986524	2987808		+	True	RpoD_mono	NC_000913.2	b2848
TU0_14812_from_RpoD_mono	2764882	2765377	2764882.0	+	True	RpoD_mono	NC_000913.2	b2631
TU0_13294_from_RpoD_mono	1585817	1588025		-	True	RpoD_mono	NC_000913.2	b1504
TU0_12999_from_RpoD_mono	645854	651175	651175.0	-	True	RpoD_mono	NC_000913.2	b0616,b0617,b0618,b0615,b0614
TU0_14658_with_TERM84_from_RpoD_mono	3437603	3440517	3440517.0	-	False	RpoD_mono	NC_000913.2	b3297,b3294,b3295,b3296,b3298
TU00420_with_TERM0_1050_from_RPOS_MONOMER	3189738	3190024	3190024.0	-	False	RpoS_mono	NC_000913.2	b3049
TU00284_from_RpoD_mono	1588878	1590506	1590506.0	-	True	RpoD_mono	NC_000913.2	b1508
TU00489_from_RpoD_mono	236913	237007	236913.0	+	True	RpoD_mono	NC_000913.2	b0216
TU0_8749_from_RpoD_mono	3039304	3040315	3039304.0	+	True	RpoD_mono	NC_000913.2	b2898
TU0_13699_from_RpoD_mono	2773941	2775804		+	True	RpoD_mono	NC_000913.2	b2644,b2645,b2646,b4548
TU0_12800_from_RpoD_mono	47246	49631		+	True	RpoD_mono	NC_000913.2	b0047
TU00080_from_RPOS_MONOMER	2459227	2460668	2459227.0	+	True	RpoS_mono	NC_000913.2	b2344
TU0_13878_from_RpoD_mono	3299507	3301389		+	True	RpoD_mono	NC_000913.2	b3159
TU00361_with_TERM0_1079_from_RpoD_mono	3374271	3375591	3375591.0	-	False	RpoD_mono	NC_000913.2	b3228,b3229
TU0_12872_from_RpoD_mono	292444	294023		-	True	RpoD_mono	NC_000913.2	b0279
TU0_7501_with_TERM0782_from_RpoD_mono	2217682	2220142	2220142.0	-	False	RpoD_mono	NC_000913.2	b2132
TU0_14674_from_RpoD_mono	4368999	4370694	4368999.0	+	True	RpoD_mono	NC_000913.2	b4143
TU0_4523_with_TERM0201_from_RpoD_mono	3575645	3576903	3576903.0	-	False	RpoD_mono	NC_000913.2	b3438
TU0_8330_from_RpoD_mono	2039370	2040049	2039370.0	+	True	RpoD_mono	NC_000913.2	b1973
TU0_3163_from_RpoD_mono	770591	773404	770591.0	+	True	RpoD_mono	NC_000913.2	b0734,b0733
TU341_with_TERM86_from_RpoD_mono	3307021	3316397	3316397.0	-	False	RpoD_mono	NC_000913.2	b3166,b3171,b3164,b4449,b3167,b3168,b3169,b3170,b3165
TU_8438_from_RPOE_MONOMER	1984799	1985452	1984799.0	+	True	RpoE_mono	NC_000913.2	b1902
TU0_6504_with_TERM0862_from_RpoD_mono	705283	707201	705283.0	+	False	RpoD_mono	NC_000913.2	b0680
TU702_from_RpoD_mono	2802777	2806146	2802777.0	+	True	RpoD_mono	NC_000913.2	b2678,b2677,b2679
TU00151_from_FecI_mono	4508713	4514750	4514750.0	-	True	FecI_mono	NC_000913.2	b4291,b4289,b4288,b4290
TU0_14468_from_RPOH_MONOMER	1187539	1189714	1189714.0	-	True	RpoH_mono	NC_000913.2	b1130
TU0_1424_from_RpoD_mono	104693	106456	104693.0	+	True	RpoD_mono	NC_000913.2	b0095
TU00353_with_TERM0923_from_RpoD_mono	1942243	1944048	1944048.0	-	False	RpoD_mono	NC_000913.2	b1861,b1860
TU00353_with_TERM0921_from_RpoD_mono	1942297	1944048	1944048.0	-	False	RpoD_mono	NC_000913.2	b1861,b1860
TU0_14813_from_RPOS_MONOMER	4105545	4106537	4105545.0	+	True	RpoS_mono	NC_000913.2	b3916
TU0_14813_from_RpoD_mono	4105545	4106537	4105545.0	+	True	RpoD_mono	NC_000913.2	b3916
TU0_14661_from_RpoD_mono	3472700	3474563	3474563.0	-	True	RpoD_mono	NC_000913.2	b3346,b3344,b3345
TU0_7262_from_RpoD_mono	817200	818970	817200.0	+	True	RpoD_mono	NC_000913.2	b0782,b0784,b0783,b0785
TU00236_from_RpoD_mono	4391700	4402327	4391700.0	+	True	RpoD_mono	NC_000913.2	b4174,b4168,b4175,b4167,b4171,b4170,b4172,b4173,b4169
TU0_14565_from_RpoD_mono	4397075	4402327	4397075.0	+	True	RpoD_mono	NC_000913.2	b4174,b4175,b4171,b4172,b4173
TU0_14376_from_RpoD_mono	3451530	3453541	3453541.0	-	True	RpoD_mono	NC_000913.2	b3323
TU0_14115_from_RpoD_mono	4254631	4255028	4254631.0	+	True	RpoD_mono	NC_000913.2	b4042
TU0_4525_from_RpoD_mono	2820161	2821841	2821841.0	-	True	RpoD_mono	NC_000913.2	b2699
TU0_3202_from_RpoD_mono	3037844	3038398	3037844.0	+	True	RpoD_mono	NC_000913.2	b2895
TU0_12928_from_RpoD_mono	454217	455655	454217.0	+	True	RpoD_mono	NC_000913.2	b0436
TU0_13000_from_RpoD_mono	651207	653765	651207.0	+	True	RpoD_mono	NC_000913.2	b0619,b0620
TU00490_from_RpoD_mono	262065	262170	262065.0	+	True	RpoD_mono	NC_000913.2	b0244
TU0_14315_from_RpoD_mono	2104084	2106353		-	True	RpoD_mono	NC_000913.2	b2036
TU0_13940_from_RpoD_mono	3579886	3582204		+	True	RpoD_mono	NC_000913.2	b3444,b3445
TU00081_from_RpoD_mono	85597	87848	85597.0	+	True	RpoD_mono	NC_000913.2	b0077,b0078
TU00285_from_RpoD_mono	2087988	2095249	2087988.0	+	True	RpoD_mono	NC_000913.2	b2019,b2022,b2025,b2020,b2026,b2024,b2023,b2018,b2021
TU0_12937_from_RpoD_mono	468095	471641		+	True	RpoD_mono	NC_000913.2	b0449
TU0_14675_from_RpoD_mono	1746771	1752666	1752666.0	-	True	RpoD_mono	NC_000913.2	b1672,b1674,b1670,b1671,b1673
TU00016_from_RpoD_mono	3989022	3991722	3989022.0	+	True	RpoD_mono	NC_000913.2	b3806
TU0_6505_from_RpoD_mono	4049966	4051441	4049966.0	+	True	RpoD_mono	NC_000913.2	b3867
TU0_7281_from_RpoD_mono	3427788	3429984		-	True	RpoD_mono	NC_000913.2	b3283,b3281,b3282
TU343_with_METYT2_from_RpoD_mono	3316053	3316319	3316319.0	-	False	RpoD_mono	NC_000913.2	b3171
TU343_with_METYT1_from_RpoD_mono	3316094	3316319	3316319.0	-	False	RpoD_mono	NC_000913.2	b3171
TU00362_from_RPOE_MONOMER	50380	54702		-	True	RpoE_mono	NC_000913.2	b0051,b0050,b0052,b0053
TU0_14814_with_TERM0902_from_RpoD_mono	3069453	3070670	3070670.0	-	False	RpoD_mono	NC_000913.2	b2926
TU0_14662_from_RpoD_mono	3929204	3931207	3929204.0	+	True	RpoD_mono	NC_000913.2	b3747
TU00354_with_TERM0_1043_from_RpoD_mono	4175200	4176379	4175200.0	+	False	RpoD_mono	NC_000913.2	b3982,b3981
TU0_4545_from_RpoD_mono	787020	791400	791400.0	-	True	RpoD_mono	NC_000913.2	b0758,b0757,b0759
TU704_from_RpoD_mono	2802621	2806146	2802621.0	+	True	RpoD_mono	NC_000913.2	b2678,b2677,b2679
TU0_13345_from_RpoD_mono	1677581	1679722		+	True	RpoD_mono	NC_000913.2	b1606
TU0_13231_from_RpoD_mono	1418389	1421668		+	True	RpoD_mono	NC_000913.2	b1359,b1360,b4528,b1362,b1361,b1358
TU0_7541_from_RpoD_mono	2481653	2485989	2481653.0	+	True	RpoD_mono	NC_000913.2	b2369,b2370
TU00237_from_RpoD_mono	118733	120135		+	True	RpoD_mono	NC_000913.2	b0111
TU0_13069_from_RpoD_mono	884539	886562		-	True	RpoD_mono	NC_000913.2	b0845
TU0_14377_from_RpoD_mono	3451530	3453532	3453532.0	-	True	RpoD_mono	NC_000913.2	b3323
TU00491_from_RpoD_mono	563926	564022	563926.0	+	True	RpoD_mono	NC_000913.2	b0536
TU0_8380_from_RpoD_mono	1755320	1755681	1755320.0	+	True	RpoD_mono	NC_000913.2	b1677
TU0_14676_from_RPOS_MONOMER	900089	903038	903038.0	-	True	RpoS_mono	NC_000913.2	b0863,b0864,b0862
TU00082_from_RpoD_mono	550750	552365	552365.0	-	True	RpoD_mono	NC_000913.2	b0523
TU0_14567_from_RPOH_MONOMER	4398311	4402327		+	True	RpoH_mono	NC_000913.2	b4174,b4175,b4173
TU0_13593_from_RpoD_mono	2441913	2446462		-	True	RpoD_mono	NC_000913.2	b2329,b2328,b2327,b2330,b2326
TU0_14816_from_RpoD_mono	3068187	3070670	3070670.0	-	True	RpoD_mono	NC_000913.2	b2926
TU0_13001_from_RpoD_mono	656473	656724	656473.0	+	True	RpoD_mono	NC_000913.2	b0623
TU0_14663_from_RpoD_mono	3929288	3931207	3929288.0	+	True	RpoD_mono	NC_000913.2	b3747
TU00423_with_TERM0_1129_from_RpoD_mono	2654528	2657546	2657546.0	-	False	RpoD_mono	NC_000913.2	b2525,b2524,b2527,b2526
TU0_4562_with_TERM64_from_RpoD_mono	4343654	4347114	4347114.0	-	False	RpoD_mono	NC_000913.2	b4123,b4122
TU344_with_ARCAT1_from_RpoD_mono	4637562	4638531	4638531.0	-	False	RpoD_mono	NC_000913.2	b4401
TU0_14046_with_TERM0_1113_from_RpoD_mono	4002837	4003859	4002837.0	+	False	RpoD_mono	NC_000913.2	b3821
TU00286_from_RpoD_mono	4578091	4581071		-	True	RpoD_mono	NC_000913.2	b4349
TU00017_with_TERM88_from_RpoD_mono	4614702	4619682	4614702.0	+	False	RpoD_mono	NC_000913.2	b4382,b4381,b4383,b4384
TU00153_with_TERM0801_from_RPON_MONOMER	2840499	2848483	2848483.0	-	False	RpoN_mono	NC_000913.2	b2719,b2721,b2722,b2724,b2718,b2717,b2720,b2725,b2723
TU0_13837_from_RpoD_mono	3171526	3175932		-	True	RpoD_mono	NC_000913.2	b3034,b3032,b3033,b3031
TU00363_from_RpoD_mono	2866915	2868708	2868708.0	-	True	RpoD_mono	NC_000913.2	b2744
TU00355_from_RpoD_mono	3756040	3759320	3759320.0	-	True	RpoD_mono	NC_000913.2	b3591
TU0_7561_from_RPOS_MONOMER	2481663	2485989	2481663.0	+	True	RpoS_mono	NC_000913.2	b2369,b2370
TU0_8822_from_RpoD_mono	3520848	3523445	3520848.0	+	True	RpoD_mono	NC_000913.2	b3396
TU0_6507_with_TERM0841_from_RPOS_MONOMER	1811838	1814306	1811838.0	+	False	RpoS_mono	NC_000913.2	b1732
TU0_13992_from_RpoD_mono	3768266	3769767		-	True	RpoD_mono	NC_000913.2	b3598
TU0_14470_from_RpoD_mono	660860	661929	661929.0	-	True	RpoD_mono	NC_000913.2	b0631
TU0_14470_from_RPOH_MONOMER	660860	661929	661929.0	-	True	RpoH_mono	NC_000913.2	b0631
TU0_4604_from_RpoD_mono	1940658	1942223	1940658.0	+	True	RpoD_mono	NC_000913.2	b1858,b1859
TU0_14817_with_TERM0902_from_RpoD_mono	3069453	3070757	3070757.0	-	False	RpoD_mono	NC_000913.2	b2926
TU0_13642_from_RpoD_mono	2589269	2590984		+	True	RpoD_mono	NC_000913.2	b2472,b4547
TU0_14665_from_RpoD_mono	4024508	4025251	4024508.0	+	True	RpoD_mono	NC_000913.2	b3844
TU00492_from_RpoD_mono	779737	780141	779737.0	+	True	RpoD_mono	NC_000913.2	b0744,b0745,b0743
TU00238_from_RpoD_mono	1848884	1850552		+	True	RpoD_mono	NC_000913.2	b1768
TU0_14677_from_RPOS_MONOMER	900089	903059	903059.0	-	True	RpoS_mono	NC_000913.2	b0863,b0864,b0862
TU00083_with_TERM5_from_RpoD_mono	3597910	3598872	3598872.0	-	False	RpoD_mono	NC_000913.2	b3461
TU0_14378_with_TERM0_1034_from_RpoD_mono	357997	359502	357997.0	+	False	RpoD_mono	NC_000913.2	b0340,b0339
TU0_14117_from_RpoD_mono	4258344	4259329		+	True	RpoD_mono	NC_000913.2	b4048
