TU_id	start	stop	tss	strand	rho_dependent	rnapol	replicon	genes
TU0_14663_from_RpoD_mono	3929288	3931207	3929288	+	True	RpoD_mono	NC_000913.2	b3747
TU00206_from_RpoD_mono	3931345	3937242	3931345	+	True	RpoD_mono	NC_000913.2	b3748,b3749,b3750,b3751,b3752,b3753
TU0_14033_from_RpoD_mono	3937208	3939350		-	True	RpoD_mono	NC_000913.2	b3755
#TU0_1183_with_TERM0_1117_from_RPOH_MONOMER	3939539	3945090	3939539	+	False	RpoH_mono	NC_000913.2	b3756,b3757,b3758,b3759,b3760,b3761
TU0_1183_with_TERM0_1117_from_RpoD_mono	3939539	3945090	3939539	+	False	RpoD_mono	NC_000913.2	b3756,b3757,b3758,b3759,b3760,b3761
TU0_1184_with_TERM0_1117_from_RpoD_mono	3939656	3945090	3939656	+	False	RpoD_mono	NC_000913.2	b3756,b3757,b3758,b3759,b3760,b3761
TU0_14370_from_RpoD_mono	3944895	3944971		+	True	RpoD_mono	NC_000913.2	b3760
TU0_14371_from_RpoD_mono	3944980	3945055		+	True	RpoD_mono	NC_000913.2	b3761
TU524_from_RpoD_mono	3948241	3954898	3948241	+	True	RpoD_mono	NC_000913.2	b3766,b3769,b3770,b3771,b3772,b4488,b4669
TU524_with_TERM165_from_RpoD_mono	3948241	3955008	3948241	+	False	RpoD_mono	NC_000913.2	b3766,b3769,b3770,b3771,b3772,b4488,b4669
TU525_from_RpoD_mono	3948313	3954898	3948313	+	True	RpoD_mono	NC_000913.2	b3766,b3769,b3770,b3771,b3772,b4488,b4669
TU525_with_TERM165_from_RpoD_mono	3948313	3955008	3948313	+	False	RpoD_mono	NC_000913.2	b3766,b3769,b3770,b3771,b3772,b4488,b4669
TU526_with_TERM165_from_RpoD_mono	3950411	3955008	3950411	+	False	RpoD_mono	NC_000913.2	b3770,b3771,b3772
TU0_6651_with_TERM165_from_RpoD_mono	3953258	3955008	3953258	+	False	RpoD_mono	NC_000913.2	b3772
TU00033_with_TERM167_from_RpoD_mono	3954906	3955890	3955890	-	False	RpoD_mono	NC_000913.2	b3773
TU00090_from_RpoD_mono	3955935	3957468	3955935	+	True	RpoD_mono	NC_000913.2	b3774
TU0_6511_from_RpoD_mono	3958670	3960721	3958670	+	True	RpoD_mono	NC_000913.2	b3778
TU0_14036_from_RpoD_mono	3960768	3962252		-	True	RpoD_mono	NC_000913.2	b3779
TU0_14037_from_RpoD_mono	3962388	3963653		-	True	RpoD_mono	NC_000913.2	b3780
TU0_3102_from_RpoD_mono	3963670	3964113	3963670	+	True	RpoD_mono	NC_000913.2	b3781
TU0_3103_from_RpoD_mono	3963710	3964113	3963710	+	True	RpoD_mono	NC_000913.2	b3781
TU0_6941_from_RpoD_mono	3964185	3965699	3964185	+	True	RpoD_mono	NC_000913.2	b3783
TU0_14039_from_RpoD_mono	3965823	3978719	3965823	+	True	RpoD_mono	NC_000913.2	b3784,b3785,b3786,b3787,b3788,b3789,b3790,b3791,b3792,b3793,b3794,b4481
TU00503_from_RpoD_mono	3980387	3980834	3980387	+	True	RpoD_mono	NC_000913.2	b3796,b3797,b3798,b3799
TU0_8863_from_RPON_MONOMER	3980804	3982216	3980804	+	True	RpoN_mono	NC_000913.2	b3800
TU00283_from_RpoD_mono	3984709	3988789		-	True	RpoD_mono	NC_000913.2	b3803,b3804,b3805
TU0_14403_from_RpoD_mono	3988797	3991722	3988797	+	True	RpoD_mono	NC_000913.2	b3806
TU0_14402_from_RpoD_mono	3988813	3991722	3988813	+	True	RpoD_mono	NC_000913.2	b3806
TU00016_from_RpoD_mono	3989022	3991722	3989022	+	True	RpoD_mono	NC_000913.2	b3806
TU0_14229_from_RpoD_mono	3991762	3992082		-	True	RpoD_mono	NC_000913.2	b3807
TU0_14042_from_RpoD_mono	3992515	3995922	3992515	+	True	RpoD_mono	NC_000913.2	b3809,b3810,b3811,b3812,b4558
TU00071_from_RpoD_mono	3995930	3998168	3995930	+	True	RpoD_mono	NC_000913.2	b3813
TU0_7043_from_RpoD_mono	3995994	3998168	3995994	+	True	RpoD_mono	NC_000913.2	b3813
TU00455_from_RpoD_mono	3999217	4000399	3999217	+	True	RpoD_mono	NC_000913.2	b3816
TU0_14043_from_RpoD_mono	4000442	4001216		-	True	RpoD_mono	NC_000913.2	b3818
TU0_14046_with_TERM0_1113_from_RpoD_mono	4002837	4003859	4002837	+	False	RpoD_mono	NC_000913.2	b3821
TU0_14048_from_RpoD_mono	4005780	4006400		+	True	RpoD_mono	NC_000913.2	b3823
TU0_8501_from_RpoD_mono	4006462	4007082		-	True	RpoD_mono	NC_000913.2	b3824
TU0_14049_from_RpoD_mono	4007193	4009023		+	True	RpoD_mono	NC_000913.2	b3826
TU0_8221_from_RpoD_mono	4010907	4013337	4010907	+	True	RpoD_mono	NC_000913.2	b3829
TU00134_from_RpoD_mono	4014414	4015215	4014414	+	True	RpoD_mono	NC_000913.2	b3831
TU0_5881_from_RpoD_mono	4016878	4019889		+	True	RpoD_mono	NC_000913.2	b3834,b3835,b4707
TU0_14052_from_RpoD_mono	4019968	4022359		+	True	RpoD_mono	NC_000913.2	b3838,b3839,b4483
TU0_14054_from_RpoD_mono	4023011	4024504		+	True	RpoD_mono	NC_000913.2	b3843
TU0_14055_from_RpoD_mono	4024466	4025251	4024466	+	True	RpoD_mono	NC_000913.2	b3844
TU0_14665_from_RpoD_mono	4024508	4025251	4024508	+	True	RpoD_mono	NC_000913.2	b3844
TU00215_from_RpoD_mono	4025632	4029036	4029036	-	True	RpoD_mono	NC_000913.2	b3846
TU0_14056_from_RpoD_mono	4029170	4033176	4029170	+	True	RpoD_mono	NC_000913.2	b3847,b3848,b3849,b3850
#TU0_1181_from_RPOH_MONOMER	4033262	4038659	4033262	+	True	RpoH_mono	NC_000913.2	b3851,b3852,b3853,b3854,b3855
TU0_1181_from_RpoD_mono	4033262	4038659	4033262	+	True	RpoD_mono	NC_000913.2	b3851,b3852,b3853,b3854,b3855
TU0_14486_from_RpoD_mono	4033379	4038659	4033379	+	True	RpoD_mono	NC_000913.2	b3851,b3852,b3853,b3854,b3855
TU0_14533_from_RpoD_mono	4035542	4038659		+	True	RpoD_mono	NC_000913.2	b3855
TU262_from_RpoD_mono	4038929	4040053	4040053	-	True	RpoD_mono	NC_000913.2	b3857
TU263_from_RpoD_mono	4038929	4040144	4040144	-	True	RpoD_mono	NC_000913.2	b3857
TU0_14057_from_RpoD_mono	4040072	4040361	4040072	+	True	RpoD_mono	NC_000913.2	b3858
TU0_1061_from_RpoD_mono	4040414	4042067	4040414	+	True	RpoD_mono	NC_000913.2	b3859,b3860
TU0_1062_from_RpoD_mono	4041400	4042067	4041400	+	True	RpoD_mono	NC_000913.2	b3860
TU661_from_RpoD_mono	4044963	4047775	4044963	+	True	RpoD_mono	NC_000913.2	b3863
TU0_14060_from_RpoD_mono	4049331	4049879	4049331	+	True	RpoD_mono	NC_000913.2	b3866
TU0_6505_from_RpoD_mono	4049966	4051441	4049966	+	True	RpoD_mono	NC_000913.2	b3867
TU00027_from_RpoD_mono	4051892	4056245	4056245	-	True	RpoD_mono	NC_000913.2	b3869,b3870
TU00028_from_RpoD_mono	4051892	4054394	4054394	-	True	RpoD_mono	NC_000913.2	b3869
TU00029_from_RPON_MONOMER	4051892	4056130	4056130	-	True	RpoN_mono	NC_000913.2	b3869,b3870
TU0_5901_with_TERM0541_from_RpoD_mono	4054013	4056245	4056245	-	False	RpoD_mono	NC_000913.2	b3870
TU0_5903_with_TERM0541_from_RPON_MONOMER	4054013	4056130	4056130	-	False	RpoN_mono	NC_000913.2	b3870
TU0_14062_from_RpoD_mono	4058470	4060168		+	True	RpoD_mono	NC_000913.2	b3873
TU0_14064_from_RpoD_mono	4061626	4062318		-	True	RpoD_mono	NC_000913.2	b3875
TU0_14065_from_RpoD_mono	4062386	4065238		-	True	RpoD_mono	NC_000913.2	b3877
TU0_14068_from_RpoD_mono	4068538	4071594		-	True	RpoD_mono	NC_000913.2	b3881,b3882
TU0_14069_from_RpoD_mono	4071762	4073477		+	True	RpoD_mono	NC_000913.2	b3884
TU0_14070_from_RpoD_mono	4073571	4076461	4073571	+	True	RpoD_mono	NC_000913.2	b3885,b3886,b3887,b3888
TU0_14071_from_RpoD_mono	4077314	4077532		+	True	RpoD_mono	NC_000913.2	b3889
TU00268_from_RpoD_mono	4078322	4083845		-	True	RpoD_mono	NC_000913.2	b3892,b3893,b3894
TU0_14075_from_RpoD_mono	4086130	4090846		-	True	RpoD_mono	NC_000913.2	b3898,b3899,b3900
TU00219_from_RpoD_mono	4091471	4095495	4095495	-	True	RpoD_mono	NC_000913.2	b3903,b3904
TU0_14787_from_RPON_MONOMER	4091471	4092408	4092408	-	True	RpoN_mono	NC_000913.2	b3902
TU00063_from_RpoD_mono	4095734	4097517	4095734	+	True	RpoD_mono	NC_000913.2	b3905,b3906
TU00208_from_RpoD_mono	4097514	4098589	4098589	-	True	RpoD_mono	NC_000913.2	b3907
TU00064_from_RpoD_mono	4098782	4099453	4098782	+	True	RpoD_mono	NC_000913.2	b3908
TU0_14076_from_RpoD_mono	4099713	4100696		+	True	RpoD_mono	NC_000913.2	b3909
TU0_3_from_RpoD_mono	4101625	4103709	4103709	-	True	RpoD_mono	NC_000913.2	b3912
TU0_1041_with_TERM0241_from_RpoD_mono	4103808	4104402	4103808	+	False	RpoD_mono	NC_000913.2	b4484
TU0_14078_from_RpoD_mono	4104492	4105394		+	True	RpoD_mono	NC_000913.2	b3915
TU788_from_RPOS_MONOMER	4105497	4106537	4105497	+	True	RpoS_mono	NC_000913.2	b3916
TU788_from_RpoD_mono	4105497	4106537	4105497	+	True	RpoD_mono	NC_000913.2	b3916
TU0_14813_from_RPOS_MONOMER	4105545	4106537	4105545	+	True	RpoS_mono	NC_000913.2	b3916
TU0_14813_from_RpoD_mono	4105545	4106537	4105545	+	True	RpoD_mono	NC_000913.2	b3916
TU0_14080_from_RpoD_mono	4106857	4107846		+	True	RpoD_mono	NC_000913.2	b3917
TU0_6485_with_TERM0_1109_from_RpoD_mono	4107930	4108753	4107930	+	False	RpoD_mono	NC_000913.2	b3918
TU0_14668_from_RPOS_MONOMER	4108763	4109592	4109592	-	True	RpoS_mono	NC_000913.2	b3919
TU0_14668_from_RpoD_mono	4108763	4109592	4109592	-	True	RpoD_mono	NC_000913.2	b3919
TU0_8061_from_RpoD_mono	4108763	4109547	4109547	-	True	RpoD_mono	NC_000913.2	b3919
TU0_3465_from_RPOE_MONOMER	4110892	4111744	4110892	+	True	RpoE_mono	NC_000913.2	b3922,b3923
TU00188_from_RpoD_mono	4111749	4112522	4112522	-	True	RpoD_mono	NC_000913.2	b3924
TU00173_with_TERM0781_from_RpoD_mono	4112550	4116184	4116184	-	False	RpoD_mono	NC_000913.2	b3925,b3926,b3927
TU0_14669_from_RpoD_mono	4116868	4118421	4118421	-	True	RpoD_mono	NC_000913.2	b3930
TU0_965_from_RpoD_mono	4116868	4118429	4118429	-	True	RpoD_mono	NC_000913.2	b3930
TU00287_with_TERM60_from_RPOH_MONOMER	4118391	4120377	4120377	-	False	RpoH_mono	NC_000913.2	b3931,b3932
TU0_8506_from_RPOH_MONOMER	4124931	4125248	4124931	+	True	RpoH_mono	NC_000913.2	b3936
TU0_3741_from_RpoD_mono	4126659	4130290	4126659	+	True	RpoD_mono	NC_000913.2	b3939,b3940
TU00218_from_RpoD_mono	4130569	4131529	4130569	+	True	RpoD_mono	NC_000913.2	b3941
TU00034_from_RpoD_mono	4131835	4134038	4131835	+	True	RpoD_mono	NC_000913.2	b3942
TU0_14091_from_RpoD_mono	4135955	4140244		-	True	RpoD_mono	NC_000913.2	b3946,b3947
TU0_14092_from_RpoD_mono	4140553	4141967		+	True	RpoD_mono	NC_000913.2	b3950
TU00316_from_RpoD_mono	4142018	4145159		+	True	RpoD_mono	NC_000913.2	b3952
TU0_6510_from_RpoD_mono	4148470	4151213	4151213	-	True	RpoD_mono	NC_000913.2	b3956
TU00226_from_RpoD_mono	4151719	4152920	4152920	-	True	RpoD_mono	NC_000913.2	b3957
TU0_6886_from_RpoD_mono	4151719	4153101	4153101	-	True	RpoD_mono	NC_000913.2	b3957
TU00004_from_RpoD_mono	4152908	4156246	4152908	+	True	RpoD_mono	NC_000913.2	b3958,b3959,b3960
TU00051_from_RPOS_MONOMER	4156480	4157430	4156480	+	True	RpoS_mono	NC_000913.2	b3961
TU00051_from_RpoD_mono	4156480	4157430	4156480	+	True	RpoD_mono	NC_000913.2	b3961
TU0_7521_from_RpoD_mono	4157413	4158825	4158825	-	True	RpoD_mono	NC_000913.2	b3962
TU0_14097_from_RpoD_mono	4159090	4160153		+	True	RpoD_mono	NC_000913.2	b3963,b3964
TU00430_with_TERM0_1045_from_RPOH_MONOMER	4160160	4161318	4161318	-	False	RpoH_mono	NC_000913.2	b3965
TU0_6281_from_RpoD_mono	4161422	4164308	4161422	+	True	RpoD_mono	NC_000913.2	b3966,b3967
#TU0_1182_with_TERM0_1115_from_RPOH_MONOMER	4164390	4169826	4164390	+	False	RpoH_mono	NC_000913.2	b3968,b3969,b3970,b3971
#TU0_1182_with_TERM0_1116_from_RPOH_MONOMER	4164390	4169985	4164390	+	False	RpoH_mono	NC_000913.2	b3968,b3969,b3970,b3971
TU0_1182_with_TERM0_1115_from_RpoD_mono	4164390	4169826	4164390	+	False	RpoD_mono	NC_000913.2	b3968,b3969,b3970,b3971
TU0_1182_with_TERM0_1116_from_RpoD_mono	4164390	4169985	4164390	+	False	RpoD_mono	NC_000913.2	b3968,b3969,b3970,b3971
TU0_3364_with_TERM0_1115_from_RpoD_mono	4164507	4169826	4164507	+	False	RpoD_mono	NC_000913.2	b3968,b3969,b3970,b3971
TU0_3364_with_TERM0_1116_from_RpoD_mono	4164507	4169985	4164507	+	False	RpoD_mono	NC_000913.2	b3968,b3969,b3970,b3971
TU0_14528_with_TERM0_1115_from_RpoD_mono	4166664	4169826		+	False	RpoD_mono	NC_000913.2	b3971
TU0_14528_with_TERM0_1116_from_RpoD_mono	4166664	4169985		+	False	RpoD_mono	NC_000913.2	b3971
TU0_14099_from_RpoD_mono	4170080	4172070		+	True	RpoD_mono	NC_000913.2	b3972,b3973
TU0_14228_from_RpoD_mono	4172099	4173130	4173130	-	True	RpoD_mono	NC_000913.2	b3974
TU00504_from_RpoD_mono	4173404	4175151	4173404	+	True	RpoD_mono	NC_000913.2	b3976,b3977,b3978,b3979,b3980
TU00354_with_TERM0_1043_from_RpoD_mono	4175200	4176379	4175200	+	False	RpoD_mono	NC_000913.2	b3981,b3982
TU0_6512_with_TERM82_from_RpoD_mono	4176377	4187636	4176377	+	False	RpoD_mono	NC_000913.2	b3983,b3984,b3985,b3986,b3987,b3988
TU00335_with_TERM82_from_RpoD_mono	4177646	4187636	4177646	+	False	RpoD_mono	NC_000913.2	b3985,b3986,b3987,b3988
TU0_8464_from_RpoD_mono	4178583	4178948		+	True	RpoD_mono	NC_000913.2	b3986
TU0_7002_with_TERM82_from_RpoD_mono	4179086	4187636	4179086	+	False	RpoD_mono	NC_000913.2	b3987,b3988
TU00399_with_TERM0_1078_from_RPOH_MONOMER	4187776	4188372	4187776	+	False	RpoH_mono	NC_000913.2	b3989
TU00365_from_RpoD_mono	4188758	4194122		-	True	RpoD_mono	NC_000913.2	b3990,b3991,b3992,b3993,b3994,b4407
TU0_14103_from_RpoD_mono	4194926	4197484		+	True	RpoD_mono	NC_000913.2	b3997,b3998
TU486_with_TERM162_from_RpoD_mono	4198199	4198624	4198199	+	False	RpoD_mono	NC_000913.2	b4000
TU783_from_RPON_MONOMER	4199928	4202668	4199928	+	True	RpoN_mono	NC_000913.2	b4003,b4004
TU00056_from_RpoD_mono	4202665	4205650	4205650	-	True	RpoD_mono	NC_000913.2	b4005,b4006
#TU0_1186_from_RPOH_MONOMER	4205886	4211182	4205886	+	True	RpoH_mono	NC_000913.2	b4007,b4008,b4009,b4010
TU0_1186_from_RpoD_mono	4205886	4211182	4205886	+	True	RpoD_mono	NC_000913.2	b4007,b4008,b4009,b4010
TU0_14487_from_RpoD_mono	4205994	4211182	4205994	+	True	RpoD_mono	NC_000913.2	b4007,b4008,b4009,b4010
TU0_14530_from_RpoD_mono	4208066	4211182		+	True	RpoD_mono	NC_000913.2	b4010
TU0_5061_from_RpoD_mono	4212182	4213232	4212182	+	True	RpoD_mono	NC_000913.2	b4013
TU00041_from_RPOH_MONOMER	4212256	4213232	4212256	+	True	RpoH_mono	NC_000913.2	b4013
TU00001_from_RpoD_mono	4213425	4218355	4213425	+	True	RpoD_mono	NC_000913.2	b4014,b4015,b4016
TU00042_from_RpoD_mono	4221831	4225534	4221831	+	True	RpoD_mono	NC_000913.2	b4019
TU0_14107_from_RpoD_mono	4225625	4227385	4225625	+	True	RpoD_mono	NC_000913.2	b4020
TU0_8505_from_RpoD_mono	4228377	4229249		+	True	RpoD_mono	NC_000913.2	b4022
TU0_6552_from_RpoD_mono	4229907	4231562	4231562	-	True	RpoD_mono	NC_000913.2	b4024
TU0_6553_from_RpoD_mono	4229907	4231639	4231639	-	True	RpoD_mono	NC_000913.2	b4024
TU0_6444_from_RPOS_MONOMER	4231745	4233430	4231745	+	True	RpoS_mono	NC_000913.2	b4025
TU0_6444_from_RpoD_mono	4231745	4233430	4231745	+	True	RpoD_mono	NC_000913.2	b4025
TU0_14111_with_TERM0_1029_from_RpoD_mono	4233819	4234232	4233819	+	False	RpoD_mono	NC_000913.2	b4026
TU0_14287_from_RpoD_mono	4233819	4237753	4233819	+	True	RpoD_mono	NC_000913.2	b4026,b4027,b4028,b4029
TU0_14112_from_RpoD_mono	4234285	4237753		+	True	RpoD_mono	NC_000913.2	b4028,b4029
TU0_2021_from_RpoD_mono	4238323	4238758	4238323	+	True	RpoD_mono	NC_000913.2	b4030
TU0_14113_from_RpoD_mono	4238802	4240277		-	True	RpoD_mono	NC_000913.2	b4031
TU00038_with_TERM0242_from_RpoD_mono	4240562	4244487	4244487	-	False	RpoD_mono	NC_000913.2	b4032,b4033,b4034
TU00123_from_RpoD_mono	4244759	4248497	4244759	+	True	RpoD_mono	NC_000913.2	b4035,b4036,b4037
TU00369_from_RpoD_mono	4250466	4251911	4250466	+	True	RpoD_mono	NC_000913.2	b4039,b4040
TU_8421_from_RPOE_MONOMER	4252066	4254621	4254621	-	True	RpoE_mono	NC_000913.2	b4041
TU0_14115_from_RpoD_mono	4254631	4255028	4254631	+	True	RpoD_mono	NC_000913.2	b4042
TU00037_from_RpoD_mono	4255110	4257144	4255110	+	True	RpoD_mono	NC_000913.2	b4043,b4044
TU0_14117_from_RpoD_mono	4258344	4259329		+	True	RpoD_mono	NC_000913.2	b4048
TU0_14118_from_RpoD_mono	4259692	4260729		+	True	RpoD_mono	NC_000913.2	b4049
TU0_5741_from_RPON_MONOMER	4260839	4261105	4260839	+	True	RpoN_mono	NC_000913.2	b4050
TU0_14119_from_RpoD_mono	4262306	4263752	4262306	+	True	RpoD_mono	NC_000913.2	b4052
TU0_14120_from_RpoD_mono	4263612	4264884	4263612	+	True	RpoD_mono	NC_000913.2	b4053
TU0_14670_from_RpoD_mono	4263675	4264884	4263675	+	True	RpoD_mono	NC_000913.2	b4053
TU00087_with_TYRBT1_from_RpoD_mono	4265105	4266363	4265105	+	False	RpoD_mono	NC_000913.2	b4054
TU0_14121_from_RpoD_mono	4267437	4268150		+	True	RpoD_mono	NC_000913.2	b4055
TU0_14122_from_RpoD_mono	4268237	4269037	4268237	+	True	RpoD_mono	NC_000913.2	b4056,b4057
TU00065_from_RpoD_mono	4272034	4272684	4272034	+	True	RpoD_mono	NC_000913.2	b4059
TU0_6563_from_RpoD_mono	4272103	4272684	4272103	+	True	RpoD_mono	NC_000913.2	b4059
TU0_6564_from_RpoD_mono	4272115	4272684	4272115	+	True	RpoD_mono	NC_000913.2	b4059
TU00456_with_TERM45_from_RpoD_mono	4275470	4275980	4275470	+	False	RpoD_mono	NC_000913.2	b4063
TU0_14786_from_RPON_MONOMER	4281276	4282958	4282958	-	True	RpoN_mono	NC_000913.2	b4067
TU0_3721_from_RpoD_mono	4281276	4285618	4285618	-	True	RpoD_mono	NC_000913.2	b4068,b4069
TU0_3723_from_RPOS_MONOMER	4281276	4285414	4285414	-	True	RpoS_mono	NC_000913.2	b4068,b4069
TU0_3723_from_RpoD_mono	4281276	4285414	4285414	-	True	RpoD_mono	NC_000913.2	b4068,b4069
TU00199_from_RpoD_mono	4285694	4292162	4285694	+	True	RpoD_mono	NC_000913.2	b4070,b4071,b4072,b4073,b4074,b4075,b4076
TU0_14126_from_RpoD_mono	4292504	4293817		+	True	RpoD_mono	NC_000913.2	b4077
TU00152_from_RPON_MONOMER	4295242	4297430	4297430	-	True	RpoN_mono	NC_000913.2	b4079
TU0_14128_from_RpoD_mono	4297587	4302132		-	True	RpoD_mono	NC_000913.2	b4081,b4082
TU0_14293_from_RpoD_mono	4304893	4305822		-	True	RpoD_mono	NC_000913.2	b4084
TU0_14547_from_RpoD_mono	4305806	4310065		-	True	RpoD_mono	NC_000913.2	b4086,b4087,b4088
TU0_4502_from_RpoD_mono	4305806	4311160	4311160	-	True	RpoD_mono	NC_000913.2	b4086,b4087,b4088,b4089
TU0_4504_from_RpoD_mono	4305806	4311155	4311155	-	True	RpoD_mono	NC_000913.2	b4086,b4087,b4088,b4089
TU0_4483_with_TERM0183_from_RpoD_mono	4311280	4311850	4311280	+	False	RpoD_mono	NC_000913.2	b4090
TU00201_from_RpoD_mono	4312367	4323229	4323229	-	True	RpoD_mono	NC_000913.2	b4093,b4094,b4095,b4096,b4097,b4098,b4099,b4100,b4101,b4102,b4104,b4105,b4106
TU0_14552_from_RpoD_mono	4312367	4315918		-	True	RpoD_mono	NC_000913.2	b4093,b4094,b4095,b4096
TU0_14133_from_EG11355_MONOMER	4325087	4328261	4325087	+	True	FliA_mono	NC_000913.2	b4109,b4110
TU0_14801_from_EG11355_MONOMER	4325102	4328261	4325102	+	True	FliA_mono	NC_000913.2	b4109,b4110
TU00155_from_RpoD_mono	4328343	4330027	4328343	+	True	RpoD_mono	NC_000913.2	b4111
TU0_3882_from_RPOS_MONOMER	4328430	4330027	4328430	+	True	RpoS_mono	NC_000913.2	b4111
TU00245_from_RpoD_mono	4330204	4331973		-	True	RpoD_mono	NC_000913.2	b4113
TU0_14134_from_RpoD_mono	4333717	4335054		-	True	RpoD_mono	NC_000913.2	b4115
TU00235_with_TERM181_from_RpoD_mono	4336233	4338579	4338579	-	False	RpoD_mono	NC_000913.2	b4117
TU00131_from_RpoD_mono	4339910	4342813	4339910	+	True	RpoD_mono	NC_000913.2	b4119,b4120
TU00159_with_TERM64_from_RpoD_mono	4343654	4345371	4345371	-	False	RpoD_mono	NC_000913.2	b4122
TU00468_with_TERM64_from_RpoD_mono	4343654	4346787	4346787	-	False	RpoD_mono	NC_000913.2	b4122,b4123
TU0_4562_with_TERM64_from_RpoD_mono	4343654	4347114	4347114	-	False	RpoD_mono	NC_000913.2	b4122,b4123
TU0_8347_from_RpoD_mono	4347338	4349708	4349708	-	True	RpoD_mono	NC_000913.2	b4125
TU0_14137_from_RpoD_mono	4349866	4350380		+	True	RpoD_mono	NC_000913.2	b4127
TU0_14138_from_RpoD_mono	4350607	4351104		+	True	RpoD_mono	NC_000913.2	b4559
TU00221_from_RpoD_mono	4351223	4352828	4352828	-	True	RpoD_mono	NC_000913.2	b4129
TU00429_from_RpoD_mono	4351223	4352820	4352820	-	True	RpoD_mono	NC_000913.2	b4129
TU0_14139_from_RpoD_mono	4352977	4354434		-	True	RpoD_mono	NC_000913.2	b4130
TU00467_from_RpoD_mono	4354493	4358129	4358129	-	True	RpoD_mono	NC_000913.2	b4132
TU0_14513_from_RpoD_mono	4354493	4356640		-	True	RpoD_mono	NC_000913.2	b4131
TU00520_from_RpoD_mono	4360574	4360650	4360650	-	True	RpoD_mono	NC_000913.2	b4134
TU0_14140_from_RpoD_mono	4360756	4363065		-	True	RpoD_mono	NC_000913.2	b4136
TU0_6021_from_RpoD_mono	4363495	4366455	4366455	-	True	RpoD_mono	NC_000913.2	b4139
TU621_from_RpoD_mono	4363495	4364866	4364866	-	True	RpoD_mono	NC_000913.2	b4138
TU00160_with_TERM66_from_RpoD_mono	4364867	4366455	4366455	-	False	RpoD_mono	NC_000913.2	b4139
TU0_1721_from_RPOH_MONOMER	4366626	4367163	4366626	+	True	RpoH_mono	NC_000913.2	b4140
TU0_5003_from_RPOH_MONOMER	4368639	4370694	4368639	+	True	RpoH_mono	NC_000913.2	b4142,b4143
TU0_5003_from_RpoD_mono	4368639	4370694	4368639	+	True	RpoD_mono	NC_000913.2	b4142,b4143
TU0_14672_from_RpoD_mono	4368806	4370694	4368806	+	True	RpoD_mono	NC_000913.2	b4143
TU0_14673_from_RpoD_mono	4368896	4370694	4368896	+	True	RpoD_mono	NC_000913.2	b4143
TU0_14674_from_RpoD_mono	4368999	4370694	4368999	+	True	RpoD_mono	NC_000913.2	b4143
TU0_14141_from_RpoD_mono	4370784	4371185	4370784	+	True	RpoD_mono	NC_000913.2	b4144
TU0_1222_from_RpoD_mono	4373590	4374288	4373590	+	True	RpoD_mono	NC_000913.2	b4147
TU0_14145_from_RpoD_mono	4374340	4374722		+	True	RpoD_mono	NC_000913.2	b4411
TU0_14682_with_TERM0_1074_from_RPOS_MONOMER	4374532	4374754	4374532	+	False	RpoS_mono	NC_000913.2	b4411
TU0_1241_from_RpoD_mono	4374817	4375215	4374817	+	True	RpoD_mono	NC_000913.2	b4148
TU243_with_TERM81_from_RpoD_mono	4375806	4377026	4377026	-	False	RpoD_mono	NC_000913.2	b4150
TU00023_with_TERM69_from_RpoD_mono	4376989	4380435	4380435	-	False	RpoD_mono	NC_000913.2	b4151,b4152,b4153,b4154
TU0_14146_from_RpoD_mono	4380641	4381643	4380641	+	True	RpoD_mono	NC_000913.2	b4155
TU0_14148_from_RpoD_mono	4383416	4384041		+	True	RpoD_mono	NC_000913.2	b4158
TU0_3424_from_RPOE_MONOMER	4384070	4388661	4388661	-	True	RpoE_mono	NC_000913.2	b4160
TU0_14150_from_RpoD_mono	4388480	4389532		-	True	RpoD_mono	NC_000913.2	b4161
TU0_14151_from_RpoD_mono	4389627	4390172		+	True	RpoD_mono	NC_000913.2	b4162
TU00505_from_RpoD_mono	4390336	4390681	4390336	+	True	RpoD_mono	NC_000913.2	b4163,b4164,b4165
TU0_14738_from_RpoD_mono	4390759	4390968	4390759	+	True	RpoD_mono	NC_000913.2	b4670
TU0_8611_from_RpoD_mono	4390951	4392115	4392115	-	True	RpoD_mono	NC_000913.2	b4166
TU00236_from_RpoD_mono	4391700	4402327	4391700	+	True	RpoD_mono	NC_000913.2	b4167,b4168,b4169,b4170,b4171,b4172,b4173,b4174,b4175
TU801_from_RpoD_mono	4391960	4402327	4391960	+	True	RpoD_mono	NC_000913.2	b4167,b4168,b4169,b4170,b4171,b4172,b4173,b4174,b4175
TU802_from_RpoD_mono	4392058	4402327	4392058	+	True	RpoD_mono	NC_000913.2	b4167,b4168,b4169,b4170,b4171,b4172,b4173,b4174,b4175
TU0_14759_from_RpoD_mono	4393608	4402327		+	True	RpoD_mono	NC_000913.2	b4169,b4170,b4171,b4172,b4173,b4174,b4175
TU0_14561_from_RPOH_MONOMER	4395069	4402327	4395069	+	True	RpoH_mono	NC_000913.2	b4170,b4171,b4172,b4173,b4174,b4175
TU0_14562_from_RpoD_mono	4395123	4402327	4395123	+	True	RpoD_mono	NC_000913.2	b4170,b4171,b4172,b4173,b4174,b4175
TU0_14563_from_RPOH_MONOMER	4397005	4402327	4397005	+	True	RpoH_mono	NC_000913.2	b4171,b4172,b4173,b4174,b4175
